month,method,feature,bin,n,residual_mean_bp,cuts
2025-11,pca,m,3,131,0.5328541933742915,"[-49.96291495352545, 28.904182107119965, 96.21021469783234, 196.94547953675036]"
2025-11,pca,m,4,189,-1.6291621662743705,"[-49.96291495352545, 28.904182107119965, 96.21021469783234, 196.94547953675036]"
2025-11,pca,g,0,59,-2.871889147731379,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-11,pca,g,1,135,-2.2732051533880995,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-11,pca,g,2,30,0.1887664345842334,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-11,pca,g,3,50,2.5212743474484,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-11,pca,g,4,46,2.3149933678211734,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-11,seq_xgb,m,3,131,1.5989056969839166,"[-49.96291495352545, 28.904182107119965, 96.21021469783234, 196.94547953675036]"
2025-11,seq_xgb,m,4,189,-0.6938337316643217,"[-49.96291495352545, 28.904182107119965, 96.21021469783234, 196.94547953675036]"
2025-11,seq_xgb,g,0,59,-1.9025810500745628,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-11,seq_xgb,g,1,135,-1.5268745489560238,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-11,seq_xgb,g,2,30,0.9224123311961335,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-11,seq_xgb,g,3,50,3.8746582161878327,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-11,seq_xgb,g,4,46,3.810807311707023,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-11,seq_mlp,m,3,131,2.128238700891122,"[-49.96291495352545, 28.904182107119965, 96.21021469783234, 196.94547953675036]"
2025-11,seq_mlp,m,4,189,-1.045191096603032,"[-49.96291495352545, 28.904182107119965, 96.21021469783234, 196.94547953675036]"
2025-11,seq_mlp,g,0,59,-1.9594148344293574,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-11,seq_mlp,g,1,135,-1.3442814376975776,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-11,seq_mlp,g,2,30,0.7030849692166451,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-11,seq_mlp,g,3,50,3.642070021598174,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-11,seq_mlp,g,4,46,3.807512428757846,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-11,seq_spline,m,3,131,1.8547516208566075,"[-49.96291495352545, 28.904182107119965, 96.21021469783234, 196.94547953675036]"
2025-11,seq_spline,m,4,189,-0.8770279050668739,"[-49.96291495352545, 28.904182107119965, 96.21021469783234, 196.94547953675036]"
2025-11,seq_spline,g,0,59,-1.9751820364684327,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-11,seq_spline,g,1,135,-1.3515657483259162,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-11,seq_spline,g,2,30,0.8935611141876564,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-11,seq_spline,g,3,50,3.6248325739786162,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-11,seq_spline,g,4,46,3.6557139636011318,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-11,joint_xgb,m,3,131,1.735332427184809,"[-49.96291495352545, 28.904182107119965, 96.21021469783234, 196.94547953675036]"
2025-11,joint_xgb,m,4,189,-1.0024858499231393,"[-49.96291495352545, 28.904182107119965, 96.21021469783234, 196.94547953675036]"
2025-11,joint_xgb,g,0,59,-2.006104683654954,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-11,joint_xgb,g,1,135,-1.4321488354639464,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-11,joint_xgb,g,2,30,0.890498933424819,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-11,joint_xgb,g,3,50,3.3414823332645227,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-11,joint_xgb,g,4,46,3.386302321370457,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-11,joint_mlp,m,3,131,2.7284909139553823,"[-49.96291495352545, 28.904182107119965, 96.21021469783234, 196.94547953675036]"
2025-11,joint_mlp,m,4,189,-0.4303725259257614,"[-49.96291495352545, 28.904182107119965, 96.21021469783234, 196.94547953675036]"
2025-11,joint_mlp,g,0,59,-1.2517369827301306,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-11,joint_mlp,g,1,135,-0.41005691819689954,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-11,joint_mlp,g,2,30,1.2345155651705881,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-11,joint_mlp,g,3,50,3.3191972073200584,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-11,joint_mlp,g,4,46,4.397972629233147,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
