definition,h,learner,seed,sample,minimum_gap_bp,block_days,n,premium_n,discount_n,days,outcome,estimate,lo,hi,bootstrap_valid,p
CAP,12,forest20,20260927,full,5,5,275,91,184,74,dominance,-16.55839083034432,-49.695338048311015,20.240070808182008,1.0,0.3455
CAP,12,forest20,20260927,full,5,10,275,91,184,74,local,-7.117012972252525,-21.128596764746316,6.665417481073524,1.0,0.3335
CAP,12,forest20,20260927,full,5,10,275,91,184,74,basket_price,9.441377858091789,-5.093174775997901,23.89624084858503,1.0,0.2145
CAP,12,forest20,20260927,full,5,10,275,91,184,74,basket_weights,-0.00739696007724198,-0.010385913211457968,-0.00459102573985707,1.0,0.0005
CAP,12,forest20,20260927,full,5,10,275,91,184,74,numeraire,0.11461382752248533,-0.007212772110197829,0.24391034639663328,1.0,0.0765
CAP,12,forest20,20260927,full,5,10,275,91,184,74,global_control,-0.14794641458965255,-0.3603346743559879,0.009051328943076309,1.0,0.119
CAP,12,forest20,20260927,full,5,10,275,91,184,74,total,2.2836353386944546,0.419962810005396,4.06566913753102,1.0,0.013
CAP,12,forest20,20260927,full,5,10,275,91,184,74,dominance,-16.55839083034432,-44.91395180103829,11.728961216214135,1.0,0.263
CAP,12,forest20,20260927,full,0,5,509,202,307,78,local,-0.365840652908813,-12.309501463685676,11.491270330256738,1.0,0.958
CAP,12,forest20,20260927,full,0,5,509,202,307,78,basket_price,2.2145360853295886,-10.015967759538121,14.576029207114685,1.0,0.721
CAP,12,forest20,20260927,full,0,5,509,202,307,78,basket_weights,-0.005572849223143232,-0.008163737827066942,-0.0033183081623206533,1.0,0.0005
CAP,12,forest20,20260927,full,0,5,509,202,307,78,numeraire,0.043612542387963624,-0.14049651445351488,0.21570311837807155,1.0,0.6445
CAP,12,forest20,20260927,full,0,5,509,202,307,78,global_control,0.024026711006490592,-0.15014344312082342,0.174051472610617,1.0,0.7915
CAP,12,forest20,20260927,full,0,5,509,202,307,78,total,1.9107618365920251,0.013786833018235462,3.7641484003493573,1.0,0.0445
CAP,12,forest20,20260927,full,0,5,509,202,307,78,dominance,-2.580376738238401,-26.644433805128195,21.5221558470378,1.0,0.8335
CAP,12,forest20,20260927,full,10,5,98,30,68,50,local,-20.281181244398674,-54.181165094374954,21.48286192536652,1.0,0.2925
CAP,12,forest20,20260927,full,10,5,98,30,68,50,basket_price,20.522162990523583,-25.928521719416175,57.58832205267141,1.0,0.3405
CAP,12,forest20,20260927,full,10,5,98,30,68,50,basket_weights,-0.012693685637640041,-0.02988336134016097,-0.002734387124202009,1.0,0.058
CAP,12,forest20,20260927,full,10,5,98,30,68,50,numeraire,0.5568309882918242,-0.024566967310997796,1.0332276168956018,1.0,0.0395
CAP,12,forest20,20260927,full,10,5,98,30,68,50,global_control,-0.20140383788375682,-0.5193331928978008,0.041744912706604714,1.0,0.1535
CAP,12,forest20,20260927,full,10,5,98,30,68,50,total,0.5837152108947866,-6.080122593397546,5.30394579171264,1.0,0.841
CAP,12,forest20,20260927,full,10,5,98,30,68,50,dominance,-40.80334423492226,-111.24958756816926,47.668163096039976,1.0,0.314
CAP,12,forest20,20260927,nonoverlap,5,5,109,40,69,71,local,-0.16318469328779145,-25.546978549465745,24.940424913326005,1.0,0.9895
CAP,12,forest20,20260927,nonoverlap,5,5,109,40,69,71,basket_price,1.591386989175926,-24.03451187574236,27.864228372948112,1.0,0.916
CAP,12,forest20,20260927,nonoverlap,5,5,109,40,69,71,basket_weights,-0.007619551778338655,-0.0124426867012861,-0.004079812607461242,1.0,0.0025
CAP,12,forest20,20260927,nonoverlap,5,5,109,40,69,71,numeraire,0.02658055439984597,-0.24202705521001275,0.27172461372320583,1.0,0.8335
CAP,12,forest20,20260927,nonoverlap,5,5,109,40,69,71,global_control,-0.21156962106307212,-0.47131653685957975,0.03164897739874368,1.0,0.0865
CAP,12,forest20,20260927,nonoverlap,5,5,109,40,69,71,total,1.2355936774468181,-2.7681431142199022,5.186191627235703,1.0,0.549
CAP,12,forest20,20260927,nonoverlap,5,5,109,40,69,71,dominance,-1.7545716824637188,-53.394296221722634,49.946424906057594,1.0,0.9505
CAP,12,forest20,20260927,overlap,5,5,208,65,143,71,local,-7.408124154124356,-23.195756699635425,10.426337825232038,1.0,0.3825
CAP,12,forest20,20260927,overlap,5,5,208,65,143,71,basket_price,9.631563445884431,-9.234263395901419,26.573567353327235,1.0,0.2825
CAP,12,forest20,20260927,overlap,5,5,208,65,143,71,basket_weights,-0.007504716249820288,-0.01122951084944164,-0.0043181326166394024,1.0,0.0005
CAP,12,forest20,20260927,overlap,5,5,208,65,143,71,numeraire,0.10334053036156794,-0.061468972568126314,0.2546012281954336,1.0,0.2105
CAP,12,forest20,20260927,overlap,5,5,208,65,143,71,global_control,-0.1509588963644504,-0.37890195823916883,0.03050573042322473,1.0,0.1525
CAP,12,forest20,20260927,overlap,5,5,208,65,143,71,total,2.168316209506934,-0.17423892091565368,4.356373283132597,1.0,0.0615
CAP,12,forest20,20260927,overlap,5,5,208,65,143,71,dominance,-17.039687600008786,-49.59927059539016,19.52877118540687,1.0,0.327
CAP,12,forest20,20260927,2025-12,5,5,65,28,37,22,local,10.097855340664047,-9.200815476686415,32.228900694032504,1.0,0.323
CAP,12,forest20,20260927,2025-12,5,5,65,28,37,22,basket_price,-11.233716323950215,-31.812622251754114,9.471002942054914,1.0,0.2685
CAP,12,forest20,20260927,2025-12,5,5,65,28,37,22,basket_weights,-0.007037206328001143,-0.011714853795886517,-0.0008955229602638999,1.0,0.012
CAP,12,forest20,20260927,2025-12,5,5,65,28,37,22,numeraire,-0.14789557611050186,-0.7775572948765175,0.14937021861094732,1.0,0.463
CAP,12,forest20,20260927,2025-12,5,5,65,28,37,22,global_control,-0.012450776904916482,-0.4456660200454304,0.3355123686553833,1.0,0.952
CAP,12,forest20,20260927,2025-12,5,5,65,28,37,22,total,-1.3032445426295631,-4.986764648012887,3.435317305676273,1.0,0.5605
CAP,12,forest20,20260927,2025-12,5,5,65,28,37,22,dominance,21.331571664614255,-18.469508717683286,63.863979068660186,1.0,0.288
CAP,12,forest20,20260927,without_2025-12,5,5,210,63,147,52,local,-10.857031825398646,-30.24261433660815,9.879104965222725,1.0,0.2935
CAP,12,forest20,20260927,without_2025-12,5,5,210,63,147,52,basket_price,13.93314861264299,-8.218949659461714,34.09788896534297,1.0,0.204
CAP,12,forest20,20260927,without_2025-12,5,5,210,63,147,52,basket_weights,-0.007475118433158139,-0.011664641426027508,-0.0037392657702057237,1.0,0.001
CAP,12,forest20,20260927,without_2025-12,5,5,210,63,147,52,numeraire,0.17164534823292055,-0.0015840405709554109,0.35688337851077534,1.0,0.0645
CAP,12,forest20,20260927,without_2025-12,5,5,210,63,147,52,global_control,-0.1773835401167611,-0.46455756195298137,0.029155682566901285,1.0,0.1535
CAP,12,forest20,20260927,without_2025-12,5,5,210,63,147,52,total,3.0629034769268495,0.44482820992538097,5.4082531568749515,1.0,0.0135
CAP,12,forest20,20260927,without_2025-12,5,5,210,63,147,52,dominance,-24.79018043804163,-63.91036268700533,18.215005153480213,1.0,0.241
CAP,12,forest20,20260927,2026-01,5,5,78,14,64,19,local,-1.7023436456449943,-37.89891677025251,32.538636670781194,1.0,0.8825
CAP,12,forest20,20260927,2026-01,5,5,78,14,64,19,basket_price,4.545512452906682,-30.236028129628917,41.2760585437915,1.0,0.711
CAP,12,forest20,20260927,2026-01,5,5,78,14,64,19,basket_weights,-0.00903552769198098,-0.013600709457512841,-0.0053905337928616456,1.0,0.0005
CAP,12,forest20,20260927,2026-01,5,5,78,14,64,19,numeraire,0.045197283030213156,-0.2083196923729077,0.3397707356524957,1.0,0.7725
CAP,12,forest20,20260927,2026-01,5,5,78,14,64,19,global_control,-0.29041984197372483,-1.0173894555539555,0.11961267095770932,1.0,0.272
CAP,12,forest20,20260927,2026-01,5,5,78,14,64,19,total,2.588910720625376,-0.32861677130517253,5.160279318460541,1.0,0.064
CAP,12,forest20,20260927,2026-01,5,5,78,14,64,19,dominance,-6.247856098551678,-79.042555364167,62.33897495872509,1.0,0.787
CAP,12,forest20,20260927,without_2026-01,5,5,197,77,120,55,local,-10.330406990462926,-26.70212922624192,8.40950680345503,1.0,0.2485
CAP,12,forest20,20260927,without_2026-01,5,5,197,77,120,55,basket_price,12.346882083377865,-8.547567334962787,30.343827956247303,1.0,0.218
CAP,12,forest20,20260927,without_2026-01,5,5,197,77,120,55,basket_weights,-0.006424534421299937,-0.01199168378960097,-0.0018185061516015448,1.0,0.0155
CAP,12,forest20,20260927,without_2026-01,5,5,197,77,120,55,numeraire,0.15580982590786782,-0.04471865715464419,0.3499383122867468,1.0,0.123
CAP,12,forest20,20260927,without_2026-01,5,5,197,77,120,55,global_control,-0.06339401966127121,-0.21686340817015282,0.08621819468383347,1.0,0.4035
CAP,12,forest20,20260927,without_2026-01,5,5,197,77,120,55,total,2.102466364740078,-1.28705461925623,5.24937581567753,1.0,0.2125
CAP,12,forest20,20260927,without_2026-01,5,5,197,77,120,55,dominance,-22.677289073840786,-56.75114807293579,17.09189789488036,1.0,0.2275
CAP,12,forest20,20260927,2026-02,5,5,58,27,31,19,local,-0.30980719605212015,-33.550632086956156,71.1158594452103,1.0,0.989
CAP,12,forest20,20260927,2026-02,5,5,58,27,31,19,basket_price,3.3187391648228113,-73.67106974260511,38.036791361334785,1.0,0.8865
CAP,12,forest20,20260927,2026-02,5,5,58,27,31,19,basket_weights,-0.01751240926140897,-0.032984330896102435,-0.002984462110705829,1.0,0.016
CAP,12,forest20,20260927,2026-02,5,5,58,27,31,19,numeraire,-0.06128524030817873,-0.5278933242927337,0.17353738433938543,1.0,0.7335
CAP,12,forest20,20260927,2026-02,5,5,58,27,31,19,global_control,-0.1883665282616889,-0.5867003292521734,0.2427686083749191,1.0,0.3315
CAP,12,forest20,20260927,2026-02,5,5,58,27,31,19,total,2.741767790939394,-4.789449610472413,10.379630903457532,1.0,0.389
CAP,12,forest20,20260927,2026-02,5,5,58,27,31,19,dominance,-3.62854636087493,-71.14016219096607,144.34181779917944,1.0,0.9375
CAP,12,forest20,20260927,without_2026-02,5,5,217,64,153,55,local,-8.279855981554167,-26.073810338830025,10.79920567955292,1.0,0.373
CAP,12,forest20,20260927,without_2026-02,5,5,217,64,153,55,basket_price,10.487279486016659,-9.532496246439102,29.335809992094905,1.0,0.2905
CAP,12,forest20,20260927,without_2026-02,5,5,217,64,153,55,basket_weights,-0.005668985375657419,-0.008087511638540285,-0.0032532461747547523,1.0,0.0005
CAP,12,forest20,20260927,without_2026-02,5,5,217,64,153,55,numeraire,0.14466183959884912,-0.04060076161383072,0.3338587006895943,1.0,0.13
CAP,12,forest20,20260927,without_2026-02,5,5,217,64,153,55,global_control,-0.14104163630558245,-0.40817266585676165,0.05960508077674149,1.0,0.2425
CAP,12,forest20,20260927,without_2026-02,5,5,217,64,153,55,total,2.205374722379634,-0.4145191240359086,4.4794471716670525,1.0,0.0775
CAP,12,forest20,20260927,without_2026-02,5,5,217,64,153,55,dominance,-18.767135467570824,-55.104345639226125,20.419904416589535,1.0,0.3255
CAP,12,forest20,20260927,2026-03,5,5,74,22,52,14,local,-27.17844013299243,-47.07659101082613,1.555129123327032,1.0,0.031
CAP,12,forest20,20260927,2026-03,5,5,74,22,52,14,basket_price,30.573044993289027,-2.7954613681457827,53.88468964914002,1.0,0.035
CAP,12,forest20,20260927,2026-03,5,5,74,22,52,14,basket_weights,-0.0007280264808508596,-0.0038011457604004394,0.0029532363444587863,1.0,0.659
CAP,12,forest20,20260927,2026-03,5,5,74,22,52,14,numeraire,0.4390695419844817,0.09724054376984799,0.8464042992098363,1.0,0.0205
CAP,12,forest20,20260927,2026-03,5,5,74,22,52,14,global_control,-0.03324277985760109,-0.13613881017943935,0.07835773429736957,1.0,0.5035
CAP,12,forest20,20260927,2026-03,5,5,74,22,52,14,total,3.7997035959423084,-2.2848559652140414,8.317792505006475,1.0,0.15
CAP,12,forest20,20260927,2026-03,5,5,74,22,52,14,dominance,-57.75148512628147,-100.73915216622454,3.907983837772045,1.0,0.034
CAP,12,forest20,20260927,without_2026-03,5,5,201,69,132,60,local,1.6116825826217323,-19.491227106131383,24.67969823704099,1.0,0.875
CAP,12,forest20,20260927,without_2026-03,5,5,201,69,132,60,basket_price,0.24702256561041586,-23.148557854679474,21.634560542551938,1.0,0.983
CAP,12,forest20,20260927,without_2026-03,5,5,201,69,132,60,basket_weights,-0.010298602645946639,-0.015518654602277011,-0.006024563351163232,1.0,0.0005
CAP,12,forest20,20260927,without_2026-03,5,5,201,69,132,60,numeraire,-0.026556345959505727,-0.21911108036514285,0.15187642469120802,1.0,0.7715
CAP,12,forest20,20260927,without_2026-03,5,5,201,69,132,60,global_control,-0.19785378651247093,-0.5544587653699372,0.0633606157753493,1.0,0.2055
CAP,12,forest20,20260927,without_2026-03,5,5,201,69,132,60,total,1.6239964131137858,-0.6678044913240948,3.7995380358495803,1.0,0.1635
CAP,12,forest20,20260927,without_2026-03,5,5,201,69,132,60,dominance,1.3646600170113201,-41.142873584843414,47.78512077779655,1.0,0.95
CAP,12,forest20,20260927,common_path,5,5,128,35,93,67,local,-29.07524027724027,-52.416979860500284,-5.820064036937088,1.0,0.0115
CAP,12,forest20,20260927,common_path,5,5,128,35,93,67,basket_price,31.014799273587215,5.9108324609723155,55.224661046492855,1.0,0.013
CAP,12,forest20,20260927,common_path,5,5,128,35,93,67,basket_weights,-0.009471261719846904,-0.01569683084727267,-0.004034489176621836,1.0,0.004
CAP,12,forest20,20260927,common_path,5,5,128,35,93,67,numeraire,0.24031263726468105,-0.14420228884454064,0.615186935754469,1.0,0.2355
CAP,12,forest20,20260927,common_path,5,5,128,35,93,67,global_control,-0.5173163728097894,-0.744108765543257,-0.29986249653150177,1.0,0.0005
CAP,12,forest20,20260927,common_path,5,5,128,35,93,67,total,1.6530839990815407,-2.269506237445148,5.3674221523327175,1.0,0.405
CAP,12,forest20,20260927,common_path,5,5,128,35,93,67,dominance,-60.0900395508275,-106.88637084649532,-11.73653757527991,1.0,0.012
CAP,12,forest40,20260926,full,5,1,275,91,184,74,local,-6.709627142309761,-27.494387657169735,15.030957764591742,1.0,0.542
CAP,12,forest40,20260926,full,5,1,275,91,184,74,basket_price,9.386327199016947,-12.734357618374856,31.28160461201118,1.0,0.405
CAP,12,forest40,20260926,full,5,1,275,91,184,74,basket_weights,-0.007649941960843034,-0.012617754195775164,-0.0037482546874347314,1.0,0.0035
CAP,12,forest40,20260926,full,5,1,275,91,184,74,numeraire,0.10268017541306555,-0.15739357772150048,0.35771921163601544,1.0,0.437
CAP,12,forest40,20260926,full,5,1,275,91,184,74,global_control,-0.13787419535862291,-0.33831006519779483,0.06197297191630957,1.0,0.1715
CAP,12,forest40,20260926,full,5,1,275,91,184,74,total,2.633856094800391,0.23919808157804706,4.958271236121332,1.0,0.0305
CAP,12,forest40,20260926,full,5,1,275,91,184,74,dominance,-16.0959543413267,-58.5641517061057,27.420699932420504,1.0,0.474
CAP,12,forest40,20260926,full,5,5,275,91,184,74,local,-6.709627142309761,-22.291513076315915,10.654615322232049,1.0,0.405
CAP,12,forest40,20260926,full,5,5,275,91,184,74,basket_price,9.386327199016947,-9.135630882027229,25.66610601129873,1.0,0.276
CAP,12,forest40,20260926,full,5,5,275,91,184,74,basket_weights,-0.007649941960843034,-0.011471412535377704,-0.004382642033972031,1.0,0.0005
CAP,12,forest40,20260926,full,5,5,275,91,184,74,numeraire,0.10268017541306555,-0.057328130395641684,0.25595845878144186,1.0,0.206
CAP,12,forest40,20260926,full,5,5,275,91,184,74,global_control,-0.13787419535862291,-0.3653913940650335,0.043949985095217275,1.0,0.2055
CAP,12,forest40,20260926,full,5,5,275,91,184,74,total,2.633856094800391,0.4442208794667801,4.684096766493065,1.0,0.0175
CAP,12,forest40,20260926,full,5,5,275,91,184,74,dominance,-16.0959543413267,-47.921669715494126,19.52650447038904,1.0,0.336
CAP,12,forest40,20260926,full,5,10,275,91,184,74,local,-6.709627142309761,-19.976817133227733,6.540982095010112,1.0,0.325
CAP,12,forest40,20260926,full,5,10,275,91,184,74,basket_price,9.386327199016947,-4.347088684304843,23.041779073668966,1.0,0.1905
CAP,12,forest40,20260926,full,5,10,275,91,184,74,basket_weights,-0.007649941960843034,-0.010580479078854507,-0.004721109801724119,1.0,0.0005
CAP,12,forest40,20260926,full,5,10,275,91,184,74,numeraire,0.10268017541306555,-0.020666484550105616,0.22606985647875233,1.0,0.1035
CAP,12,forest40,20260926,full,5,10,275,91,184,74,global_control,-0.13787419535862291,-0.3506689972429214,0.017419886048751967,1.0,0.148
CAP,12,forest40,20260926,full,5,10,275,91,184,74,total,2.633856094800391,0.8008105384223303,4.382403067324122,1.0,0.005
CAP,12,forest40,20260926,full,5,10,275,91,184,74,dominance,-16.0959543413267,-43.078424028012385,10.697540002410445,1.0,0.2485
CAP,12,forest40,20260926,full,0,5,509,202,307,78,local,-0.662388684224527,-11.865666647055493,10.719683493040133,1.0,0.912
CAP,12,forest40,20260926,full,0,5,509,202,307,78,basket_price,2.6689812747805393,-9.129412365012577,14.445244997509343,1.0,0.6665
CAP,12,forest40,20260926,full,0,5,509,202,307,78,basket_weights,-0.005668285506509589,-0.00837341356157558,-0.0033206174212107795,1.0,0.0005
CAP,12,forest40,20260926,full,0,5,509,202,307,78,numeraire,0.04226949305440564,-0.1376263574089344,0.21058844077968766,1.0,0.6395
CAP,12,forest40,20260926,full,0,5,509,202,307,78,global_control,0.023755245799541986,-0.14549355608915038,0.17353912365125554,1.0,0.785
CAP,12,forest40,20260926,full,0,5,509,202,307,78,total,2.0669490439033935,0.22642283776622424,3.898654263346926,1.0,0.028
CAP,12,forest40,20260926,full,0,5,509,202,307,78,dominance,-3.331369959005064,-26.374594883803123,19.766737954407517,1.0,0.775
CAP,12,forest40,20260926,full,10,5,98,30,68,50,local,-18.938343719121068,-51.66919334233795,20.832720712214208,1.0,0.294
CAP,12,forest40,20260926,full,10,5,98,30,68,50,basket_price,19.905068583918645,-23.740563788363843,55.63413598373983,1.0,0.3225
CAP,12,forest40,20260926,full,10,5,98,30,68,50,basket_weights,-0.013306069222137755,-0.03100959782572779,-0.002746876412249194,1.0,0.061
CAP,12,forest40,20260926,full,10,5,98,30,68,50,numeraire,0.5381050607052064,-0.03864808995873623,0.9886021396471298,1.0,0.041
CAP,12,forest40,20260926,full,10,5,98,30,68,50,global_control,-0.1960219237876248,-0.4947131610260109,0.01727118872807347,1.0,0.125
CAP,12,forest40,20260926,full,10,5,98,30,68,50,total,1.2955019324924437,-4.912289920712205,5.870332412597879,1.0,0.627
CAP,12,forest40,20260926,full,10,5,98,30,68,50,dominance,-38.843412303039706,-107.76584206098119,43.53308379018596,1.0,0.306
CAP,12,forest40,20260926,nonoverlap,5,5,109,40,69,71,local,-0.5000509418080035,-24.053579508482898,23.667471030087754,1.0,0.969
CAP,12,forest40,20260926,nonoverlap,5,5,109,40,69,71,basket_price,2.2722879986224416,-23.140431297625728,27.001232626261903,1.0,0.8675
CAP,12,forest40,20260926,nonoverlap,5,5,109,40,69,71,basket_weights,-0.008562786306600421,-0.013530281297931471,-0.0047806712421243356,1.0,0.0015
CAP,12,forest40,20260926,nonoverlap,5,5,109,40,69,71,numeraire,0.02027121877015341,-0.2531156619309183,0.2637753747738658,1.0,0.8735
CAP,12,forest40,20260926,nonoverlap,5,5,109,40,69,71,global_control,-0.20241985992113445,-0.4766315802977677,0.046269303967352314,1.0,0.114
CAP,12,forest40,20260926,nonoverlap,5,5,109,40,69,71,total,1.5815256293570394,-2.4767669436000785,5.705988726002642,1.0,0.4535
CAP,12,forest40,20260926,nonoverlap,5,5,109,40,69,71,dominance,-2.772338940430443,-50.819637782051196,46.667238949142906,1.0,0.918
CAP,12,forest40,20260926,overlap,5,5,221,74,147,71,local,-5.911129228326709,-21.32451259466511,11.142772320630147,1.0,0.4845
CAP,12,forest40,20260926,overlap,5,5,221,74,147,71,basket_price,8.566124652550952,-9.644298115935408,24.737167219555428,1.0,0.319
CAP,12,forest40,20260926,overlap,5,5,221,74,147,71,basket_weights,-0.0077001585027066085,-0.011365539604949078,-0.004400225991430603,1.0,0.001
CAP,12,forest40,20260926,overlap,5,5,221,74,147,71,numeraire,0.08289669356391673,-0.07989009060666177,0.23826435223155096,1.0,0.29
