horizon,variant,information,fold,candidate,kind,score,n
1,original,F,2025-12,26,boosting,1.3202856782261998,955
1,original,F,2025-12,27,boosting,1.3269463999993942,955
1,original,F,2025-12,28,boosting,1.3235298942636062,955
1,original,F,2025-12,29,boosting,1.3102007001889806,955
1,original,F,2025-12,30,boosting,1.3414525367346921,955
1,original,F,2025-12,31,boosting,1.337375411631903,955
1,original,F,2025-12,32,boosting,1.336685353888809,955
1,original,F,2025-12,33,boosting,1.3364782349842,955
1,original,F,2025-12,34,boosting,1.3456162315884552,955
1,original,F,2025-12,35,boosting,1.3122576914892279,955
1,original,F,2025-12,36,threshold,1.3647549378238932,955
1,original,F,2025-12,37,threshold,1.380804050747266,955
1,original,F,2025-12,38,threshold,1.3496230108812106,955
1,original,F,2025-12,39,threshold,1.4655116651427467,955
1,original,F,2025-12,40,threshold,1.392732431315638,955
1,original,F,2025-12,41,threshold,1.3580876009544427,955
1,original,F,2025-12,42,threshold,1.3647549378239012,955
1,original,F,2025-12,43,threshold,1.341618855589536,955
1,original,F,2025-12,44,threshold,1.2980140941316927,955
1,original,F,2025-12,45,threshold,1.4655116651427473,955
1,original,F,2025-12,46,threshold,1.3812042467828924,955
1,original,F,2025-12,47,threshold,1.3291984074964984,955
1,original,F,2025-12,48,threshold,1.4641554696062105,955
1,original,F,2025-12,49,threshold,1.399351783707283,955
1,original,F,2025-12,50,threshold,1.3237326407169656,955
1,original,F,2025-12,51,threshold,1.4879580794863005,955
1,original,F,2025-12,52,threshold,1.3965385562231571,955
1,original,F,2025-12,53,threshold,1.3561683420463995,955
1,original,F,2025-12,54,threshold,1.4641554696062131,955
1,original,F,2025-12,55,threshold,1.3777296809292676,955
1,original,F,2025-12,56,threshold,1.3007861555278737,955
1,original,F,2025-12,57,threshold,1.4879580794863085,955
1,original,F,2025-12,58,threshold,1.4065162259259842,955
1,original,F,2025-12,59,threshold,1.3236461875189565,955
1,original,F,2026-01,0,linear,1.5563505262889552,938
1,original,F,2026-01,1,linear,1.6083478656459993,938
1,original,F,2026-01,2,linear,1.7246008293735864,938
1,original,F,2026-01,3,linear,1.556350526288953,938
1,original,F,2026-01,4,linear,1.5463206810384438,938
1,original,F,2026-01,5,linear,1.54188359114386,938
1,original,F,2026-01,6,linear,1.5186704203840211,938
1,original,F,2026-01,7,linear,1.5549840352023108,938
1,original,F,2026-01,8,linear,1.6626828478982982,938
1,original,F,2026-01,9,linear,1.5186704203840293,938
1,original,F,2026-01,10,linear,1.5167615755663877,938
1,original,F,2026-01,11,linear,1.5236654533175358,938
1,original,F,2026-01,12,qrf,1.5562137553822022,938
1,original,F,2026-01,13,qrf,1.5776096152366401,938
1,original,F,2026-01,14,qrf,1.59035460284715,938
1,original,F,2026-01,15,qrf,1.456143824864687,938
1,original,F,2026-01,16,qrf,1.4366981291018104,938
1,original,F,2026-01,17,qrf,1.4609668051045221,938
1,original,F,2026-01,18,qrf,1.559999361313743,938
1,original,F,2026-01,19,qrf,1.57492706585902,938
1,original,F,2026-01,20,qrf,1.6073486380546447,938
1,original,F,2026-01,21,qrf,1.4843655633848165,938
1,original,F,2026-01,22,qrf,1.4600409674823642,938
1,original,F,2026-01,23,qrf,1.5076563890566361,938
1,original,F,2026-01,24,boosting,1.5485642258398389,938
1,original,F,2026-01,25,boosting,1.5395803922175144,938
1,original,F,2026-01,26,boosting,1.5673045773135472,938
1,original,F,2026-01,27,boosting,1.4753400966890073,938
1,original,F,2026-01,28,boosting,1.4333156789156558,938
1,original,F,2026-01,29,boosting,1.452958949589184,938
1,original,F,2026-01,30,boosting,1.559699963840868,938
1,original,F,2026-01,31,boosting,1.564801281821389,938
1,original,F,2026-01,32,boosting,1.589159812703408,938
1,original,F,2026-01,33,boosting,1.493496192412873,938
1,original,F,2026-01,34,boosting,1.4788125422247766,938
1,original,F,2026-01,35,boosting,1.469235519507629,938
1,original,F,2026-01,36,threshold,1.5460703556086364,938
1,original,F,2026-01,37,threshold,1.5657059702821148,938
1,original,F,2026-01,38,threshold,1.5427993459197802,938
1,original,F,2026-01,39,threshold,1.6359680256730187,938
1,original,F,2026-01,40,threshold,1.5627481901762355,938
1,original,F,2026-01,41,threshold,1.5304126656316475,938
1,original,F,2026-01,42,threshold,1.546070355608632,938
1,original,F,2026-01,43,threshold,1.4905388278569716,938
1,original,F,2026-01,44,threshold,1.4746088907207313,938
1,original,F,2026-01,45,threshold,1.5801260038935718,938
1,original,F,2026-01,46,threshold,1.5676195293478408,938
1,original,F,2026-01,47,threshold,1.4892429940774736,938
1,original,F,2026-01,48,threshold,1.7538343496023232,938
1,original,F,2026-01,49,threshold,1.599916330212986,938
1,original,F,2026-01,50,threshold,1.572317653664176,938
1,original,F,2026-01,51,threshold,2.5646991634244696,938
1,original,F,2026-01,52,threshold,2.0510706092515743,938
1,original,F,2026-01,53,threshold,1.544933040758373,938
1,original,F,2026-01,54,threshold,1.7538343496023174,938
1,original,F,2026-01,55,threshold,1.5768055270363444,938
1,original,F,2026-01,56,threshold,1.4754460660797801,938
1,original,F,2026-01,57,threshold,2.564699163424421,938
1,original,F,2026-01,58,threshold,2.152906833698364,938
1,original,F,2026-01,59,threshold,1.6255916897817528,938
1,original,F,2026-02,0,linear,1.6692229802054206,887
1,original,F,2026-02,1,linear,1.6985387004291221,887
1,original,F,2026-02,2,linear,1.8148526607851831,887
1,original,F,2026-02,3,linear,1.669222980205418,887
1,original,F,2026-02,4,linear,1.6366025265774626,887
1,original,F,2026-02,5,linear,1.6792098733921657,887
1,original,F,2026-02,6,linear,1.691319593013376,887
1,original,F,2026-02,7,linear,1.6694864970523593,887
1,original,F,2026-02,8,linear,1.768963737244965,887
1,original,F,2026-02,9,linear,1.6913195930133862,887
1,original,F,2026-02,10,linear,1.6349200469233718,887
1,original,F,2026-02,11,linear,1.6911713632649972,887
1,original,F,2026-02,12,qrf,1.7042371328762516,887
1,original,F,2026-02,13,qrf,1.7220705046147171,887
1,original,F,2026-02,14,qrf,1.7576178691732285,887
1,original,F,2026-02,15,qrf,1.5571277442504585,887
1,original,F,2026-02,16,qrf,1.526137411097425,887
1,original,F,2026-02,17,qrf,1.5530164614584598,887
1,original,F,2026-02,18,qrf,1.7303897476391508,887
1,original,F,2026-02,19,qrf,1.7398896795392556,887
1,original,F,2026-02,20,qrf,1.8222824423936503,887
1,original,F,2026-02,21,qrf,1.6027548427224105,887
1,original,F,2026-02,22,qrf,1.57290292696284,887
1,original,F,2026-02,23,qrf,1.616009843266332,887
1,original,F,2026-02,24,boosting,1.653012982555791,887
1,original,F,2026-02,25,boosting,1.6286525053944445,887
1,original,F,2026-02,26,boosting,1.6835559026558438,887
1,original,F,2026-02,27,boosting,1.5798090490627092,887
1,original,F,2026-02,28,boosting,1.5456389162141062,887
1,original,F,2026-02,29,boosting,1.549441781522856,887
1,original,F,2026-02,30,boosting,1.67018134769053,887
1,original,F,2026-02,31,boosting,1.6740235127385414,887
1,original,F,2026-02,32,boosting,1.7346667768204778,887
1,original,F,2026-02,33,boosting,1.5939208814415502,887
1,original,F,2026-02,34,boosting,1.586914138334473,887
1,original,F,2026-02,35,boosting,1.5989957563602712,887
1,original,F,2026-02,36,threshold,1.6448083195612457,887
1,original,F,2026-02,37,threshold,1.648378830943725,887
1,original,F,2026-02,38,threshold,1.6366591987222359,887
1,original,F,2026-02,39,threshold,1.6848296140940515,887
1,original,F,2026-02,40,threshold,1.6619032017372686,887
1,original,F,2026-02,41,threshold,1.6365920028611247,887
1,original,F,2026-02,42,threshold,1.6448083195612406,887
1,original,F,2026-02,43,threshold,1.5725922736393465,887
1,original,F,2026-02,44,threshold,1.5668748940084603,887
1,original,F,2026-02,45,threshold,1.6257768334524276,887
1,original,F,2026-02,46,threshold,1.6682525825512342,887
1,original,F,2026-02,47,threshold,1.6014298513819487,887
1,original,F,2026-02,48,threshold,1.8402923346982327,887
1,original,F,2026-02,49,threshold,1.69414856524004,887
1,original,F,2026-02,50,threshold,1.696764124128141,887
1,original,F,2026-02,51,threshold,2.7052973016480273,887
1,original,F,2026-02,52,threshold,2.1666350949171305,887
1,original,F,2026-02,53,threshold,1.6488855215574711,887
1,original,F,2026-02,54,threshold,1.8402923346982265,887
1,original,F,2026-02,55,threshold,1.6783652600599952,887
1,original,F,2026-02,56,threshold,1.5878963981070033,887
1,original,F,2026-02,57,threshold,2.705297301647971,887
1,original,F,2026-02,58,threshold,2.2700140358923533,887
1,original,F,2026-02,59,threshold,1.7481937303417208,887
1,original,F,2026-03,0,linear,1.7399277580161447,887
1,original,F,2026-03,1,linear,1.7454002509028224,887
1,original,F,2026-03,2,linear,1.8851902155370481,887
1,original,F,2026-03,3,linear,1.7399277580161423,887
1,original,F,2026-03,4,linear,1.685066461579164,887
1,original,F,2026-03,5,linear,1.8607593216291494,887
1,original,F,2026-03,6,linear,1.7622957166380548,887
1,original,F,2026-03,7,linear,1.7251421445952235,887
1,original,F,2026-03,8,linear,1.8218090271321978,887
1,original,F,2026-03,9,linear,1.7622957166380604,887
1,original,F,2026-03,10,linear,1.7322708130672846,887
1,original,F,2026-03,11,linear,1.879951286551041,887
1,original,F,2026-03,12,qrf,1.7882692982252504,887
1,original,F,2026-03,13,qrf,1.8575600892225697,887
1,original,F,2026-03,14,qrf,1.8893495396751177,887
1,original,F,2026-03,15,qrf,1.6614918244632604,887
1,original,F,2026-03,16,qrf,1.6342918156295065,887
1,original,F,2026-03,17,qrf,1.6489494171250956,887
1,original,F,2026-03,18,qrf,1.8132647914222475,887
1,original,F,2026-03,19,qrf,1.8769278102441915,887
1,original,F,2026-03,20,qrf,1.9486735788881957,887
1,original,F,2026-03,21,qrf,1.6640127295025138,887
1,original,F,2026-03,22,qrf,1.6372311687655896,887
1,original,F,2026-03,23,qrf,1.6830600311914004,887
1,original,F,2026-03,24,boosting,1.7418278391610933,887
1,original,F,2026-03,25,boosting,1.6999493344408936,887
1,original,F,2026-03,26,boosting,1.791635905349912,887
1,original,F,2026-03,27,boosting,1.6998076483609776,887
1,original,F,2026-03,28,boosting,1.6455030415766656,887
1,original,F,2026-03,29,boosting,1.6405375234866006,887
1,original,F,2026-03,30,boosting,1.741098010479592,887
1,original,F,2026-03,31,boosting,1.726254802417382,887
1,original,F,2026-03,32,boosting,1.8241628526104294,887
1,original,F,2026-03,33,boosting,1.715417898515603,887
1,original,F,2026-03,34,boosting,1.6767755267112,887
1,original,F,2026-03,35,boosting,1.671064448243375,887
1,original,F,2026-03,36,threshold,1.6986372555170035,887
1,original,F,2026-03,37,threshold,1.6793057204264508,887
1,original,F,2026-03,38,threshold,1.6900418304934053,887
1,original,F,2026-03,39,threshold,1.743206273088186,887
1,original,F,2026-03,40,threshold,1.704217402687222,887
1,original,F,2026-03,41,threshold,1.69013848774482,887
1,original,F,2026-03,42,threshold,1.698637255516995,887
1,original,F,2026-03,43,threshold,1.6545072415604807,887
1,original,F,2026-03,44,threshold,1.6943775883128132,887
1,original,F,2026-03,45,threshold,1.6841534924465593,887
1,original,F,2026-03,46,threshold,1.7215567593877885,887
1,original,F,2026-03,47,threshold,1.70166149211227,887
1,original,F,2026-03,48,threshold,1.9360782135897836,887
1,original,F,2026-03,49,threshold,1.7568859968408395,887
1,original,F,2026-03,50,threshold,1.760837736538932,887
1,original,F,2026-03,51,threshold,2.770382477765295,887
1,original,F,2026-03,52,threshold,2.2606398901442217,887
1,original,F,2026-03,53,threshold,1.7021271519698336,887
1,original,F,2026-03,54,threshold,1.9360782135897696,887
1,original,F,2026-03,55,threshold,1.7920001918540616,887
1,original,F,2026-03,56,threshold,1.695096779047538,887
1,original,F,2026-03,57,threshold,2.7703824777652333,887
1,original,F,2026-03,58,threshold,2.3615408126908584,887
1,original,F,2026-03,59,threshold,1.8577821890651898,887
1,own_scale,R,2025-12,0,linear,1.3109562559014154,955
1,own_scale,R,2025-12,1,linear,1.3328959983539084,955
1,own_scale,R,2025-12,2,linear,1.355258759452512,955
1,own_scale,R,2025-12,3,linear,1.3109562559014156,955
1,own_scale,R,2025-12,4,linear,1.3107544563336364,955
1,own_scale,R,2025-12,5,linear,1.34421578094892,955
1,own_scale,R,2025-12,6,linear,1.2989703149113156,955
1,own_scale,R,2025-12,7,linear,1.3177532864570054,955
1,own_scale,R,2025-12,8,linear,1.3565866096276915,955
1,own_scale,R,2025-12,9,linear,1.2989703149113156,955
1,own_scale,R,2025-12,10,linear,1.296895273799578,955
1,own_scale,R,2025-12,11,linear,1.3427441426559483,955
1,own_scale,R,2025-12,12,qrf,1.325892986697993,955
1,own_scale,R,2025-12,13,qrf,1.329747130238209,955
1,own_scale,R,2025-12,14,qrf,1.3317637903378525,955
1,own_scale,R,2025-12,15,qrf,1.2968655093216306,955
1,own_scale,R,2025-12,16,qrf,1.2817025641157085,955
1,own_scale,R,2025-12,17,qrf,1.3096775504444549,955
1,own_scale,R,2025-12,18,qrf,1.3337007266666605,955
1,own_scale,R,2025-12,19,qrf,1.3324998284533025,955
1,own_scale,R,2025-12,20,qrf,1.3332373782304032,955
1,own_scale,R,2025-12,21,qrf,1.3059237431933375,955
1,own_scale,R,2025-12,22,qrf,1.2955404481921295,955
1,own_scale,R,2025-12,23,qrf,1.3128178347214803,955
1,own_scale,R,2025-12,24,boosting,1.3171070013995,955
1,own_scale,R,2025-12,25,boosting,1.3031012478623656,955
1,own_scale,R,2025-12,26,boosting,1.3071177293287803,955
1,own_scale,R,2025-12,27,boosting,1.3171796683410897,955
1,own_scale,R,2025-12,28,boosting,1.2945388516748262,955
1,own_scale,R,2025-12,29,boosting,1.2886969577485081,955
1,own_scale,R,2025-12,30,boosting,1.3143707378538891,955
1,own_scale,R,2025-12,31,boosting,1.2975269548886792,955
1,own_scale,R,2025-12,32,boosting,1.293735260464174,955
1,own_scale,R,2025-12,33,boosting,1.3153693813378586,955
1,own_scale,R,2025-12,34,boosting,1.2895671137697522,955
1,own_scale,R,2025-12,35,boosting,1.2856994117242317,955
1,own_scale,R,2025-12,36,threshold,1.2963432340706191,955
1,own_scale,R,2025-12,37,threshold,1.2919567514247847,955
1,own_scale,R,2025-12,38,threshold,1.3110322337921796,955
1,own_scale,R,2025-12,39,threshold,1.3017465732113562,955
1,own_scale,R,2025-12,40,threshold,1.2962962352228142,955
1,own_scale,R,2025-12,41,threshold,1.3172434139404785,955
1,own_scale,R,2025-12,42,threshold,1.2963432340706182,955
1,own_scale,R,2025-12,43,threshold,1.287201422860434,955
1,own_scale,R,2025-12,44,threshold,1.2783849523993467,955
1,own_scale,R,2025-12,45,threshold,1.3017465732113562,955
1,own_scale,R,2025-12,46,threshold,1.2907884368962144,955
1,own_scale,R,2025-12,47,threshold,1.283276284466272,955
1,own_scale,R,2025-12,48,threshold,1.2989067415409135,955
1,own_scale,R,2025-12,49,threshold,1.2952784619354634,955
1,own_scale,R,2025-12,50,threshold,1.3103252257736673,955
1,own_scale,R,2025-12,51,threshold,1.2967173899389144,955
1,own_scale,R,2025-12,52,threshold,1.2929504532730731,955
1,own_scale,R,2025-12,53,threshold,1.3154804465764145,955
1,own_scale,R,2025-12,54,threshold,1.298906741540914,955
1,own_scale,R,2025-12,55,threshold,1.2793138039439877,955
1,own_scale,R,2025-12,56,threshold,1.2887176525214925,955
1,own_scale,R,2025-12,57,threshold,1.2967173899389146,955
1,own_scale,R,2025-12,58,threshold,1.2862426782184953,955
1,own_scale,R,2025-12,59,threshold,1.2856089868031688,955
1,own_scale,R,2026-01,0,linear,1.5417550076360096,938
1,own_scale,R,2026-01,1,linear,1.6203837627893405,938
1,own_scale,R,2026-01,2,linear,1.7257491901428963,938
1,own_scale,R,2026-01,3,linear,1.5417550076360096,938
1,own_scale,R,2026-01,4,linear,1.548403236489996,938
1,own_scale,R,2026-01,5,linear,1.54188359114386,938
1,own_scale,R,2026-01,6,linear,1.5124006739770528,938
1,own_scale,R,2026-01,7,linear,1.5419542831208501,938
1,own_scale,R,2026-01,8,linear,1.658054486692175,938
1,own_scale,R,2026-01,9,linear,1.512400673977053,938
1,own_scale,R,2026-01,10,linear,1.5014376904431774,938
1,own_scale,R,2026-01,11,linear,1.5236654533175358,938
1,own_scale,R,2026-01,12,qrf,1.5569226564770364,938
1,own_scale,R,2026-01,13,qrf,1.5705684420125952,938
1,own_scale,R,2026-01,14,qrf,1.614403883997577,938
1,own_scale,R,2026-01,15,qrf,1.439725895038555,938
1,own_scale,R,2026-01,16,qrf,1.4261676742399605,938
1,own_scale,R,2026-01,17,qrf,1.4551359587147712,938
1,own_scale,R,2026-01,18,qrf,1.5803643428275926,938
1,own_scale,R,2026-01,19,qrf,1.5992706507011782,938
1,own_scale,R,2026-01,20,qrf,1.6726359407426783,938
1,own_scale,R,2026-01,21,qrf,1.4609869228800767,938
1,own_scale,R,2026-01,22,qrf,1.44824427257069,938
1,own_scale,R,2026-01,23,qrf,1.4809819335536005,938
1,own_scale,R,2026-01,24,boosting,1.566778432035876,938
1,own_scale,R,2026-01,25,boosting,1.5430749987448713,938
1,own_scale,R,2026-01,26,boosting,1.5852080270761988,938
1,own_scale,R,2026-01,27,boosting,1.4721912689613814,938
1,own_scale,R,2026-01,28,boosting,1.4408196941863753,938
1,own_scale,R,2026-01,29,boosting,1.4444292965996237,938
1,own_scale,R,2026-01,30,boosting,1.5897782088476686,938
1,own_scale,R,2026-01,31,boosting,1.531578351067431,938
1,own_scale,R,2026-01,32,boosting,1.5843970177556976,938
1,own_scale,R,2026-01,33,boosting,1.4830395077986576,938
1,own_scale,R,2026-01,34,boosting,1.4644302737488184,938
1,own_scale,R,2026-01,35,boosting,1.4787583267092983,938
1,own_scale,R,2026-01,36,threshold,1.4253239484826117,938
1,own_scale,R,2026-01,37,threshold,1.4539204338988978,938
1,own_scale,R,2026-01,38,threshold,1.5080561764473108,938
1,own_scale,R,2026-01,39,threshold,1.4539228286248023,938
1,own_scale,R,2026-01,40,threshold,1.4568353604273103,938
1,own_scale,R,2026-01,41,threshold,1.527314156150817,938
1,own_scale,R,2026-01,42,threshold,1.4253239484826112,938
