sample,horizon,variant,information,strategy,calibration,state,bin,fold,n,loss_bp,below_rate
native,12,original,F,threshold,calibrated,e_now,0,2026-03,58,1.7481400671279426,0.10344827586206896
native,12,original,F,threshold,calibrated,e_now,1,all,108,1.7256511307155435,0.07407407407407407
native,12,original,F,threshold,calibrated,e_now,1,2025-12,31,1.5378789251195923,0.0
native,12,original,F,threshold,calibrated,e_now,1,2026-01,33,1.5710718263387942,0.12121212121212122
native,12,original,F,threshold,calibrated,e_now,1,2026-02,28,2.069284365077111,0.03571428571428571
native,12,original,F,threshold,calibrated,e_now,1,2026-03,16,1.8069214342020035,0.1875
native,12,original,F,threshold,calibrated,e_now,2,all,142,2.075078224389638,0.20422535211267606
native,12,original,F,threshold,calibrated,e_now,2,2025-12,43,1.524183113902921,0.06976744186046512
native,12,original,F,threshold,calibrated,e_now,2,2026-01,23,1.5303808366433744,0.17391304347826086
native,12,original,F,threshold,calibrated,e_now,2,2026-02,45,2.362284642560922,0.26666666666666666
native,12,original,F,threshold,calibrated,e_now,2,2026-03,31,2.826440832498837,0.3225806451612903
native,12,original,F,threshold,calibrated,e_change1,0,all,190,1.7901560235924878,0.06315789473684211
native,12,original,F,threshold,calibrated,e_change1,0,2025-12,52,2.1654743562563987,0.038461538461538464
native,12,original,F,threshold,calibrated,e_change1,0,2026-01,46,1.41102981090736,0.08695652173913043
native,12,original,F,threshold,calibrated,e_change1,0,2026-02,48,1.9618681958263127,0.020833333333333332
native,12,original,F,threshold,calibrated,e_change1,0,2026-03,44,1.5556348467236,0.11363636363636363
native,12,original,F,threshold,calibrated,e_change1,1,all,130,2.085981404747387,0.08461538461538462
native,12,original,F,threshold,calibrated,e_change1,1,2025-12,27,1.6270517926789472,0.0
native,12,original,F,threshold,calibrated,e_change1,1,2026-01,51,1.6357618603688213,0.0784313725490196
native,12,original,F,threshold,calibrated,e_change1,1,2026-02,29,2.573605012912667,0.10344827586206896
native,12,original,F,threshold,calibrated,e_change1,1,2026-03,23,3.0082079983283245,0.17391304347826086
native,12,original,F,threshold,calibrated,e_change1,2,all,189,2.356134602071942,0.17989417989417988
native,12,original,F,threshold,calibrated,e_change1,2,2025-12,60,3.1305885736727106,0.13333333333333333
native,12,original,F,threshold,calibrated,e_change1,2,2026-01,40,1.5325364702333184,0.15
native,12,original,F,threshold,calibrated,e_change1,2,2026-02,51,2.272291198650488,0.19607843137254902
native,12,original,F,threshold,calibrated,e_change1,2,2026-03,38,2.1127846165980735,0.2631578947368421
native,12,original,F,threshold,calibrated,e_rms72,0,all,7,0.9154186088210877,0.0
native,12,original,F,threshold,calibrated,e_rms72,0,2026-01,7,0.9154186088210877,0.0
native,12,original,F,threshold,calibrated,e_rms72,1,all,61,1.5786640873367792,0.08196721311475409
native,12,original,F,threshold,calibrated,e_rms72,1,2025-12,6,1.8882254980339148,0.0
native,12,original,F,threshold,calibrated,e_rms72,1,2026-01,55,1.5448937516243642,0.09090909090909091
native,12,original,F,threshold,calibrated,e_rms72,2,all,441,2.1630617399139207,0.11791383219954649
native,12,original,F,threshold,calibrated,e_rms72,2,2025-12,133,2.5040678673670937,0.07518796992481203
native,12,original,F,threshold,calibrated,e_rms72,2,2026-01,75,1.5767413118505809,0.12
native,12,original,F,threshold,calibrated,e_rms72,2,2026-02,128,2.2241489836351973,0.109375
native,12,original,F,threshold,calibrated,e_rms72,2,2026-03,105,2.0754526918868255,0.18095238095238095
native,12,own_scale,F,boosting,calibrated,e_now,0,all,259,2.0412410878105587,0.07722007722007722
native,12,own_scale,F,boosting,calibrated,e_now,0,2025-12,65,3.041136604286516,0.07692307692307693
native,12,own_scale,F,boosting,calibrated,e_now,0,2026-01,81,1.3499920269712915,0.1111111111111111
native,12,own_scale,F,boosting,calibrated,e_now,0,2026-02,55,1.7796032645836426,0.01818181818181818
native,12,own_scale,F,boosting,calibrated,e_now,0,2026-03,58,2.134138426336831,0.08620689655172414
native,12,own_scale,F,boosting,calibrated,e_now,1,all,108,1.6532920036451966,0.06481481481481481
native,12,own_scale,F,boosting,calibrated,e_now,1,2025-12,31,1.3106842483405199,0.0
native,12,own_scale,F,boosting,calibrated,e_now,1,2026-01,33,1.541407780323933,0.09090909090909091
native,12,own_scale,F,boosting,calibrated,e_now,1,2026-02,28,1.7916473323804298,0.07142857142857142
native,12,own_scale,F,boosting,calibrated,e_now,1,2026-03,16,2.3057339148614555,0.125
native,12,own_scale,F,boosting,calibrated,e_now,2,all,142,1.863548390766725,0.18309859154929578
native,12,own_scale,F,boosting,calibrated,e_now,2,2025-12,43,1.5564931441684902,0.11627906976744186
native,12,own_scale,F,boosting,calibrated,e_now,2,2026-01,23,1.5531929722234834,0.2608695652173913
native,12,own_scale,F,boosting,calibrated,e_now,2,2026-02,45,1.8450846584114426,0.17777777777777778
native,12,own_scale,F,boosting,calibrated,e_now,2,2026-03,31,2.5465296225798353,0.22580645161290322
native,12,own_scale,F,boosting,calibrated,e_change1,0,all,190,1.7904758642500203,0.06842105263157895
native,12,own_scale,F,boosting,calibrated,e_change1,0,2025-12,52,2.0502735980389195,0.038461538461538464
native,12,own_scale,F,boosting,calibrated,e_change1,0,2026-01,46,1.3733127406857009,0.08695652173913043
native,12,own_scale,F,boosting,calibrated,e_change1,0,2026-02,48,1.7830555752768307,0.041666666666666664
native,12,own_scale,F,boosting,calibrated,e_change1,0,2026-03,44,1.9276621232874982,0.11363636363636363
native,12,own_scale,F,boosting,calibrated,e_change1,1,all,130,1.7798198668902065,0.06923076923076923
native,12,own_scale,F,boosting,calibrated,e_change1,1,2025-12,27,1.520980273921124,0.0
native,12,own_scale,F,boosting,calibrated,e_change1,1,2026-01,51,1.5031310727023417,0.09803921568627451
native,12,own_scale,F,boosting,calibrated,e_change1,1,2026-02,29,1.616398360351894,0.06896551724137931
native,12,own_scale,F,boosting,calibrated,e_change1,1,2026-03,23,2.9032555713840065,0.08695652173913043
native,12,own_scale,F,boosting,calibrated,e_change1,2,all,189,2.1179568927103714,0.164021164021164
native,12,own_scale,F,boosting,calibrated,e_change1,2,2025-12,60,2.6258933613755095,0.13333333333333333
native,12,own_scale,F,boosting,calibrated,e_change1,2,2026-01,40,1.4026794629285715,0.225
native,12,own_scale,F,boosting,calibrated,e_change1,2,2026-02,51,1.9335469494857744,0.13725490196078433
native,12,own_scale,F,boosting,calibrated,e_change1,2,2026-03,38,2.316373107863481,0.18421052631578946
native,12,own_scale,F,boosting,calibrated,e_rms72,0,all,7,0.5237883477105318,0.14285714285714285
native,12,own_scale,F,boosting,calibrated,e_rms72,0,2026-01,7,0.5237883477105318,0.14285714285714285
native,12,own_scale,F,boosting,calibrated,e_rms72,1,all,61,1.4185939923718878,0.13114754098360656
native,12,own_scale,F,boosting,calibrated,e_rms72,1,2025-12,6,1.8797199297412714,0.0
native,12,own_scale,F,boosting,calibrated,e_rms72,1,2026-01,55,1.368289344658864,0.14545454545454545
native,12,own_scale,F,boosting,calibrated,e_rms72,2,all,441,1.9992292463873742,0.09977324263038549
native,12,own_scale,F,boosting,calibrated,e_rms72,2,2025-12,133,2.210195312766745,0.07518796992481203
native,12,own_scale,F,boosting,calibrated,e_rms72,2,2026-01,75,1.5602242254172434,0.12
native,12,own_scale,F,boosting,calibrated,e_rms72,2,2026-02,128,1.8052587069317756,0.0859375
native,12,own_scale,F,boosting,calibrated,e_rms72,2,2026-03,105,2.282039901574232,0.13333333333333333
native,12,own_scale,F,linear,calibrated,e_now,0,all,259,2.315068166399368,0.06177606177606178
native,12,own_scale,F,linear,calibrated,e_now,0,2025-12,65,3.8605621371947856,0.1076923076923077
native,12,own_scale,F,linear,calibrated,e_now,0,2026-01,81,1.5861504601256953,0.037037037037037035
native,12,own_scale,F,linear,calibrated,e_now,0,2026-02,55,2.1834124496925735,0.01818181818181818
native,12,own_scale,F,linear,calibrated,e_now,0,2026-03,58,1.7258662789052153,0.08620689655172414
native,12,own_scale,F,linear,calibrated,e_now,1,all,108,1.8391401547823594,0.05555555555555555
native,12,own_scale,F,linear,calibrated,e_now,1,2025-12,31,1.8056556939785469,0.0
native,12,own_scale,F,linear,calibrated,e_now,1,2026-01,33,1.6589056751317541,0.09090909090909091
native,12,own_scale,F,linear,calibrated,e_now,1,2026-02,28,2.063011752091733,0.03571428571428571
native,12,own_scale,F,linear,calibrated,e_now,1,2026-03,16,1.8839746165777178,0.125
native,12,own_scale,F,linear,calibrated,e_now,2,all,142,2.173703697511745,0.22535211267605634
native,12,own_scale,F,linear,calibrated,e_now,2,2025-12,43,1.7675915022101265,0.09302325581395349
native,12,own_scale,F,linear,calibrated,e_now,2,2026-01,23,1.8654220493077005,0.21739130434782608
native,12,own_scale,F,linear,calibrated,e_now,2,2026-02,45,2.3110279796106346,0.28888888888888886
native,12,own_scale,F,linear,calibrated,e_now,2,2026-03,31,2.7664040075831178,0.3225806451612903
native,12,own_scale,F,linear,calibrated,e_change1,0,all,190,2.008404635880279,0.05263157894736842
native,12,own_scale,F,linear,calibrated,e_change1,0,2025-12,52,2.425109785566991,0.038461538461538464
native,12,own_scale,F,linear,calibrated,e_change1,0,2026-01,46,1.6692691553397385,0.043478260869565216
native,12,own_scale,F,linear,calibrated,e_change1,0,2026-02,48,2.2159859045464714,0.020833333333333332
native,12,own_scale,F,linear,calibrated,e_change1,0,2026-03,44,1.644033350088884,0.11363636363636363
native,12,own_scale,F,linear,calibrated,e_change1,1,all,130,2.1006407331892607,0.09230769230769231
native,12,own_scale,F,linear,calibrated,e_change1,1,2025-12,27,1.7853849983806542,0.037037037037037035
native,12,own_scale,F,linear,calibrated,e_change1,1,2026-01,51,1.7676441839563182,0.0784313725490196
native,12,own_scale,F,linear,calibrated,e_change1,1,2026-02,29,2.348915984404272,0.13793103448275862
native,12,own_scale,F,linear,calibrated,e_change1,1,2026-03,23,2.8960644969056553,0.13043478260869565
native,12,own_scale,F,linear,calibrated,e_change1,2,all,189,2.3926748186705926,0.1693121693121693
native,12,own_scale,F,linear,calibrated,e_change1,2,2025-12,60,3.4767866036711714,0.13333333333333333
native,12,own_scale,F,linear,calibrated,e_change1,2,2026-01,40,1.4797636789051516,0.125
native,12,own_scale,F,linear,calibrated,e_change1,2,2026-02,51,2.1051448217291,0.19607843137254902
native,12,own_scale,F,linear,calibrated,e_change1,2,2026-03,38,2.0277739853705703,0.23684210526315788
native,12,own_scale,F,linear,calibrated,e_rms72,0,all,7,1.0249559774029753,0.0
native,12,own_scale,F,linear,calibrated,e_rms72,0,2026-01,7,1.0249559774029753,0.0
native,12,own_scale,F,linear,calibrated,e_rms72,1,all,61,1.6146155576592094,0.06557377049180328
native,12,own_scale,F,linear,calibrated,e_rms72,1,2025-12,6,1.8179268844178174,0.0
native,12,own_scale,F,linear,calibrated,e_rms72,1,2026-01,55,1.592436140194634,0.07272727272727272
native,12,own_scale,F,linear,calibrated,e_rms72,2,all,441,2.2703616235863184,0.11337868480725624
native,12,own_scale,F,linear,calibrated,e_rms72,2,2025-12,133,2.7970732234550715,0.08270676691729323
native,12,own_scale,F,linear,calibrated,e_rms72,2,2026-01,75,1.7515746950810747,0.09333333333333334
native,12,own_scale,F,linear,calibrated,e_rms72,2,2026-02,128,2.201939631829208,0.1171875
native,12,own_scale,F,linear,calibrated,e_rms72,2,2026-03,105,2.057165355017359,0.1619047619047619
native,12,own_scale,F,ml_selected,calibrated,e_now,0,all,259,2.0190249194361822,0.09652509652509653
native,12,own_scale,F,ml_selected,calibrated,e_now,0,2025-12,65,3.027673279586618,0.07692307692307693
native,12,own_scale,F,ml_selected,calibrated,e_now,0,2026-01,81,1.3887206122830835,0.16049382716049382
native,12,own_scale,F,ml_selected,calibrated,e_now,0,2026-02,55,1.7808768376251827,0.03636363636363636
native,12,own_scale,F,ml_selected,calibrated,e_now,0,2026-03,58,1.9947257809745904,0.08620689655172414
native,12,own_scale,F,ml_selected,calibrated,e_now,1,all,108,1.544619096672391,0.06481481481481481
native,12,own_scale,F,ml_selected,calibrated,e_now,1,2025-12,31,1.2061544235816741,0.0
native,12,own_scale,F,ml_selected,calibrated,e_now,1,2026-01,33,1.5305049513313786,0.09090909090909091
native,12,own_scale,F,ml_selected,calibrated,e_now,1,2026-02,28,1.7101018902081793,0.03571428571428571
native,12,own_scale,F,ml_selected,calibrated,e_now,1,2026-03,16,1.9399099368638641,0.1875
native,12,own_scale,F,ml_selected,calibrated,e_now,2,all,142,1.8290563809328715,0.15492957746478872
native,12,own_scale,F,ml_selected,calibrated,e_now,2,2025-12,43,1.5771039421278419,0.11627906976744186
native,12,own_scale,F,ml_selected,calibrated,e_now,2,2026-01,23,1.2572880944238747,0.13043478260869565
native,12,own_scale,F,ml_selected,calibrated,e_now,2,2026-02,45,1.8408305030013745,0.15555555555555556
native,12,own_scale,F,ml_selected,calibrated,e_now,2,2026-03,31,2.5856625088438574,0.22580645161290322
native,12,own_scale,F,ml_selected,calibrated,e_change1,0,all,190,1.7681201296776858,0.08421052631578947
native,12,own_scale,F,ml_selected,calibrated,e_change1,0,2025-12,52,1.9608539551250022,0.038461538461538464
native,12,own_scale,F,ml_selected,calibrated,e_change1,0,2026-01,46,1.4021843825683031,0.15217391304347827
native,12,own_scale,F,ml_selected,calibrated,e_change1,0,2026-02,48,1.799266204127682,0.041666666666666664
native,12,own_scale,F,ml_selected,calibrated,e_change1,0,2026-03,44,1.8889354449088536,0.11363636363636363
native,12,own_scale,F,ml_selected,calibrated,e_change1,1,all,130,1.6963410172119109,0.06923076923076923
native,12,own_scale,F,ml_selected,calibrated,e_change1,1,2025-12,27,1.4157092915953586,0.0
native,12,own_scale,F,ml_selected,calibrated,e_change1,1,2026-01,51,1.4282442485055866,0.09803921568627451
native,12,own_scale,F,ml_selected,calibrated,e_change1,1,2026-02,29,1.5860502581663731,0.034482758620689655
native,12,own_scale,F,ml_selected,calibrated,e_change1,1,2026-03,23,2.7593159653853885,0.13043478260869565
native,12,own_scale,F,ml_selected,calibrated,e_change1,2,all,189,2.079392411591262,0.15343915343915343
native,12,own_scale,F,ml_selected,calibrated,e_change1,2,2025-12,60,2.6969410546014077,0.13333333333333333
native,12,own_scale,F,ml_selected,calibrated,e_change1,2,2026-01,40,1.3642430222171875,0.175
native,12,own_scale,F,ml_selected,calibrated,e_change1,2,2026-02,51,1.888396398927889,0.13725490196078433
native,12,own_scale,F,ml_selected,calibrated,e_change1,2,2026-03,38,2.1134411915961615,0.18421052631578946
native,12,own_scale,F,ml_selected,calibrated,e_rms72,0,all,7,0.5247093324544667,0.2857142857142857
native,12,own_scale,F,ml_selected,calibrated,e_rms72,0,2026-01,7,0.5247093324544667,0.2857142857142857
native,12,own_scale,F,ml_selected,calibrated,e_rms72,1,all,61,1.3861529559668386,0.11475409836065574
native,12,own_scale,F,ml_selected,calibrated,e_rms72,1,2025-12,6,1.8828415278701616,0.0
native,12,own_scale,F,ml_selected,calibrated,e_rms72,1,2026-01,55,1.3319687481228397,0.12727272727272726
native,12,own_scale,F,ml_selected,calibrated,e_rms72,2,all,441,1.9529343016460288,0.10204081632653061
native,12,own_scale,F,ml_selected,calibrated,e_rms72,2,2025-12,133,2.1857742154017914,0.07518796992481203
native,12,own_scale,F,ml_selected,calibrated,e_rms72,2,2026-01,75,1.5330588358223587,0.13333333333333333
native,12,own_scale,F,ml_selected,calibrated,e_rms72,2,2026-02,128,1.78647227836153,0.078125
native,12,own_scale,F,ml_selected,calibrated,e_rms72,2,2026-03,105,2.160839924385787,0.14285714285714285
native,12,own_scale,F,qrf,calibrated,e_now,0,all,259,2.0190249194361822,0.09652509652509653
native,12,own_scale,F,qrf,calibrated,e_now,0,2025-12,65,3.027673279586618,0.07692307692307693
native,12,own_scale,F,qrf,calibrated,e_now,0,2026-01,81,1.3887206122830835,0.16049382716049382
native,12,own_scale,F,qrf,calibrated,e_now,0,2026-02,55,1.7808768376251827,0.03636363636363636
native,12,own_scale,F,qrf,calibrated,e_now,0,2026-03,58,1.9947257809745904,0.08620689655172414
native,12,own_scale,F,qrf,calibrated,e_now,1,all,108,1.544619096672391,0.06481481481481481
native,12,own_scale,F,qrf,calibrated,e_now,1,2025-12,31,1.2061544235816741,0.0
native,12,own_scale,F,qrf,calibrated,e_now,1,2026-01,33,1.5305049513313786,0.09090909090909091
native,12,own_scale,F,qrf,calibrated,e_now,1,2026-02,28,1.7101018902081793,0.03571428571428571
native,12,own_scale,F,qrf,calibrated,e_now,1,2026-03,16,1.9399099368638641,0.1875
native,12,own_scale,F,qrf,calibrated,e_now,2,all,142,1.8290563809328715,0.15492957746478872
native,12,own_scale,F,qrf,calibrated,e_now,2,2025-12,43,1.5771039421278419,0.11627906976744186
native,12,own_scale,F,qrf,calibrated,e_now,2,2026-01,23,1.2572880944238747,0.13043478260869565
native,12,own_scale,F,qrf,calibrated,e_now,2,2026-02,45,1.8408305030013745,0.15555555555555556
native,12,own_scale,F,qrf,calibrated,e_now,2,2026-03,31,2.5856625088438574,0.22580645161290322
native,12,own_scale,F,qrf,calibrated,e_change1,0,all,190,1.7681201296776858,0.08421052631578947
native,12,own_scale,F,qrf,calibrated,e_change1,0,2025-12,52,1.9608539551250022,0.038461538461538464
native,12,own_scale,F,qrf,calibrated,e_change1,0,2026-01,46,1.4021843825683031,0.15217391304347827
native,12,own_scale,F,qrf,calibrated,e_change1,0,2026-02,48,1.799266204127682,0.041666666666666664
native,12,own_scale,F,qrf,calibrated,e_change1,0,2026-03,44,1.8889354449088536,0.11363636363636363
native,12,own_scale,F,qrf,calibrated,e_change1,1,all,130,1.6963410172119109,0.06923076923076923
native,12,own_scale,F,qrf,calibrated,e_change1,1,2025-12,27,1.4157092915953586,0.0
native,12,own_scale,F,qrf,calibrated,e_change1,1,2026-01,51,1.4282442485055866,0.09803921568627451
native,12,own_scale,F,qrf,calibrated,e_change1,1,2026-02,29,1.5860502581663731,0.034482758620689655
