mode,definition,information,fold,candidate,kind,n,loss_sum,mean_loss,first_origin,last_label,validation_months
strict,EQ,B,2026-02,9,linear,378,755.931460533916,1.9998186786611536,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,10,linear,378,734.1824259059517,1.9422815500157453,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,11,linear,378,720.0827568126292,1.9049808381286488,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,12,qrf,378,822.4576539896024,2.1758138994433924,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,13,qrf,378,836.1035649733641,2.2119141930512276,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,14,qrf,378,914.0130442010169,2.4180239264577166,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,15,qrf,378,664.7199623737209,1.7585184189780978,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,16,qrf,378,644.2045586493609,1.7042448641517485,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,17,qrf,378,676.5552750534921,1.7898287699827833,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,18,qrf,378,841.9590954239121,2.2274050143489736,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,19,qrf,378,857.9459027776267,2.269698155496367,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,20,qrf,378,955.6916550660446,2.5282848017620227,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,21,qrf,378,662.0392686217281,1.751426636565418,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,22,qrf,378,642.1100588163289,1.6987038593024573,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,23,qrf,378,668.1812357913673,1.767675226961289,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,24,boosting,378,835.0925645493667,2.2092395887549383,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,25,boosting,378,819.4616050058652,2.16788784393086,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,26,boosting,378,854.9446203215721,2.261758254818974,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,27,boosting,378,667.3492356330536,1.7654741683414117,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,28,boosting,378,634.5461923014378,1.6786936304270843,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,29,boosting,378,665.8611890121915,1.7615375370692896,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,30,boosting,378,805.3209395000289,2.1304786759260024,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,31,boosting,378,799.5008295800258,2.115081559735518,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,32,boosting,378,879.9102664356977,2.327804937660576,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,33,boosting,378,660.9816266185859,1.7486286418481107,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,34,boosting,378,649.2649428468152,1.7176321239333736,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,35,boosting,378,659.7197460521767,1.745290333471367,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,36,threshold,378,733.0535970235952,1.9392952302211515,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,37,threshold,378,735.1209469265932,1.9447644098587122,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,38,threshold,378,768.2875820874278,2.032506830919121,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,39,threshold,378,731.7980065758012,1.9359735623698444,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,40,threshold,378,728.4509615528117,1.9271189459069091,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,41,threshold,378,763.4597686427239,2.019734837679164,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,42,threshold,378,733.053597023596,1.9392952302211535,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,43,threshold,378,715.891925891041,1.8938939838387328,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,44,threshold,378,649.3790179142085,1.7179339098259483,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,45,threshold,378,731.7980065758017,1.9359735623698457,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,46,threshold,378,707.8387588945482,1.8725893092448365,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,47,threshold,378,690.6950816206039,1.8272356656629734,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,48,threshold,378,729.6694196986186,1.9303423801550759,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,49,threshold,378,732.0485031211172,1.936636251643167,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,50,threshold,378,800.8063156489584,2.118535226584546,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,51,threshold,378,713.4222252593365,1.887360384283959,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,52,threshold,378,699.6654876268688,1.8509668984837797,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,53,threshold,378,734.1288573949731,1.9421398343782357,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,54,threshold,378,729.6694196986182,1.9303423801550745,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,55,threshold,378,731.9307908160498,1.9363248434287033,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,56,threshold,378,666.9253830355292,1.7643528651733578,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,57,threshold,378,713.4222252593361,1.887360384283958,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,58,threshold,378,687.4020337059441,1.8185238986929737,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-02,59,threshold,378,672.0909201265036,1.7780183072129727,2025-11-03T11:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
strict,EQ,B,2026-03,0,linear,378,727.2977513444575,1.9240681252498877,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,1,linear,378,731.8873929775733,1.9362100343322046,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,2,linear,378,817.9274874348857,2.163829331838322,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,3,linear,378,727.297751344458,1.9240681252498888,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,4,linear,378,711.0327603494632,1.8810390485435533,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,5,linear,378,752.7558194352767,1.9914175117335364,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,6,linear,378,748.8662259913299,1.9811275819876453,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,7,linear,378,701.8362948730025,1.856709774796303,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,8,linear,378,787.2587184011097,2.082695022225158,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,9,linear,378,748.8662259913299,1.9811275819876453,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,10,linear,378,732.9281908110731,1.9389634677541618,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,11,linear,378,769.55939656749,2.0358714194907144,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,12,qrf,378,795.1418977018342,2.103549993920196,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,13,qrf,378,805.3032437512495,2.1304318617757922,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,14,qrf,378,881.8631221984901,2.3329712227473283,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,15,qrf,378,662.9715269650179,1.7538929284788833,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,16,qrf,378,653.1566154859182,1.7279275541955508,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,17,qrf,378,676.5938296881137,1.7899307663706712,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,18,qrf,378,826.8914132098387,2.1875434211900493,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,19,qrf,378,834.3478461975074,2.20726943438494,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,20,qrf,378,923.4990096918843,2.4431190732589534,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,21,qrf,378,668.2062655134929,1.7677414431573886,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,22,qrf,378,660.3206990602391,1.7468801562440188,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,23,qrf,378,685.2596005236667,1.8128560860414462,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,24,boosting,378,776.059269613553,2.0530668508295054,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,25,boosting,378,768.4651119877333,2.032976486740035,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,26,boosting,378,799.2713158546871,2.1144743805679553,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,27,boosting,378,681.4448309974476,1.802764103167851,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,28,boosting,378,643.2410849583225,1.7016959919532342,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,29,boosting,378,671.6877528937898,1.7769517272322481,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,30,boosting,378,762.4114790027586,2.0169615846633824,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,31,boosting,378,756.8706642014772,2.0023033444483525,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,32,boosting,378,833.7492445702995,2.2056858321965596,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,33,boosting,378,690.8778788997909,1.827719256348653,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,34,boosting,378,675.0291496512593,1.7857914011938079,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,35,boosting,378,684.0913039264154,1.8097653543026864,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,36,threshold,378,705.825639970635,1.867263597805913,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,37,threshold,378,676.0837080371572,1.7885812381935375,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,38,threshold,378,675.8380816918038,1.7879314330471001,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,39,threshold,378,669.8966110676101,1.7722132567926194,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,40,threshold,378,660.5851985208651,1.747579890266839,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,41,threshold,378,680.1802161639312,1.7994185612802411,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,42,threshold,378,705.8256399706361,1.8672635978059156,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,43,threshold,378,680.343292696571,1.7998499806787591,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,44,threshold,378,616.4782601826184,1.6308948682079853,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,45,threshold,378,669.896611067611,1.7722132567926219,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,46,threshold,378,658.4283531158919,1.7418739500420422,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,47,threshold,378,663.2498367311129,1.7546291977013568,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,48,threshold,378,729.7244259920487,1.9304878994498644,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,49,threshold,378,700.5358616480884,1.8532694752594931,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,50,threshold,378,689.4482736804005,1.8239372319587315,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,51,threshold,378,688.3630851031846,1.8210663627068377,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,52,threshold,378,663.3262465317674,1.7548313400311308,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,53,threshold,378,686.0028316802902,1.814822306032514,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,54,threshold,378,729.7244259920477,1.9304878994498618,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,55,threshold,378,719.0299620771826,1.9021956668708535,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,56,threshold,378,629.0982630735632,1.6642811192422307,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,57,threshold,378,688.3630851031842,1.8210663627068364,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,58,threshold,378,670.041018535356,1.7725952871305715,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,B,2026-03,59,threshold,378,658.354429949024,1.7416783861085292,2025-12-01T11:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
strict,EQ,F,2025-12,0,linear,435,703.1093674878264,1.616343373535233,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,1,linear,435,701.5717099418764,1.6128085286020146,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,2,linear,435,697.6869108002893,1.603877955862734,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,3,linear,435,703.1093674878257,1.6163433735352315,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,4,linear,435,679.9218074820735,1.5630386378898242,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,5,linear,435,633.6218854489067,1.456602035514728,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,6,linear,435,714.7225608998563,1.6430403698847271,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,7,linear,435,699.6144302974826,1.6083090351666267,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,8,linear,435,698.6677092944836,1.60613266504479,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,9,linear,435,714.7225608998559,1.6430403698847262,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,10,linear,435,658.4790998874948,1.5137450572126319,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,11,linear,435,636.3817390900695,1.4629465266438377,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,12,qrf,435,687.0641700919582,1.5794578622803637,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,13,qrf,435,688.660265963729,1.5831270481924804,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,14,qrf,435,688.8719386085796,1.5836136519737463,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,15,qrf,435,619.8073998389486,1.4248445973309165,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,16,qrf,435,617.7118261527062,1.4200271865579452,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,17,qrf,435,620.5782643873683,1.4266166997410767,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,18,qrf,435,690.5249735199934,1.5874137322298698,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,19,qrf,435,689.7269407903655,1.5855791742307253,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,20,qrf,435,689.1362326242499,1.5842212244235632,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,21,qrf,435,617.3928819554193,1.419293981506711,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,22,qrf,435,608.6930794990818,1.3992944356300732,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,23,qrf,435,615.9801363121039,1.4160462903726527,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,24,boosting,435,694.396716659021,1.596314291170163,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,25,boosting,435,702.2011975389639,1.614255626526354,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,26,boosting,435,694.1877397364419,1.5958338844515907,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,27,boosting,435,640.7636614016202,1.4730199112680924,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,28,boosting,435,643.8860416316915,1.480197796854463,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,29,boosting,435,633.3487359603537,1.4559741056559854,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,30,boosting,435,704.7133721144675,1.6200307404930288,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,31,boosting,435,704.9415183511337,1.6205552146003073,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,32,boosting,435,702.6033766129684,1.6151801761217666,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,33,boosting,435,636.8112429638591,1.4639338918709404,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,34,boosting,435,650.9985859329964,1.4965484734091872,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,35,boosting,435,633.4302182015472,1.456161421152982,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,36,threshold,435,799.5097713661391,1.8379534973934233,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,37,threshold,435,744.3072674301554,1.71105118949461,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,38,threshold,435,714.4195417676164,1.6423437741784284,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,39,threshold,435,733.3832333939375,1.6859384675722702,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,40,threshold,435,731.0195109459149,1.6805046228641722,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,41,threshold,435,716.0741458796896,1.64614746179239,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,42,threshold,435,799.5097713661423,1.8379534973934306,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
strict,EQ,F,2025-12,43,threshold,435,713.0685513578665,1.6392380490985436,2025-09-01T10:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
