definition,fold,candidate,kind,rule,rule_rank,score,n
PCA,2025-12,42,threshold,local_scaled_shrink180,6,1.8392771210020245,479
PCA,2025-12,43,threshold,global60,0,1.6423952288323769,479
PCA,2025-12,43,threshold,global180,1,1.7158986613602214,479
PCA,2025-12,43,threshold,scaled180,2,1.706984314506012,479
PCA,2025-12,43,threshold,local180,3,1.6915496807003285,479
PCA,2025-12,43,threshold,local_scaled180,4,1.6708715989009457,479
PCA,2025-12,43,threshold,local_shrink180,5,1.6918869822821494,479
PCA,2025-12,43,threshold,local_scaled_shrink180,6,1.6752864289963818,479
PCA,2025-12,44,threshold,global60,0,1.5152130179493362,479
PCA,2025-12,44,threshold,global180,1,1.4979930323257487,479
PCA,2025-12,44,threshold,scaled180,2,1.5023551163643045,479
PCA,2025-12,44,threshold,local180,3,1.4830747161410507,479
PCA,2025-12,44,threshold,local_scaled180,4,1.4775166946583724,479
PCA,2025-12,44,threshold,local_shrink180,5,1.4774027145803614,479
PCA,2025-12,44,threshold,local_scaled_shrink180,6,1.4765214792396377,479
PCA,2025-12,45,threshold,global60,0,1.6631291748338008,479
PCA,2025-12,45,threshold,global180,1,1.659413252914542,479
PCA,2025-12,45,threshold,scaled180,2,1.6584626664507298,479
PCA,2025-12,45,threshold,local180,3,1.6476267293313436,479
PCA,2025-12,45,threshold,local_scaled180,4,1.6437122320548647,479
PCA,2025-12,45,threshold,local_shrink180,5,1.647480431730834,479
PCA,2025-12,45,threshold,local_scaled_shrink180,6,1.6450969393333748,479
PCA,2025-12,46,threshold,global60,0,1.6054678819727528,479
PCA,2025-12,46,threshold,global180,1,1.557513614080691,479
PCA,2025-12,46,threshold,scaled180,2,1.5584122706583352,479
PCA,2025-12,46,threshold,local180,3,1.5638524321322624,479
PCA,2025-12,46,threshold,local_scaled180,4,1.55490229702031,479
PCA,2025-12,46,threshold,local_shrink180,5,1.5530095819910088,479
PCA,2025-12,46,threshold,local_scaled_shrink180,6,1.5500163453585367,479
PCA,2025-12,47,threshold,global60,0,1.4255908010390421,479
PCA,2025-12,47,threshold,global180,1,1.4133562074981973,479
PCA,2025-12,47,threshold,scaled180,2,1.4169716029927641,479
PCA,2025-12,47,threshold,local180,3,1.4282549393481638,479
PCA,2025-12,47,threshold,local_scaled180,4,1.4308190551989808,479
PCA,2025-12,47,threshold,local_shrink180,5,1.415380625569228,479
PCA,2025-12,47,threshold,local_scaled_shrink180,6,1.4179860518231036,479
PCA,2025-12,48,threshold,global60,0,2.208988218447923,479
PCA,2025-12,48,threshold,global180,1,2.3998945790620545,479
PCA,2025-12,48,threshold,scaled180,2,2.375881132968254,479
PCA,2025-12,48,threshold,local180,3,2.4023511632140453,479
PCA,2025-12,48,threshold,local_scaled180,4,2.355135929314403,479
PCA,2025-12,48,threshold,local_shrink180,5,2.3537913341499968,479
PCA,2025-12,48,threshold,local_scaled_shrink180,6,2.3206409177603855,479
PCA,2025-12,49,threshold,global60,0,1.654711037038193,479
PCA,2025-12,49,threshold,global180,1,1.7109500249690708,479
PCA,2025-12,49,threshold,scaled180,2,1.6950287922020797,479
PCA,2025-12,49,threshold,local180,3,1.697164495651481,479
PCA,2025-12,49,threshold,local_scaled180,4,1.6869359045168821,479
PCA,2025-12,49,threshold,local_shrink180,5,1.6897631280979135,479
PCA,2025-12,49,threshold,local_scaled_shrink180,6,1.67363894208774,479
PCA,2025-12,50,threshold,global60,0,1.510467160470288,479
PCA,2025-12,50,threshold,global180,1,1.545913738072857,479
PCA,2025-12,50,threshold,scaled180,2,1.5422476338058602,479
PCA,2025-12,50,threshold,local180,3,1.5455573697517986,479
PCA,2025-12,50,threshold,local_scaled180,4,1.5283366900302382,479
PCA,2025-12,50,threshold,local_shrink180,5,1.5340404589667704,479
PCA,2025-12,50,threshold,local_scaled_shrink180,6,1.5224271459025098,479
PCA,2025-12,51,threshold,global60,0,1.5982780796451317,479
PCA,2025-12,51,threshold,global180,1,1.661755937560332,479
PCA,2025-12,51,threshold,scaled180,2,1.6477652757735333,479
PCA,2025-12,51,threshold,local180,3,1.624986975928002,479
PCA,2025-12,51,threshold,local_scaled180,4,1.623949206709753,479
PCA,2025-12,51,threshold,local_shrink180,5,1.6349881382396152,479
PCA,2025-12,51,threshold,local_scaled_shrink180,6,1.6268238614323858,479
PCA,2025-12,52,threshold,global60,0,1.5820593026613334,479
PCA,2025-12,52,threshold,global180,1,1.6249259875641782,479
PCA,2025-12,52,threshold,scaled180,2,1.608558720662988,479
PCA,2025-12,52,threshold,local180,3,1.6126419944921238,479
PCA,2025-12,52,threshold,local_scaled180,4,1.5932373979311782,479
PCA,2025-12,52,threshold,local_shrink180,5,1.6071578727113602,479
PCA,2025-12,52,threshold,local_scaled_shrink180,6,1.5915454549242187,479
PCA,2025-12,53,threshold,global60,0,1.4538899566623542,479
PCA,2025-12,53,threshold,global180,1,1.582724960665153,479
PCA,2025-12,53,threshold,scaled180,2,1.5768536429141748,479
PCA,2025-12,53,threshold,local180,3,1.5063209450251789,479
PCA,2025-12,53,threshold,local_scaled180,4,1.487653339738913,479
PCA,2025-12,53,threshold,local_shrink180,5,1.5354529700254673,479
PCA,2025-12,53,threshold,local_scaled_shrink180,6,1.5220211875432237,479
PCA,2025-12,54,threshold,global60,0,2.2089882184479284,479
PCA,2025-12,54,threshold,global180,1,2.399894579062059,479
PCA,2025-12,54,threshold,scaled180,2,2.3758811329682614,479
PCA,2025-12,54,threshold,local180,3,2.402351163214043,479
PCA,2025-12,54,threshold,local_scaled180,4,2.355135929314405,479
PCA,2025-12,54,threshold,local_shrink180,5,2.35379133415,479
PCA,2025-12,54,threshold,local_scaled_shrink180,6,2.320640917760393,479
PCA,2025-12,55,threshold,global60,0,1.6023173940408395,479
PCA,2025-12,55,threshold,global180,1,1.7230042421374756,479
PCA,2025-12,55,threshold,scaled180,2,1.7042398047661675,479
PCA,2025-12,55,threshold,local180,3,1.7080994915534409,479
PCA,2025-12,55,threshold,local_scaled180,4,1.692007617053546,479
PCA,2025-12,55,threshold,local_shrink180,5,1.6962832676085344,479
PCA,2025-12,55,threshold,local_scaled_shrink180,6,1.6781805566285646,479
PCA,2025-12,56,threshold,global60,0,1.48318074358394,479
PCA,2025-12,56,threshold,global180,1,1.4997871818595774,479
PCA,2025-12,56,threshold,scaled180,2,1.4968341201453432,479
PCA,2025-12,56,threshold,local180,3,1.5121109489443507,479
PCA,2025-12,56,threshold,local_scaled180,4,1.4986133792276304,479
PCA,2025-12,56,threshold,local_shrink180,5,1.489128343023054,479
PCA,2025-12,56,threshold,local_scaled_shrink180,6,1.4816610594099329,479
PCA,2025-12,57,threshold,global60,0,1.5982780796451324,479
PCA,2025-12,57,threshold,global180,1,1.6617559375603317,479
PCA,2025-12,57,threshold,scaled180,2,1.6477652757735306,479
PCA,2025-12,57,threshold,local180,3,1.624986975928007,479
PCA,2025-12,57,threshold,local_scaled180,4,1.623949206709761,479
PCA,2025-12,57,threshold,local_shrink180,5,1.6349881382396196,479
PCA,2025-12,57,threshold,local_scaled_shrink180,6,1.6268238614323889,479
PCA,2025-12,58,threshold,global60,0,1.5871528889499165,479
PCA,2025-12,58,threshold,global180,1,1.5991888301212964,479
PCA,2025-12,58,threshold,scaled180,2,1.5835483410779823,479
PCA,2025-12,58,threshold,local180,3,1.6017474127568674,479
PCA,2025-12,58,threshold,local_scaled180,4,1.5908573071865229,479
PCA,2025-12,58,threshold,local_shrink180,5,1.598373783524028,479
PCA,2025-12,58,threshold,local_scaled_shrink180,6,1.5816053733316617,479
PCA,2025-12,59,threshold,global60,0,1.4142179749495354,479
PCA,2025-12,59,threshold,global180,1,1.4707000230839478,479
PCA,2025-12,59,threshold,scaled180,2,1.4661929398794808,479
PCA,2025-12,59,threshold,local180,3,1.454307574155845,479
PCA,2025-12,59,threshold,local_scaled180,4,1.4423179307124452,479
PCA,2025-12,59,threshold,local_shrink180,5,1.4553601227345467,479
PCA,2025-12,59,threshold,local_scaled_shrink180,6,1.4428529491693303,479
PCA,2025-12,60,historical,global60,0,1.7427831378768526,479
PCA,2025-12,60,historical,global180,1,1.6778677594854174,479
PCA,2025-12,60,historical,scaled180,2,1.6791799226901682,479
PCA,2025-12,60,historical,local180,3,1.388282146962795,479
PCA,2025-12,60,historical,local_scaled180,4,1.3844789436856566,479
PCA,2025-12,60,historical,local_shrink180,5,1.4904862736439561,479
PCA,2025-12,60,historical,local_scaled_shrink180,6,1.4872639510271743,479
PCA,2025-12,61,state_hist,global60,0,1.4554902700104888,479
PCA,2025-12,61,state_hist,global180,1,1.42718130128553,479
PCA,2025-12,61,state_hist,scaled180,2,1.423987919600602,479
PCA,2025-12,61,state_hist,local180,3,1.439988179223732,479
PCA,2025-12,61,state_hist,local_scaled180,4,1.4481465250496341,479
PCA,2025-12,61,state_hist,local_shrink180,5,1.4195821988580957,479
PCA,2025-12,61,state_hist,local_scaled_shrink180,6,1.4221897473941585,479
PCA,2026-01,0,linear,global60,0,2.0044593398449653,445
PCA,2026-01,0,linear,global180,1,1.9589699124062079,445
PCA,2026-01,0,linear,scaled180,2,1.9646474737580377,445
PCA,2026-01,0,linear,local180,3,2.051135047853257,445
PCA,2026-01,0,linear,local_scaled180,4,1.9882449368786257,445
PCA,2026-01,0,linear,local_shrink180,5,1.981555398689181,445
PCA,2026-01,0,linear,local_scaled_shrink180,6,1.9514292767821664,445
PCA,2026-01,1,linear,global60,0,1.9444742275872084,445
PCA,2026-01,1,linear,global180,1,1.9328520183778273,445
PCA,2026-01,1,linear,scaled180,2,1.9382632348479987,445
PCA,2026-01,1,linear,local180,3,1.9836253233500571,445
PCA,2026-01,1,linear,local_scaled180,4,1.9228053962360216,445
PCA,2026-01,1,linear,local_shrink180,5,1.9316848003431135,445
PCA,2026-01,1,linear,local_scaled_shrink180,6,1.9029958768207695,445
PCA,2026-01,2,linear,global60,0,1.9764332229461115,445
PCA,2026-01,2,linear,global180,1,2.047460634547692,445
PCA,2026-01,2,linear,scaled180,2,2.0519897531214104,445
PCA,2026-01,2,linear,local180,3,2.0322569559577026,445
PCA,2026-01,2,linear,local_scaled180,4,1.9951253861754292,445
PCA,2026-01,2,linear,local_shrink180,5,2.0164392241305102,445
PCA,2026-01,2,linear,local_scaled_shrink180,6,1.9845592932912817,445
PCA,2026-01,3,linear,global60,0,2.0044593398449613,445
PCA,2026-01,3,linear,global180,1,1.9589699124062068,445
PCA,2026-01,3,linear,scaled180,2,1.9646474737580346,445
PCA,2026-01,3,linear,local180,3,2.051135047853255,445
PCA,2026-01,3,linear,local_scaled180,4,1.9882449368786232,445
PCA,2026-01,3,linear,local_shrink180,5,1.9815553986891792,445
PCA,2026-01,3,linear,local_scaled_shrink180,6,1.9514292767821642,445
PCA,2026-01,4,linear,global60,0,1.8357313092598628,445
PCA,2026-01,4,linear,global180,1,1.8192829401522885,445
PCA,2026-01,4,linear,scaled180,2,1.8375849679904428,445
PCA,2026-01,4,linear,local180,3,1.9099869610388622,445
PCA,2026-01,4,linear,local_scaled180,4,1.8828214613369922,445
PCA,2026-01,4,linear,local_shrink180,5,1.8495068254555205,445
PCA,2026-01,4,linear,local_scaled_shrink180,6,1.8458715430752224,445
PCA,2026-01,5,linear,global60,0,1.76540131288016,445
PCA,2026-01,5,linear,global180,1,1.7238976885934312,445
PCA,2026-01,5,linear,scaled180,2,1.724732225754393,445
PCA,2026-01,5,linear,local180,3,1.7662866814507234,445
PCA,2026-01,5,linear,local_scaled180,4,1.7685990981600368,445
PCA,2026-01,5,linear,local_shrink180,5,1.7319936794873418,445
PCA,2026-01,5,linear,local_scaled_shrink180,6,1.731326687920353,445
PCA,2026-01,6,linear,global60,0,1.921825209289901,445
PCA,2026-01,6,linear,global180,1,1.9684137158168338,445
PCA,2026-01,6,linear,scaled180,2,1.928786281040039,445
PCA,2026-01,6,linear,local180,3,2.0278056977241823,445
PCA,2026-01,6,linear,local_scaled180,4,1.9118137807828395,445
PCA,2026-01,6,linear,local_shrink180,5,1.9859640694497738,445
PCA,2026-01,6,linear,local_scaled_shrink180,6,1.9106206616374881,445
PCA,2026-01,7,linear,global60,0,1.8988986830503918,445
PCA,2026-01,7,linear,global180,1,1.9252330671436422,445
PCA,2026-01,7,linear,scaled180,2,1.9189576438437592,445
PCA,2026-01,7,linear,local180,3,1.9889076981495564,445
PCA,2026-01,7,linear,local_scaled180,4,1.896175686511828,445
PCA,2026-01,7,linear,local_shrink180,5,1.941033679657919,445
PCA,2026-01,7,linear,local_scaled_shrink180,6,1.8910514397845062,445
PCA,2026-01,8,linear,global60,0,1.9809613389941696,445
PCA,2026-01,8,linear,global180,1,2.070331074247015,445
PCA,2026-01,8,linear,scaled180,2,2.066594761051912,445
PCA,2026-01,8,linear,local180,3,2.0595079147493025,445
PCA,2026-01,8,linear,local_scaled180,4,2.0226952890912053,445
PCA,2026-01,8,linear,local_shrink180,5,2.0405132672414985,445
PCA,2026-01,8,linear,local_scaled_shrink180,6,2.0065599753541656,445
PCA,2026-01,9,linear,global60,0,1.9218252092899015,445
PCA,2026-01,9,linear,global180,1,1.9684137158168349,445
PCA,2026-01,9,linear,scaled180,2,1.9287862810400407,445
PCA,2026-01,9,linear,local180,3,2.0278056977241823,445
PCA,2026-01,9,linear,local_scaled180,4,1.91181378078284,445
PCA,2026-01,9,linear,local_shrink180,5,1.9859640694497749,445
PCA,2026-01,9,linear,local_scaled_shrink180,6,1.9106206616374892,445
PCA,2026-01,10,linear,global60,0,1.874462215082332,445
PCA,2026-01,10,linear,global180,1,1.8816849155115551,445
PCA,2026-01,10,linear,scaled180,2,1.8635077151456156,445
PCA,2026-01,10,linear,local180,3,1.965041816632284,445
PCA,2026-01,10,linear,local_scaled180,4,1.8562299114831142,445
PCA,2026-01,10,linear,local_shrink180,5,1.9082132829870697,445
PCA,2026-01,10,linear,local_scaled_shrink180,6,1.8463535082366074,445
PCA,2026-01,11,linear,global60,0,1.7484577986241532,445
PCA,2026-01,11,linear,global180,1,1.7631245733639267,445
PCA,2026-01,11,linear,scaled180,2,1.7783365572668763,445
PCA,2026-01,11,linear,local180,3,1.834128792248667,445
PCA,2026-01,11,linear,local_scaled180,4,1.8363798236311406,445
PCA,2026-01,11,linear,local_shrink180,5,1.7890398253345252,445
PCA,2026-01,11,linear,local_scaled_shrink180,6,1.7963607532809736,445
PCA,2026-01,12,qrf,global60,0,1.9686221243402613,445
PCA,2026-01,12,qrf,global180,1,2.031389310130585,445
PCA,2026-01,12,qrf,scaled180,2,2.016828845704886,445
PCA,2026-01,12,qrf,local180,3,2.050510050253389,445
PCA,2026-01,12,qrf,local_scaled180,4,1.9827395416366542,445
PCA,2026-01,12,qrf,local_shrink180,5,2.012760573595406,445
PCA,2026-01,12,qrf,local_scaled_shrink180,6,1.9671230594346014,445
PCA,2026-01,13,qrf,global60,0,1.9702819560100526,445
PCA,2026-01,13,qrf,global180,1,2.030004291500949,445
PCA,2026-01,13,qrf,scaled180,2,2.020825091835252,445
PCA,2026-01,13,qrf,local180,3,2.0465050788000383,445
PCA,2026-01,13,qrf,local_scaled180,4,1.9777552949923365,445
PCA,2026-01,13,qrf,local_shrink180,5,2.0072687881028486,445
PCA,2026-01,13,qrf,local_scaled_shrink180,6,1.964557491645608,445
PCA,2026-01,14,qrf,global60,0,1.9780833973688203,445
PCA,2026-01,14,qrf,global180,1,2.059996666553007,445
PCA,2026-01,14,qrf,scaled180,2,2.0516906257859935,445
PCA,2026-01,14,qrf,local180,3,2.0594463339462177,445
PCA,2026-01,14,qrf,local_scaled180,4,2.0022353090350578,445
PCA,2026-01,14,qrf,local_shrink180,5,2.029699874803723,445
PCA,2026-01,14,qrf,local_scaled_shrink180,6,1.9909805254314654,445
PCA,2026-01,15,qrf,global60,0,1.6812763321466602,445
PCA,2026-01,15,qrf,global180,1,1.6885218512241245,445
PCA,2026-01,15,qrf,scaled180,2,1.6853731455196401,445
PCA,2026-01,15,qrf,local180,3,1.725887351887563,445
PCA,2026-01,15,qrf,local_scaled180,4,1.7272401003115867,445
PCA,2026-01,15,qrf,local_shrink180,5,1.704139517506446,445
PCA,2026-01,15,qrf,local_scaled_shrink180,6,1.702173830963204,445
PCA,2026-01,16,qrf,global60,0,1.6548771463451921,445
PCA,2026-01,16,qrf,global180,1,1.6583239740078461,445
PCA,2026-01,16,qrf,scaled180,2,1.6685512322014464,445
PCA,2026-01,16,qrf,local180,3,1.7044244385661673,445
PCA,2026-01,16,qrf,local_scaled180,4,1.719005218956291,445
PCA,2026-01,16,qrf,local_shrink180,5,1.6779228984325358,445
PCA,2026-01,16,qrf,local_scaled_shrink180,6,1.6901344567959062,445
PCA,2026-01,17,qrf,global60,0,1.6891587971136508,445
PCA,2026-01,17,qrf,global180,1,1.6818371767498714,445
PCA,2026-01,17,qrf,scaled180,2,1.6808116849356114,445
PCA,2026-01,17,qrf,local180,3,1.7198451308273919,445
PCA,2026-01,17,qrf,local_scaled180,4,1.7301505791871314,445
PCA,2026-01,17,qrf,local_shrink180,5,1.6986294789693648,445
PCA,2026-01,17,qrf,local_scaled_shrink180,6,1.7016660407896271,445
PCA,2026-01,18,qrf,global60,0,1.9989205952137632,445
PCA,2026-01,18,qrf,global180,1,2.0907852766845165,445
PCA,2026-01,18,qrf,scaled180,2,2.0606693998317067,445
PCA,2026-01,18,qrf,local180,3,2.102020947175363,445
PCA,2026-01,18,qrf,local_scaled180,4,2.0116361060564873,445
PCA,2026-01,18,qrf,local_shrink180,5,2.0714257936069225,445
PCA,2026-01,18,qrf,local_scaled_shrink180,6,2.010898203891491,445
PCA,2026-01,19,qrf,global60,0,1.9985457651922358,445
PCA,2026-01,19,qrf,global180,1,2.0890035156096256,445
PCA,2026-01,19,qrf,scaled180,2,2.066363911490015,445
PCA,2026-01,19,qrf,local180,3,2.0990345345948374,445
PCA,2026-01,19,qrf,local_scaled180,4,2.0186648099669333,445
PCA,2026-01,19,qrf,local_shrink180,5,2.0711237815186823,445
PCA,2026-01,19,qrf,local_scaled_shrink180,6,2.0177038834051615,445
PCA,2026-01,20,qrf,global60,0,2.009623903636672,445
PCA,2026-01,20,qrf,global180,1,2.1096726671879593,445
PCA,2026-01,20,qrf,scaled180,2,2.080863049163119,445
PCA,2026-01,20,qrf,local180,3,2.1062761582034812,445
PCA,2026-01,20,qrf,local_scaled180,4,2.014614175387812,445
PCA,2026-01,20,qrf,local_shrink180,5,2.0836200791791586,445
PCA,2026-01,20,qrf,local_scaled_shrink180,6,2.023302755750392,445
PCA,2026-01,21,qrf,global60,0,1.6760273790872267,445
PCA,2026-01,21,qrf,global180,1,1.7168165514636884,445
PCA,2026-01,21,qrf,scaled180,2,1.7191079930689248,445
PCA,2026-01,21,qrf,local180,3,1.7398463163824147,445
PCA,2026-01,21,qrf,local_scaled180,4,1.7444348224298536,445
PCA,2026-01,21,qrf,local_shrink180,5,1.7240307944138609,445
PCA,2026-01,21,qrf,local_scaled_shrink180,6,1.7259712844728647,445
PCA,2026-01,22,qrf,global60,0,1.6743526069236507,445
PCA,2026-01,22,qrf,global180,1,1.6900091749150663,445
PCA,2026-01,22,qrf,scaled180,2,1.6962653530250924,445
PCA,2026-01,22,qrf,local180,3,1.7296294174628173,445
PCA,2026-01,22,qrf,local_scaled180,4,1.7356642485979554,445
PCA,2026-01,22,qrf,local_shrink180,5,1.7052826942353416,445
PCA,2026-01,22,qrf,local_scaled_shrink180,6,1.7089391263637281,445
PCA,2026-01,23,qrf,global60,0,1.7018033609823437,445
PCA,2026-01,23,qrf,global180,1,1.709173903396236,445
PCA,2026-01,23,qrf,scaled180,2,1.7266678274551337,445
PCA,2026-01,23,qrf,local180,3,1.7400034690238428,445
PCA,2026-01,23,qrf,local_scaled180,4,1.7423808384479356,445
PCA,2026-01,23,qrf,local_shrink180,5,1.7228309043553014,445
PCA,2026-01,23,qrf,local_scaled_shrink180,6,1.7303508888193264,445
PCA,2026-01,24,boosting,global60,0,1.9327770726109703,445
PCA,2026-01,24,boosting,global180,1,1.9398853980501205,445
PCA,2026-01,24,boosting,scaled180,2,1.9186706221929204,445
PCA,2026-01,24,boosting,local180,3,1.9619963167641539,445
PCA,2026-01,24,boosting,local_scaled180,4,1.8926431631840126,445
PCA,2026-01,24,boosting,local_shrink180,5,1.9201815398834334,445
PCA,2026-01,24,boosting,local_scaled_shrink180,6,1.8783022581111788,445
PCA,2026-01,25,boosting,global60,0,1.9491748930257697,445
PCA,2026-01,25,boosting,global180,1,1.9818179153323476,445
PCA,2026-01,25,boosting,scaled180,2,1.9401985661655794,445
PCA,2026-01,25,boosting,local180,3,2.0039128099868533,445
PCA,2026-01,25,boosting,local_scaled180,4,1.9380612880979207,445
PCA,2026-01,25,boosting,local_shrink180,5,1.9659641494024493,445
PCA,2026-01,25,boosting,local_scaled_shrink180,6,1.9117983112260355,445
PCA,2026-01,26,boosting,global60,0,1.9740524531874502,445
PCA,2026-01,26,boosting,global180,1,1.9956742842955335,445
PCA,2026-01,26,boosting,scaled180,2,1.953890562959508,445
PCA,2026-01,26,boosting,local180,3,2.0034828227279475,445
PCA,2026-01,26,boosting,local_scaled180,4,1.9251497646270996,445
PCA,2026-01,26,boosting,local_shrink180,5,1.9735332455962757,445
PCA,2026-01,26,boosting,local_scaled_shrink180,6,1.9088956938559065,445
PCA,2026-01,27,boosting,global60,0,1.701450617918361,445
PCA,2026-01,27,boosting,global180,1,1.6637120376262537,445
PCA,2026-01,27,boosting,scaled180,2,1.6521413879892113,445
PCA,2026-01,27,boosting,local180,3,1.697332335759719,445
PCA,2026-01,27,boosting,local_scaled180,4,1.7020413496712916,445
PCA,2026-01,27,boosting,local_shrink180,5,1.6673680202312164,445
PCA,2026-01,27,boosting,local_scaled_shrink180,6,1.6644775051014802,445
PCA,2026-01,28,boosting,global60,0,1.6884647685314131,445
PCA,2026-01,28,boosting,global180,1,1.6269106471442936,445
PCA,2026-01,28,boosting,scaled180,2,1.6248555329740106,445
PCA,2026-01,28,boosting,local180,3,1.6442130840421327,445
PCA,2026-01,28,boosting,local_scaled180,4,1.6464896711746857,445
PCA,2026-01,28,boosting,local_shrink180,5,1.628438114322552,445
PCA,2026-01,28,boosting,local_scaled_shrink180,6,1.6269779882812363,445
PCA,2026-01,29,boosting,global60,0,1.6585729455055431,445
PCA,2026-01,29,boosting,global180,1,1.6165856874502713,445
PCA,2026-01,29,boosting,scaled180,2,1.605729467474193,445
PCA,2026-01,29,boosting,local180,3,1.6617936194533693,445
PCA,2026-01,29,boosting,local_scaled180,4,1.650536377480752,445
PCA,2026-01,29,boosting,local_shrink180,5,1.6350199765705231,445
PCA,2026-01,29,boosting,local_scaled_shrink180,6,1.6207795173886732,445
PCA,2026-01,30,boosting,global60,0,1.9388507380278848,445
PCA,2026-01,30,boosting,global180,1,2.0126190096171412,445
PCA,2026-01,30,boosting,scaled180,2,1.996951481201468,445
PCA,2026-01,30,boosting,local180,3,2.0363359965422525,445
PCA,2026-01,30,boosting,local_scaled180,4,1.9609729962419031,445
PCA,2026-01,30,boosting,local_shrink180,5,1.9970296942259942,445
PCA,2026-01,30,boosting,local_scaled_shrink180,6,1.9569891394707115,445
PCA,2026-01,31,boosting,global60,0,1.9431525589124818,445
PCA,2026-01,31,boosting,global180,1,2.01246636310767,445
PCA,2026-01,31,boosting,scaled180,2,1.9878749223964465,445
PCA,2026-01,31,boosting,local180,3,2.0409728901371227,445
PCA,2026-01,31,boosting,local_scaled180,4,1.9486211150783515,445
PCA,2026-01,31,boosting,local_shrink180,5,1.9962459590422237,445
PCA,2026-01,31,boosting,local_scaled_shrink180,6,1.9417245748338228,445
PCA,2026-01,32,boosting,global60,0,2.0459275761199285,445
PCA,2026-01,32,boosting,global180,1,2.099174285938973,445
PCA,2026-01,32,boosting,scaled180,2,2.0355083680048005,445
PCA,2026-01,32,boosting,local180,3,2.098909007510992,445
PCA,2026-01,32,boosting,local_scaled180,4,1.9724220949312288,445
PCA,2026-01,32,boosting,local_shrink180,5,2.0656653482857905,445
PCA,2026-01,32,boosting,local_scaled_shrink180,6,1.97687985186665,445
PCA,2026-01,33,boosting,global60,0,1.7102712072531574,445
PCA,2026-01,33,boosting,global180,1,1.6868415417368525,445
PCA,2026-01,33,boosting,scaled180,2,1.6888278160385084,445
PCA,2026-01,33,boosting,local180,3,1.7145157753180658,445
PCA,2026-01,33,boosting,local_scaled180,4,1.7243222373912028,445
PCA,2026-01,33,boosting,local_shrink180,5,1.6924996303596802,445
PCA,2026-01,33,boosting,local_scaled_shrink180,6,1.7007178614947356,445
PCA,2026-01,34,boosting,global60,0,1.7186736810068544,445
PCA,2026-01,34,boosting,global180,1,1.6658207395783962,445
PCA,2026-01,34,boosting,scaled180,2,1.6543255698252013,445
PCA,2026-01,34,boosting,local180,3,1.704963943874041,445
PCA,2026-01,34,boosting,local_scaled180,4,1.7108833230915392,445
PCA,2026-01,34,boosting,local_shrink180,5,1.6767043779696245,445
PCA,2026-01,34,boosting,local_scaled_shrink180,6,1.6704003612176215,445
PCA,2026-01,35,boosting,global60,0,1.7106954978908795,445
PCA,2026-01,35,boosting,global180,1,1.677861372979096,445
PCA,2026-01,35,boosting,scaled180,2,1.6694880878368887,445
PCA,2026-01,35,boosting,local180,3,1.7044437017829224,445
PCA,2026-01,35,boosting,local_scaled180,4,1.705542141973911,445
PCA,2026-01,35,boosting,local_shrink180,5,1.6831914498345877,445
PCA,2026-01,35,boosting,local_scaled_shrink180,6,1.6780836772901546,445
PCA,2026-01,36,threshold,global60,0,2.6531514545375323,445
PCA,2026-01,36,threshold,global180,1,2.5863783838886434,445
PCA,2026-01,36,threshold,scaled180,2,2.4996192387540375,445
PCA,2026-01,36,threshold,local180,3,2.66030642889901,445
PCA,2026-01,36,threshold,local_scaled180,4,2.483511238918475,445
PCA,2026-01,36,threshold,local_shrink180,5,2.5938302598135023,445
PCA,2026-01,36,threshold,local_scaled_shrink180,6,2.4594301060763133,445
PCA,2026-01,37,threshold,global60,0,2.4406262456339913,445
PCA,2026-01,37,threshold,global180,1,2.3134099955326177,445
PCA,2026-01,37,threshold,scaled180,2,2.2977623765161947,445
PCA,2026-01,37,threshold,local180,3,2.4468644830687856,445
PCA,2026-01,37,threshold,local_scaled180,4,2.3098890602742634,445
PCA,2026-01,37,threshold,local_shrink180,5,2.354927155748692,445
PCA,2026-01,37,threshold,local_scaled_shrink180,6,2.2761330177039407,445
PCA,2026-01,38,threshold,global60,0,2.0238718420207054,445
PCA,2026-01,38,threshold,global180,1,1.9457166079489336,445
PCA,2026-01,38,threshold,scaled180,2,1.9428717493797223,445
PCA,2026-01,38,threshold,local180,3,2.0345225665829214,445
PCA,2026-01,38,threshold,local_scaled180,4,1.9774751356470879,445
PCA,2026-01,38,threshold,local_shrink180,5,1.97191759778854,445
PCA,2026-01,38,threshold,local_scaled_shrink180,6,1.939652614087707,445
PCA,2026-01,39,threshold,global60,0,2.127076619111721,445
PCA,2026-01,39,threshold,global180,1,1.9850396068743001,445
PCA,2026-01,39,threshold,scaled180,2,1.969666339596316,445
PCA,2026-01,39,threshold,local180,3,2.080586593972566,445
PCA,2026-01,39,threshold,local_scaled180,4,1.9738604840241938,445
PCA,2026-01,39,threshold,local_shrink180,5,2.0113896204431487,445
PCA,2026-01,39,threshold,local_scaled_shrink180,6,1.9592894038137325,445
PCA,2026-01,40,threshold,global60,0,2.0368143679105075,445
PCA,2026-01,40,threshold,global180,1,1.880810111719045,445
PCA,2026-01,40,threshold,scaled180,2,1.8598694178075792,445
PCA,2026-01,40,threshold,local180,3,1.9928137283356016,445
PCA,2026-01,40,threshold,local_scaled180,4,1.8627757345356681,445
PCA,2026-01,40,threshold,local_shrink180,5,1.9148531100350146,445
PCA,2026-01,40,threshold,local_scaled_shrink180,6,1.847874321465015,445
