definition,family,rule,sample,n,pinball,below,q_change,too_low,too_high,cost_5,missed_severity_5,cost_10,missed_severity_10,cost_20,missed_severity_20,event_5,alarm_5,tp_5,fp_5,fn_5,event_10,alarm_10,tp_10,fp_10,fn_10,event_20,alarm_20,tp_20,fp_20,fn_20,coverage_abs_error,conditional_abs_error
EQ,threshold,local_scaled180,2026-03,105,2.1765477044065284,0.19047619047619047,-10.86391173839213,1.0498672227606478,1.1266804816458809,0.04,0.0823761760772005,0.06285714285714288,0.24230823247284158,0.044761904761904774,0.21155196951702998,41.0,73.0,40.0,33.0,1.0,31.0,47.0,26.0,21.0,5.0,16.0,23.0,12.0,11.0,4.0,0.09047619047619046,0.09047619047619047
EQ,threshold,local_scaled_shrink180,full,509,1.974144977862071,0.11787819253438114,-12.582375234758002,1.3630939920907759,0.6110509857712952,0.06385068762278978,0.15566127566167653,0.06640471512770138,0.2388356136778523,0.03575638506876228,0.18034154705283473,164.0,429.0,158.0,271.0,6.0,104.0,312.0,91.0,221.0,13.0,39.0,91.0,26.0,65.0,13.0,0.017878192534381138,0.02848722986247544
EQ,threshold,local_scaled_shrink180,2025-12,139,2.287028323580856,0.07194244604316546,-13.741504730024186,1.5551271088012777,0.7319012147795786,0.06762589928057552,0.3956568845872351,0.07122302158273382,0.5233776528752218,0.04316546762589929,0.41449941285499403,48.0,132.0,47.0,85.0,1.0,29.0,98.0,26.0,72.0,3.0,8.0,28.0,4.0,24.0,4.0,0.02805755395683454,0.028057553956834534
EQ,threshold,local_scaled_shrink180,2026-01,137,1.5199497303144973,0.13138686131386862,-10.421522757112411,1.1790234380240083,0.34092629229048876,0.08102189781021898,0.056032720185297626,0.06569343065693431,0.09578449490434646,0.004379562043795621,0.0,35.0,116.0,32.0,84.0,3.0,17.0,67.0,13.0,54.0,4.0,2.0,8.0,2.0,6.0,0.0,0.031386861313868614,0.047445255474452545
EQ,threshold,local_scaled_shrink180,2026-02,128,1.9988191134868032,0.0859375,-14.928453367533187,1.6023617548109022,0.396457358675901,0.06015625000000001,0.06179141563028004,0.065625,0.09856861040995565,0.04140625,0.04420632487387555,40.0,107.0,39.0,68.0,1.0,27.0,91.0,25.0,66.0,2.0,13.0,36.0,10.0,26.0,3.0,0.014062500000000006,0.06875
EQ,threshold,local_scaled_shrink180,2026-03,105,2.1224847349967457,0.2,-11.007325602379165,1.0573681735785028,1.065116561418243,0.04095238095238095,0.0823761760772005,0.061904761904761914,0.21979595883810668,0.060000000000000005,0.271619233135168,41.0,74.0,40.0,34.0,1.0,31.0,56.0,27.0,29.0,4.0,16.0,19.0,10.0,9.0,6.0,0.1,0.1
EQ,threshold,local_shrink180,full,509,2.0186813213661297,0.11984282907662082,-12.378837291471847,1.349229211545428,0.6694521098207017,0.0644400785854617,0.20582923198139247,0.06797642436149312,0.24093034567968014,0.0369351669941061,0.19100155064543628,164.0,422.0,157.0,265.0,7.0,104.0,320.0,91.0,229.0,13.0,39.0,87.0,25.0,62.0,14.0,0.019842829076620813,0.037917485265225925
EQ,threshold,local_shrink180,2025-12,139,2.4369461692005205,0.06474820143884892,-13.714843003774305,1.567719338000755,0.8692268311997658,0.07410071942446043,0.5793654440601517,0.0856115107913669,0.5741782267842669,0.041726618705035974,0.41449941285499403,48.0,131.0,46.0,85.0,2.0,29.0,108.0,25.0,83.0,4.0,8.0,26.0,4.0,22.0,4.0,0.035251798561151085,0.035251798561151085
EQ,threshold,local_shrink180,2026-01,137,1.5375238742842072,0.12408759124087591,-10.66717185163557,1.2028892709280636,0.33463460335614353,0.08029197080291971,0.056032720185297626,0.06277372262773723,0.05202492421509897,0.0051094890510948905,0.0,35.0,115.0,32.0,83.0,3.0,17.0,73.0,14.0,59.0,3.0,2.0,9.0,2.0,7.0,0.0,0.024087591240875908,0.051824817518248176
EQ,threshold,local_shrink180,2026-02,128,2.0295532522590696,0.109375,-13.86360534505021,1.5095988466646606,0.519954405594409,0.0578125,0.06179141563028004,0.06093750000000001,0.09856861040995565,0.04609375000000001,0.0865964954100801,40.0,104.0,39.0,65.0,1.0,27.0,85.0,25.0,60.0,2.0,13.0,32.0,9.0,23.0,4.0,0.009374999999999994,0.0921875
EQ,threshold,local_shrink180,2026-03,105,2.0795208380037167,0.2,-11.033533104705155,1.0554304590885388,1.024090378915178,0.03904761904761905,0.0823761760772005,0.060000000000000005,0.21979595883810668,0.06095238095238095,0.271619233135168,41.0,72.0,40.0,32.0,1.0,31.0,54.0,27.0,27.0,4.0,16.0,20.0,10.0,10.0,6.0,0.1,0.1
EQ,threshold,scaled180,full,509,2.0330930943167003,0.11984282907662082,-12.535385471432495,1.3647597250369432,0.6683333692797567,0.0636542239685658,0.18610573284709486,0.06836935166994106,0.24131504189865016,0.040471512770137524,0.243007242185571,164.0,438.0,159.0,279.0,5.0,104.0,312.0,90.0,222.0,14.0,39.0,85.0,23.0,62.0,16.0,0.019842829076620813,0.054027504911591355
EQ,threshold,scaled180,2025-12,139,2.3152551074700405,0.07194244604316546,-13.809933036079881,1.5641083347352087,0.7511467727348315,0.07194244604316546,0.5793654440601517,0.06906474820143886,0.5233776528752218,0.0460431654676259,0.41449941285499403,48.0,128.0,46.0,82.0,2.0,29.0,95.0,26.0,69.0,3.0,8.0,32.0,4.0,28.0,4.0,0.02805755395683454,0.028057553956834534
EQ,threshold,scaled180,2026-01,137,1.5281270632339918,0.12408759124087591,-10.73261334407768,1.2078393241428318,0.32028773909116004,0.07518248175182482,0.04588846784039664,0.07445255474452554,0.10499638515534003,0.0036496350364963502,0.0,35.0,118.0,33.0,85.0,2.0,17.0,69.0,12.0,57.0,5.0,2.0,7.0,2.0,5.0,0.0,0.024087591240875908,0.040145985401459854
EQ,threshold,scaled180,2026-02,128,2.150145218172211,0.1171875,-14.21667844403861,1.553434622164931,0.5967105960072804,0.0625,0.06179141563028004,0.06640625000000001,0.09856861040995565,0.051562500000000004,0.1909593635431123,40.0,110.0,39.0,71.0,1.0,27.0,92.0,25.0,67.0,2.0,13.0,29.0,8.0,21.0,5.0,0.017187499999999994,0.11562499999999999
EQ,threshold,scaled180,2026-03,105,2.1757326617120447,0.18095238095238095,-11.150739466366204,1.075600214008866,1.1001324477031789,0.039047619047619046,0.0,0.061904761904761914,0.21979595883810668,0.06761904761904762,0.3964997081151723,41.0,82.0,41.0,41.0,0.0,31.0,56.0,27.0,29.0,4.0,16.0,17.0,9.0,8.0,7.0,0.08095238095238094,0.0961904761904762
PCA,historical,global180,full,509,2.494505409240999,0.1100196463654224,-16.26980491202861,1.747018396371062,0.7474870128699374,0.06836935166994106,0.0,0.07956777996070727,0.0,0.05933202357563851,0.3926101837651793,161.0,509.0,161.0,348.0,0.0,104.0,509.0,104.0,405.0,0.0,37.0,79.0,11.0,68.0,26.0,0.010019646365422394,0.13497053045186644
PCA,historical,global180,2025-12,139,2.616622291062046,0.12949640287769784,-14.905955579490318,1.6923690534663738,0.9242532375956729,0.06546762589928055,0.0,0.07913669064748201,0.0,0.04532374100719425,0.48166349436034556,48.0,139.0,48.0,91.0,0.0,29.0,139.0,29.0,110.0,0.0,7.0,0.0,0.0,0.0,7.0,0.029496402877697836,0.14028776978417265
PCA,historical,global180,2026-01,137,1.8453243996448996,0.043795620437956206,-16.338436468946007,1.7437194049774736,0.10160499466742555,0.0751824817518248,0.0,0.08759124087591241,0.0,0.006569343065693431,0.026432478600494757,34.0,137.0,34.0,103.0,0.0,17.0,137.0,17.0,120.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0562043795620438,0.09562043795620438
PCA,historical,global180,2026-02,128,2.8566932127489357,0.1484375,-13.720519594651485,1.5792760732609405,1.2774171394879956,0.0703125,0.0,0.07890625,0.0,0.09140625000000001,0.6141654518088064,38.0,128.0,38.0,90.0,0.0,27.0,128.0,27.0,101.0,0.0,13.0,0.0,0.0,0.0,13.0,0.048437499999999994,0.16250000000000003
PCA,historical,global180,2026-03,105,2.7383483891698024,0.12380952380952381,-21.0934340029754,2.028153994873622,0.7101943942961799,0.06095238095238094,0.0,0.07047619047619046,0.0,0.10761904761904764,0.48240886114850706,41.0,105.0,41.0,64.0,0.0,31.0,105.0,31.0,74.0,0.0,16.0,79.0,11.0,68.0,5.0,0.023809523809523808,0.14761904761904765
PCA,historical,global60,full,509,2.4736843861736024,0.0962671905697446,-18.266228202425257,1.9246143902000197,0.5490699959735822,0.06836935166994106,0.0,0.07956777996070727,0.0,0.05776031434184675,0.24674504318506932,161.0,509.0,161.0,348.0,0.0,104.0,509.0,104.0,405.0,0.0,37.0,181.0,22.0,159.0,15.0,0.0037328094302554043,0.10550098231827112
PCA,historical,global60,2025-12,139,2.555195957328729,0.07194244604316546,-17.69549748707308,1.9372851917754899,0.6179107655532392,0.06546762589928055,0.0,0.07913669064748201,0.0,0.05539568345323742,0.48036130092858514,48.0,139.0,48.0,91.0,0.0,29.0,139.0,29.0,110.0,0.0,7.0,24.0,1.0,23.0,6.0,0.02805755395683454,0.08273381294964027
PCA,historical,global60,2026-01,137,1.844933857122591,0.08759124087591241,-14.312524656720292,1.5613482876249287,0.28358556949766217,0.0751824817518248,0.0,0.08759124087591241,0.0,0.006569343065693431,0.026432478600494757,34.0,137.0,34.0,103.0,0.0,17.0,137.0,17.0,120.0,0.0,1.0,0.0,0.0,0.0,1.0,0.012408759124087593,0.08978102189781022
PCA,historical,global60,2026-02,128,2.83645907278772,0.1328125,-18.97342250396806,2.050013921103311,0.7864451516844091,0.0703125,0.0,0.07890625,0.0,0.08671875,0.28231272582072453,38.0,128.0,38.0,90.0,0.0,27.0,128.0,27.0,101.0,0.0,13.0,54.0,6.0,48.0,7.0,0.032812499999999994,0.146875
PCA,historical,global60,2026-03,105,2.743908711914734,0.09523809523809523,-23.31830519859719,2.2289484347540767,0.5149602771606571,0.06095238095238094,0.0,0.07047619047619046,0.0,0.0923809523809524,0.18157835884577547,41.0,105.0,41.0,64.0,0.0,31.0,105.0,31.0,74.0,0.0,16.0,103.0,15.0,88.0,1.0,0.004761904761904773,0.11904761904761904
PCA,historical,local180,full,509,1.8841334285099873,0.12180746561886051,-11.818431027630437,1.2853575487021247,0.5987758798078626,0.07131630648330059,0.06131249417390928,0.051866404715127705,0.22006570785256283,0.0318271119842829,0.1406503991160657,161.0,454.0,154.0,300.0,7.0,104.0,218.0,89.0,129.0,15.0,37.0,109.0,28.0,81.0,9.0,0.021807465618860503,0.029666011787819257
PCA,historical,local180,2025-12,139,2.1700360829382896,0.1223021582733813,-11.53774831818848,1.344571779136832,0.8254643038014576,0.07194244604316546,0.024225176454600195,0.06115107913669065,0.5785604081328781,0.03741007194244605,0.38913936131785143,48.0,138.0,47.0,91.0,1.0,29.0,54.0,23.0,31.0,6.0,7.0,29.0,4.0,25.0,3.0,0.022302158273381292,0.023741007194244598
PCA,historical,local180,2026-01,137,1.4082226334490922,0.08759124087591241,-9.876613907737294,1.118445197849109,0.2897774355999832,0.09197080291970804,0.1407685328733215,0.04744525547445255,0.032496891848199004,0.016058394160583942,0.026432478600494757,34.0,110.0,29.0,81.0,5.0,17.0,52.0,14.0,38.0,3.0,1.0,13.0,0.0,13.0,1.0,0.012408759124087593,0.028467153284671535
PCA,historical,local180,2026-02,128,1.9110448895825682,0.1328125,-13.141954450683809,1.4326403779872128,0.4784045115953557,0.065625,0.0,0.03125,0.0,0.0484375,0.08844366165079479,38.0,122.0,38.0,84.0,0.0,27.0,67.0,27.0,40.0,0.0,13.0,35.0,9.0,26.0,4.0,0.032812499999999994,0.09999999999999999
PCA,historical,local180,2026-03,105,2.093796694610161,0.1523809523809524,-13.110172397982447,1.2452052809682925,0.848591413641869,0.05047619047619048,0.08148067622557476,0.07047619047619048,0.2584902322217251,0.024761904761904763,0.024368034926919826,41.0,84.0,40.0,44.0,1.0,31.0,45.0,25.0,20.0,6.0,16.0,32.0,15.0,17.0,1.0,0.05238095238095239,0.05238095238095238
PCA,historical,local_scaled180,full,509,1.891039649455441,0.11787819253438114,-11.688018854868961,1.2743110752481372,0.6167285742073038,0.0662082514734774,0.22939500575059954,0.051277013752455795,0.22006570785256283,0.02868369351669941,0.12461622356508381,161.0,408.0,152.0,256.0,9.0,104.0,215.0,89.0,126.0,15.0,37.0,113.0,30.0,83.0,7.0,0.017878192534381138,0.022200392927308445
PCA,historical,local_scaled180,2025-12,139,2.3667518054211474,0.1223021582733813,-11.572073561767395,1.3673326233072203,0.9994191821139269,0.07625899280575539,0.5930756111928137,0.05971223021582734,0.5785604081328781,0.0539568345323741,0.4118688097772179,48.0,124.0,45.0,79.0,3.0,29.0,52.0,23.0,29.0,6.0,7.0,32.0,2.0,30.0,5.0,0.022302158273381292,0.023741007194244598
PCA,historical,local_scaled180,2026-01,137,1.3858337607403661,0.0948905109489051,-9.821491689979943,1.1112453109800746,0.2745884497602915,0.0905109489051095,0.10331123765741905,0.04671532846715329,0.032496891848199004,0.010948905109489052,0.026432478600494757,34.0,118.0,30.0,88.0,4.0,17.0,51.0,14.0,37.0,3.0,1.0,6.0,0.0,6.0,1.0,0.005109489051094901,0.02408759124087591
PCA,historical,local_scaled180,2026-02,128,1.7607901817913931,0.125,-12.936125317032435,1.3990902851794718,0.3616998966119215,0.03984375,0.0,0.03125,0.0,0.0234375,0.0,38.0,89.0,38.0,51.0,0.0,27.0,67.0,27.0,40.0,0.0,13.0,43.0,13.0,30.0,0.0,0.024999999999999994,0.06093749999999999
PCA,historical,local_scaled180,2026-03,105,2.079241067890966,0.13333333333333333,-12.755380666049797,1.2118184624224337,0.867422605468532,0.05333333333333333,0.19210388963988237,0.07047619047619048,0.2584902322217251,0.024761904761904763,0.024368034926919826,41.0,77.0,39.0,38.0,2.0,31.0,45.0,25.0,20.0,6.0,16.0,32.0,15.0,17.0,1.0,0.033333333333333326,0.033333333333333326
PCA,historical,local_scaled_shrink180,full,509,2.022382190853916,0.10412573673870335,-13.926315723956284,1.4888920476058438,0.5334901432480722,0.06836935166994106,0.0,0.06935166994106091,0.1422871297516472,0.03929273084479371,0.24532689686241574,161.0,509.0,161.0,348.0,0.0,104.0,427.0,101.0,326.0,3.0,37.0,47.0,18.0,29.0,19.0,0.0041257367387033395,0.0819253438113949
PCA,historical,local_scaled_shrink180,2025-12,139,2.2961390523945586,0.1079136690647482,-13.351954159761338,1.520460601824016,0.7756784505705423,0.06546762589928055,0.0,0.0841726618705036,0.5047352954099927,0.0460431654676259,0.48166349436034556,48.0,139.0,48.0,91.0,0.0,29.0,126.0,27.0,99.0,2.0,7.0,1.0,0.0,1.0,7.0,0.007913669064748191,0.07553956834532373
PCA,historical,local_scaled_shrink180,2026-01,137,1.5095075022297324,0.072992700729927,-12.669753907300695,1.3799562846878788,0.12955121754185328,0.0751824817518248,0.0,0.08029197080291971,0.016539729792696634,0.0072992700729927005,0.026432478600494757,34.0,137.0,34.0,103.0,0.0,17.0,117.0,16.0,101.0,1.0,1.0,1.0,0.0,1.0,1.0,0.027007299270073004,0.06642335766423359
PCA,historical,local_scaled_shrink180,2026-02,128,2.1931256268147044,0.109375,-13.467987576536242,1.4901914330371455,0.7029341937775588,0.0703125,0.0,0.040624999999999994,0.0,0.078125,0.4042208714944313,38.0,128.0,38.0,90.0,0.0,27.0,79.0,27.0,52.0,0.0,13.0,13.0,3.0,10.0,10.0,0.009374999999999994,0.12343749999999999
PCA,historical,local_scaled_shrink180,2026-03,105,2.1210152268956586,0.13333333333333333,-16.88489885895323,1.5876525156842118,0.533362711211447,0.06095238095238094,0.0,0.07047619047619046,0.0,0.024761904761904763,0.024368034926919826,41.0,105.0,41.0,64.0,0.0,31.0,105.0,31.0,74.0,0.0,16.0,32.0,15.0,17.0,1.0,0.033333333333333326,0.06761904761904762
PCA,historical,local_shrink180,full,509,2.044763901831144,0.09823182711198428,-14.044117969829525,1.5017324208321585,0.5430314809989857,0.06836935166994106,0.0,0.07151277013752454,0.1422871297516472,0.041650294695481344,0.2955002700904067,161.0,509.0,161.0,348.0,0.0,104.0,438.0,101.0,337.0,3.0,37.0,39.0,16.0,23.0,21.0,0.0017681728880157288,0.07956777996070727
PCA,historical,local_shrink180,2025-12,139,2.268472594815545,0.1223021582733813,-13.2218519488394,1.5059847570831406,0.7624878377324044,0.06546762589928055,0.0,0.07985611510791367,0.5047352954099927,0.04532374100719425,0.48166349436034556,48.0,139.0,48.0,91.0,0.0,29.0,120.0,27.0,93.0,2.0,7.0,0.0,0.0,0.0,7.0,0.022302158273381292,0.08992805755395682
PCA,historical,local_shrink180,2026-01,137,1.5246469210724387,0.051094890510948905,-13.10752518834165,1.4208696418658355,0.10377727920660287,0.0751824817518248,0.0,0.08175182481751825,0.016539729792696634,0.006569343065693431,0.026432478600494757,34.0,137.0,34.0,103.0,0.0,17.0,119.0,16.0,103.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0489051094890511,0.0562043795620438
PCA,historical,local_shrink180,2026-02,128,2.309828449744349,0.109375,-13.431237022667645,1.498554165481936,0.8112742842624125,0.0703125,0.0,0.052343749999999994,0.0,0.08828124999999999,0.6037384259713637,38.0,128.0,38.0,90.0,0.0,27.0,94.0,27.0,67.0,0.0,13.0,6.0,1.0,5.0,12.0,0.009374999999999994,0.12343749999999999
PCA,historical,local_shrink180,2026-03,105,2.104118719985627,0.11428571428571428,-17.101803200478926,1.6054842557305216,0.4986344642551055,0.06095238095238094,0.0,0.07047619047619046,0.0,0.025714285714285717,0.024368034926919826,41.0,105.0,41.0,64.0,0.0,31.0,105.0,31.0,74.0,0.0,16.0,33.0,15.0,18.0,1.0,0.014285714285714277,0.04857142857142857
PCA,historical,scaled180,full,509,2.4383245033198424,0.10609037328094302,-16.16461259304361,1.7319329970702957,0.7063915062495469,0.06836935166994106,0.0,0.07956777996070727,0.0,0.059528487229862474,0.3926101837651793,161.0,509.0,161.0,348.0,0.0,104.0,509.0,104.0,405.0,0.0,37.0,80.0,11.0,69.0,26.0,0.006090373280943015,0.1271119842829077
PCA,historical,scaled180,2025-12,139,2.5219522732837594,0.11510791366906475,-15.131834757755279,1.7032311777323912,0.8187210955513683,0.06546762589928055,0.0,0.07913669064748201,0.0,0.04532374100719425,0.48166349436034556,48.0,139.0,48.0,91.0,0.0,29.0,139.0,29.0,110.0,0.0,7.0,0.0,0.0,0.0,7.0,0.015107913669064749,0.12589928057553956
PCA,historical,scaled180,2026-01,137,1.7992452319606111,0.051094890510948905,-15.518016124621449,1.6652736572198343,0.13397157474077678,0.0751824817518248,0.0,0.08759124087591241,0.0,0.006569343065693431,0.026432478600494757,34.0,137.0,34.0,103.0,0.0,17.0,137.0,17.0,120.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0489051094890511,0.08832116788321168
PCA,historical,scaled180,2026-02,128,2.852151222136169,0.1484375,-13.999849836040049,1.6039615959246345,1.2481896262115346,0.0703125,0.0,0.07890625,0.0,0.09140625000000001,0.6141654518088064,38.0,128.0,38.0,90.0,0.0,27.0,128.0,27.0,101.0,0.0,13.0,0.0,0.0,0.0,13.0,0.048437499999999994,0.16250000000000003
PCA,historical,scaled180,2026-03,105,2.6569890761078474,0.11428571428571428,-21.014417051856658,2.0129065379667397,0.6440825381411084,0.06095238095238094,0.0,0.07047619047619046,0.0,0.1085714285714286,0.48240886114850706,41.0,105.0,41.0,64.0,0.0,31.0,105.0,31.0,74.0,0.0,16.0,80.0,11.0,69.0,5.0,0.014285714285714277,0.1380952380952381
PCA,linear,global180,full,509,2.0663709708034563,0.10805500982318271,-12.39420380511699,1.3554008529052615,0.7109701178981949,0.06267190569744598,0.15748174078976226,0.06601178781925345,0.18204563507263063,0.04223968565815324,0.2729233221038151,161.0,460.0,159.0,301.0,2.0,104.0,370.0,97.0,273.0,7.0,37.0,52.0,17.0,35.0,20.0,0.008055009823182704,0.06974459724950884
PCA,linear,global180,2025-12,139,2.4677050641862737,0.09352517985611511,-11.015622416369265,1.3273473460979013,1.1403577180883724,0.061870503597122296,0.5766777414531582,0.05827338129496404,0.5047352954099927,0.035251798561151085,0.38913936131785143,48.0,114.0,46.0,68.0,2.0,29.0,90.0,27.0,63.0,2.0,7.0,26.0,4.0,22.0,3.0,0.006474820143884896,0.04244604316546762
PCA,linear,global180,2026-01,137,1.592152229099079,0.051094890510948905,-13.832634952061822,1.4928800514033154,0.09927217769576378,0.0751824817518248,0.0,0.08613138686131387,0.0009609448509389395,0.0072992700729927005,0.026432478600494757,34.0,137.0,34.0,103.0,0.0,17.0,125.0,16.0,109.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0489051094890511,0.08540145985401461
PCA,linear,global180,2026-02,128,2.1624635964675214,0.1328125,-12.79763983489567,1.4267939332547757,0.7356696632127455,0.06796875,0.0,0.05312499999999999,0.0,0.08046875,0.46213835070170695,38.0,125.0,38.0,87.0,0.0,27.0,95.0,27.0,68.0,0.0,13.0,6.0,2.0,4.0,11.0,0.032812499999999994,0.13124999999999998
PCA,linear,global180,2026-03,105,2.0366821379300064,0.17142857142857143,-11.850565082191464,1.1261291668790883,0.9105529710509183,0.04095238095238095,0.0,0.06571428571428571,0.21306069281334636,0.05047619047619048,0.21002515494832658,41.0,84.0,41.0,43.0,0.0,31.0,60.0,27.0,33.0,4.0,16.0,19.0,11.0,8.0,5.0,0.07142857142857142,0.07142857142857141
PCA,linear,global60,full,509,2.1733908765749588,0.10805500982318271,-14.40187583887595,1.546793326520718,0.6265975500542406,0.06286836935166994,0.15748174078976226,0.07308447937131632,0.19963856199622962,0.03948919449901769,0.20968571860917082,161.0,461.0,159.0,302.0,2.0,104.0,386.0,95.0,291.0,9.0,37.0,108.0,24.0,84.0,13.0,0.008055009823182704,0.06581532416502947
PCA,linear,global60,2025-12,139,2.7423385342927085,0.08633093525179857,-15.720886474437108,1.7782844583346504,0.9640540759580581,0.06330935251798561,0.5766777414531582,0.0762589928057554,0.5515581238660335,0.047482014388489216,0.3608504033236618,48.0,116.0,46.0,70.0,2.0,29.0,95.0,25.0,70.0,4.0,7.0,53.0,5.0,48.0,2.0,0.01366906474820144,0.03525179856115108
