definition,variant,information,calibration,threshold_bp,sample,strategy,fold,n,events,alarms,true_positives,false_positives,false_negatives,alarm_rate,recall,precision,cost,missed_severity_bp
EQ,own_scale,F,calibrated,-5.0,nonoverlap,historical,2025-12,40,14.0,40.0,14.0,26.0,0.0,1.0,1.0,0.35,0.065,0.0
EQ,own_scale,F,calibrated,-5.0,nonoverlap,historical,2026-01,37,12.0,37.0,12.0,25.0,0.0,1.0,1.0,0.32432432432432434,0.06756756756756759,0.0
EQ,own_scale,F,calibrated,-5.0,nonoverlap,historical,2026-02,36,12.0,36.0,12.0,24.0,0.0,1.0,1.0,0.3333333333333333,0.06666666666666668,0.0
EQ,own_scale,F,calibrated,-5.0,nonoverlap,historical,2026-03,25,10.0,25.0,10.0,15.0,0.0,1.0,1.0,0.4,0.06000000000000001,0.0
EQ,own_scale,F,calibrated,-5.0,nonoverlap,state_hist,2025-12,40,14.0,39.0,14.0,25.0,0.0,0.975,1.0,0.358974358974359,0.0625,0.0
EQ,own_scale,F,calibrated,-5.0,nonoverlap,state_hist,2026-01,37,12.0,32.0,12.0,20.0,0.0,0.8648648648648649,1.0,0.375,0.054054054054054064,0.0
EQ,own_scale,F,calibrated,-5.0,nonoverlap,state_hist,2026-02,36,12.0,36.0,12.0,24.0,0.0,1.0,1.0,0.3333333333333333,0.06666666666666668,0.0
EQ,own_scale,F,calibrated,-5.0,nonoverlap,state_hist,2026-03,25,10.0,25.0,10.0,15.0,0.0,1.0,1.0,0.4,0.06000000000000001,0.0
EQ,own_scale,F,calibrated,-5.0,nonoverlap,always_alarm,2025-12,40,14.0,40.0,14.0,26.0,0.0,1.0,1.0,0.35,0.065,0.0
EQ,own_scale,F,calibrated,-5.0,nonoverlap,always_alarm,2026-01,37,12.0,37.0,12.0,25.0,0.0,1.0,1.0,0.32432432432432434,0.06756756756756759,0.0
EQ,own_scale,F,calibrated,-5.0,nonoverlap,always_alarm,2026-02,36,12.0,36.0,12.0,24.0,0.0,1.0,1.0,0.3333333333333333,0.06666666666666668,0.0
EQ,own_scale,F,calibrated,-5.0,nonoverlap,always_alarm,2026-03,25,10.0,25.0,10.0,15.0,0.0,1.0,1.0,0.4,0.06000000000000001,0.0
EQ,own_scale,F,calibrated,-5.0,nonoverlap,never_alarm,2025-12,40,14.0,0.0,0.0,0.0,14.0,0.0,0.0,,0.315,2.820622150286694
EQ,own_scale,F,calibrated,-5.0,nonoverlap,never_alarm,2026-01,37,12.0,0.0,0.0,0.0,12.0,0.0,0.0,,0.2918918918918919,1.8593727312177584
EQ,own_scale,F,calibrated,-5.0,nonoverlap,never_alarm,2026-02,36,12.0,0.0,0.0,0.0,12.0,0.0,0.0,,0.30000000000000004,4.492297426268001
EQ,own_scale,F,calibrated,-5.0,nonoverlap,never_alarm,2026-03,25,10.0,0.0,0.0,0.0,10.0,0.0,0.0,,0.36,4.9206456720284
EQ,own_scale,F,calibrated,-10.0,full,ml_selected,2025-12,139,29.0,77.0,25.0,52.0,4.0,0.5539568345323741,0.8620689655172413,0.3246753246753247,0.06330935251798561,0.5552840493979184
EQ,own_scale,F,calibrated,-10.0,full,ml_selected,2026-01,137,17.0,42.0,11.5,30.5,5.5,0.30656934306569344,0.6764705882352942,0.27380952380952384,0.058394160583941604,0.11183289301062448
EQ,own_scale,F,calibrated,-10.0,full,ml_selected,2026-02,128,27.0,82.75,27.0,55.75,0.0,0.646484375,1.0,0.32628398791540786,0.043554687499999994,0.0
EQ,own_scale,F,calibrated,-10.0,full,ml_selected,2026-03,105,31.0,70.75,27.0,43.75,4.0,0.6738095238095239,0.8709677419354839,0.38162544169611307,0.07595238095238095,0.21979595883810668
EQ,own_scale,F,calibrated,-10.0,full,linear,2025-12,139,29.0,95.0,25.0,70.0,4.0,0.6834532374100719,0.8620689655172413,0.2631578947368421,0.0762589928057554,0.5552840493979184
EQ,own_scale,F,calibrated,-10.0,full,linear,2026-01,137,17.0,113.0,13.0,100.0,4.0,0.8248175182481752,0.7647058823529411,0.11504424778761062,0.09927007299270073,0.11087938690787574
EQ,own_scale,F,calibrated,-10.0,full,linear,2026-02,128,27.0,112.0,27.0,85.0,0.0,0.875,1.0,0.24107142857142858,0.06640625,0.0
EQ,own_scale,F,calibrated,-10.0,full,linear,2026-03,105,31.0,65.0,29.0,36.0,2.0,0.6190476190476191,0.9354838709677419,0.4461538461538462,0.051428571428571435,0.10114824817545078
EQ,own_scale,F,calibrated,-10.0,full,threshold,2025-12,139,29.0,94.0,25.0,69.0,4.0,0.6762589928057554,0.8620689655172413,0.26595744680851063,0.07553956834532374,0.5552840493979184
EQ,own_scale,F,calibrated,-10.0,full,threshold,2026-01,137,17.0,67.0,12.0,55.0,5.0,0.48905109489051096,0.7058823529411765,0.1791044776119403,0.072992700729927,0.16012791899255172
EQ,own_scale,F,calibrated,-10.0,full,threshold,2026-02,128,27.0,85.0,25.0,60.0,2.0,0.6640625,0.9259259259259259,0.29411764705882354,0.060937500000000006,0.09856861040995565
EQ,own_scale,F,calibrated,-10.0,full,threshold,2026-03,105,31.0,61.0,28.0,33.0,3.0,0.580952380952381,0.9032258064516129,0.45901639344262296,0.05714285714285714,0.10589463475642985
EQ,own_scale,F,calibrated,-10.0,full,historical,2025-12,139,29.0,139.0,29.0,110.0,0.0,1.0,1.0,0.20863309352517986,0.07913669064748201,0.0
EQ,own_scale,F,calibrated,-10.0,full,historical,2026-01,137,17.0,137.0,17.0,120.0,0.0,1.0,1.0,0.12408759124087591,0.08759124087591241,0.0
EQ,own_scale,F,calibrated,-10.0,full,historical,2026-02,128,27.0,128.0,27.0,101.0,0.0,1.0,1.0,0.2109375,0.07890625,0.0
EQ,own_scale,F,calibrated,-10.0,full,historical,2026-03,105,31.0,105.0,31.0,74.0,0.0,1.0,1.0,0.29523809523809524,0.07047619047619046,0.0
EQ,own_scale,F,calibrated,-10.0,full,state_hist,2025-12,139,29.0,82.0,25.0,57.0,4.0,0.5899280575539568,0.8620689655172413,0.3048780487804878,0.06690647482014389,0.5552840493979184
EQ,own_scale,F,calibrated,-10.0,full,state_hist,2026-01,137,17.0,48.0,12.0,36.0,5.0,0.35036496350364965,0.7058823529411765,0.25,0.05912408759124089,0.08899846028838804
EQ,own_scale,F,calibrated,-10.0,full,state_hist,2026-02,128,27.0,77.0,27.0,50.0,0.0,0.6015625,1.0,0.35064935064935066,0.0390625,0.0
EQ,own_scale,F,calibrated,-10.0,full,state_hist,2026-03,105,31.0,86.0,29.0,57.0,2.0,0.819047619047619,0.9354838709677419,0.3372093023255814,0.07142857142857142,0.0889033933520328
EQ,own_scale,F,calibrated,-10.0,full,always_alarm,2025-12,139,29.0,139.0,29.0,110.0,0.0,1.0,1.0,0.20863309352517986,0.07913669064748201,0.0
EQ,own_scale,F,calibrated,-10.0,full,always_alarm,2026-01,137,17.0,137.0,17.0,120.0,0.0,1.0,1.0,0.12408759124087591,0.08759124087591241,0.0
EQ,own_scale,F,calibrated,-10.0,full,always_alarm,2026-02,128,27.0,128.0,27.0,101.0,0.0,1.0,1.0,0.2109375,0.07890625,0.0
EQ,own_scale,F,calibrated,-10.0,full,always_alarm,2026-03,105,31.0,105.0,31.0,74.0,0.0,1.0,1.0,0.29523809523809524,0.07047619047619046,0.0
EQ,own_scale,F,calibrated,-10.0,full,never_alarm,2025-12,139,29.0,0.0,0.0,0.0,29.0,0.0,0.0,,0.18776978417266188,1.821135061848711
EQ,own_scale,F,calibrated,-10.0,full,never_alarm,2026-01,137,17.0,0.0,0.0,0.0,17.0,0.0,0.0,,0.11167883211678832,0.6150721689403652
EQ,own_scale,F,calibrated,-10.0,full,never_alarm,2026-02,128,27.0,0.0,0.0,0.0,27.0,0.0,0.0,,0.18984375,2.0715455088394963
EQ,own_scale,F,calibrated,-10.0,full,never_alarm,2026-03,105,31.0,0.0,0.0,0.0,31.0,0.0,0.0,,0.2657142857142857,3.0795363062255
EQ,own_scale,F,calibrated,-10.0,nonoverlap,ml_selected,2025-12,40,7.0,21.75,6.0,15.75,1.0,0.54375,0.8571428571428571,0.27586206896551724,0.06187500000000001,0.5133872441683853
EQ,own_scale,F,calibrated,-10.0,nonoverlap,ml_selected,2026-01,37,5.0,10.0,3.0,7.0,2.0,0.2702702702702703,0.6,0.3,0.06756756756756757,0.17784711905464531
EQ,own_scale,F,calibrated,-10.0,nonoverlap,ml_selected,2026-02,36,9.0,26.5,9.0,17.5,0.0,0.7361111111111112,1.0,0.33962264150943394,0.048611111111111126,0.0
EQ,own_scale,F,calibrated,-10.0,nonoverlap,ml_selected,2026-03,25,9.0,15.75,7.0,8.75,2.0,0.63,0.7777777777777778,0.4444444444444444,0.10700000000000001,0.5480794160557305
EQ,own_scale,F,calibrated,-10.0,nonoverlap,linear,2025-12,40,7.0,26.0,6.0,20.0,1.0,0.65,0.8571428571428571,0.23076923076923078,0.07250000000000001,0.5133872441683853
EQ,own_scale,F,calibrated,-10.0,nonoverlap,linear,2026-01,37,5.0,31.0,5.0,26.0,0.0,0.8378378378378378,1.0,0.16129032258064516,0.07027027027027029,0.0
EQ,own_scale,F,calibrated,-10.0,nonoverlap,linear,2026-02,36,9.0,31.0,9.0,22.0,0.0,0.8611111111111112,1.0,0.2903225806451613,0.061111111111111116,0.0
EQ,own_scale,F,calibrated,-10.0,nonoverlap,linear,2026-03,25,9.0,15.0,8.0,7.0,1.0,0.6,0.8888888888888888,0.5333333333333333,0.064,0.27884270281265117
EQ,own_scale,F,calibrated,-10.0,nonoverlap,threshold,2025-12,40,7.0,26.0,6.0,20.0,1.0,0.65,0.8571428571428571,0.23076923076923078,0.07250000000000001,0.5133872441683853
EQ,own_scale,F,calibrated,-10.0,nonoverlap,threshold,2026-01,37,5.0,21.0,4.0,17.0,1.0,0.5675675675675675,0.8,0.19047619047619047,0.07027027027027029,0.185077460247496
EQ,own_scale,F,calibrated,-10.0,nonoverlap,threshold,2026-02,36,9.0,23.0,8.0,15.0,1.0,0.6388888888888888,0.8888888888888888,0.34782608695652173,0.06666666666666668,0.08081392224099569
EQ,own_scale,F,calibrated,-10.0,nonoverlap,threshold,2026-03,25,9.0,13.0,7.0,6.0,2.0,0.52,0.7777777777777778,0.5384615384615384,0.09600000000000002,0.29877752645276323
EQ,own_scale,F,calibrated,-10.0,nonoverlap,historical,2025-12,40,7.0,40.0,7.0,33.0,0.0,1.0,1.0,0.175,0.0825,0.0
EQ,own_scale,F,calibrated,-10.0,nonoverlap,historical,2026-01,37,5.0,37.0,5.0,32.0,0.0,1.0,1.0,0.13513513513513514,0.0864864864864865,0.0
EQ,own_scale,F,calibrated,-10.0,nonoverlap,historical,2026-02,36,9.0,36.0,9.0,27.0,0.0,1.0,1.0,0.25,0.07500000000000001,0.0
EQ,own_scale,F,calibrated,-10.0,nonoverlap,historical,2026-03,25,9.0,25.0,9.0,16.0,0.0,1.0,1.0,0.36,0.064,0.0
EQ,own_scale,F,calibrated,-10.0,nonoverlap,state_hist,2025-12,40,7.0,26.0,6.0,20.0,1.0,0.65,0.8571428571428571,0.23076923076923078,0.07250000000000001,0.5133872441683853
EQ,own_scale,F,calibrated,-10.0,nonoverlap,state_hist,2026-01,37,5.0,14.0,3.0,11.0,2.0,0.3783783783783784,0.6,0.21428571428571427,0.07837837837837838,0.20089589864195462
EQ,own_scale,F,calibrated,-10.0,nonoverlap,state_hist,2026-02,36,9.0,23.0,9.0,14.0,0.0,0.6388888888888888,1.0,0.391304347826087,0.038888888888888896,0.0
EQ,own_scale,F,calibrated,-10.0,nonoverlap,state_hist,2026-03,25,9.0,19.0,8.0,11.0,1.0,0.76,0.8888888888888888,0.42105263157894735,0.08,0.27884270281265117
EQ,own_scale,F,calibrated,-10.0,nonoverlap,always_alarm,2025-12,40,7.0,40.0,7.0,33.0,0.0,1.0,1.0,0.175,0.0825,0.0
EQ,own_scale,F,calibrated,-10.0,nonoverlap,always_alarm,2026-01,37,5.0,37.0,5.0,32.0,0.0,1.0,1.0,0.13513513513513514,0.0864864864864865,0.0
EQ,own_scale,F,calibrated,-10.0,nonoverlap,always_alarm,2026-02,36,9.0,36.0,9.0,27.0,0.0,1.0,1.0,0.25,0.07500000000000001,0.0
EQ,own_scale,F,calibrated,-10.0,nonoverlap,always_alarm,2026-03,25,9.0,25.0,9.0,16.0,0.0,1.0,1.0,0.36,0.064,0.0
EQ,own_scale,F,calibrated,-10.0,nonoverlap,never_alarm,2025-12,40,7.0,0.0,0.0,0.0,7.0,0.0,0.0,,0.15750000000000003,1.5553199343255657
EQ,own_scale,F,calibrated,-10.0,nonoverlap,never_alarm,2026-01,37,5.0,0.0,0.0,0.0,5.0,0.0,0.0,,0.12162162162162163,0.8521825220306145
EQ,own_scale,F,calibrated,-10.0,nonoverlap,never_alarm,2026-02,36,9.0,0.0,0.0,0.0,9.0,0.0,0.0,,0.22499999999999998,2.994270887506297
EQ,own_scale,F,calibrated,-10.0,nonoverlap,never_alarm,2026-03,25,9.0,0.0,0.0,0.0,9.0,0.0,0.0,,0.32400000000000007,3.0708847247301514
EQ,own_scale,F,calibrated,-20.0,full,ml_selected,2025-12,139,8.0,29.5,4.25,25.25,3.75,0.21223021582733814,0.53125,0.1440677966101695,0.04244604316546763,0.37189577616592334
EQ,own_scale,F,calibrated,-20.0,full,ml_selected,2026-01,137,2.0,8.25,2.0,6.25,0.0,0.060218978102189784,1.0,0.24242424242424243,0.004562043795620438,0.0
EQ,own_scale,F,calibrated,-20.0,full,ml_selected,2026-02,128,13.0,35.5,13.0,22.5,0.0,0.27734375,1.0,0.36619718309859156,0.017578125,0.0
EQ,own_scale,F,calibrated,-20.0,full,ml_selected,2026-03,105,16.0,24.5,12.25,12.25,3.75,0.23333333333333334,0.765625,0.5,0.04380952380952381,0.1664698099547356
EQ,own_scale,F,calibrated,-20.0,full,linear,2025-12,139,8.0,53.0,5.0,48.0,3.0,0.381294964028777,0.625,0.09433962264150944,0.05395683453237411,0.36354876794528773
EQ,own_scale,F,calibrated,-20.0,full,linear,2026-01,137,2.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.013138686131386862,0.028161535771752223
EQ,own_scale,F,calibrated,-20.0,full,linear,2026-02,128,13.0,33.0,9.0,24.0,4.0,0.2578125,0.6923076923076923,0.2727272727272727,0.04687500000000001,0.14856919300690774
EQ,own_scale,F,calibrated,-20.0,full,linear,2026-03,105,16.0,23.0,10.0,13.0,6.0,0.21904761904761905,0.625,0.43478260869565216,0.06380952380952382,0.3420766688270154
EQ,own_scale,F,calibrated,-20.0,full,threshold,2025-12,139,8.0,44.0,4.0,40.0,4.0,0.31654676258992803,0.5,0.09090909090909091,0.05467625899280575,0.3856231887174123
EQ,own_scale,F,calibrated,-20.0,full,threshold,2026-01,137,2.0,6.0,1.0,5.0,1.0,0.043795620437956206,0.5,0.16666666666666666,0.010218978102189783,0.00012626768993024255
EQ,own_scale,F,calibrated,-20.0,full,threshold,2026-02,128,13.0,35.0,9.0,26.0,4.0,0.2734375,0.6923076923076923,0.2571428571428571,0.04843750000000001,0.0865964954100801
EQ,own_scale,F,calibrated,-20.0,full,threshold,2026-03,105,16.0,20.0,10.0,10.0,6.0,0.19047619047619047,0.625,0.5,0.06095238095238095,0.38607667094895315
EQ,own_scale,F,calibrated,-20.0,full,historical,2025-12,139,8.0,24.0,1.0,23.0,7.0,0.17266187050359713,0.125,0.041666666666666664,0.06187050359712231,0.4864259401536306
EQ,own_scale,F,calibrated,-20.0,full,historical,2026-01,137,2.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.013138686131386862,0.028161535771752223
EQ,own_scale,F,calibrated,-20.0,full,historical,2026-02,128,13.0,54.0,6.0,48.0,7.0,0.421875,0.46153846153846156,0.1111111111111111,0.08671875,0.2941390375416569
EQ,own_scale,F,calibrated,-20.0,full,historical,2026-03,105,16.0,103.0,15.0,88.0,1.0,0.9809523809523809,0.9375,0.14563106796116504,0.0923809523809524,0.18270650628605092
EQ,own_scale,F,calibrated,-20.0,full,state_hist,2025-12,139,8.0,32.0,4.0,28.0,4.0,0.2302158273381295,0.5,0.125,0.04604316546762589,0.3657993413104519
EQ,own_scale,F,calibrated,-20.0,full,state_hist,2026-01,137,2.0,15.0,2.0,13.0,0.0,0.10948905109489052,1.0,0.13333333333333333,0.00948905109489051,0.0
EQ,own_scale,F,calibrated,-20.0,full,state_hist,2026-02,128,13.0,45.0,13.0,32.0,0.0,0.3515625,1.0,0.28888888888888886,0.025,0.0
EQ,own_scale,F,calibrated,-20.0,full,state_hist,2026-03,105,16.0,31.0,15.0,16.0,1.0,0.29523809523809524,0.9375,0.4838709677419355,0.023809523809523808,0.027634625416174903
EQ,own_scale,F,calibrated,-20.0,full,always_alarm,2025-12,139,8.0,139.0,8.0,131.0,0.0,1.0,1.0,0.05755395683453238,0.09424460431654674,0.0
EQ,own_scale,F,calibrated,-20.0,full,always_alarm,2026-01,137,2.0,137.0,2.0,135.0,0.0,1.0,1.0,0.014598540145985401,0.09854014598540145,0.0
EQ,own_scale,F,calibrated,-20.0,full,always_alarm,2026-02,128,13.0,128.0,13.0,115.0,0.0,1.0,1.0,0.1015625,0.08984375000000001,0.0
EQ,own_scale,F,calibrated,-20.0,full,always_alarm,2026-03,105,16.0,105.0,16.0,89.0,0.0,1.0,1.0,0.1523809523809524,0.08476190476190475,0.0
EQ,own_scale,F,calibrated,-20.0,full,never_alarm,2025-12,139,8.0,0.0,0.0,0.0,8.0,0.0,0.0,,0.051798561151079135,0.48787914686157613
EQ,own_scale,F,calibrated,-20.0,full,never_alarm,2026-01,137,2.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.013138686131386862,0.028161535771752223
EQ,own_scale,F,calibrated,-20.0,full,never_alarm,2026-02,128,13.0,0.0,0.0,0.0,13.0,0.0,0.0,,0.09140625000000001,0.6394045888928586
EQ,own_scale,F,calibrated,-20.0,full,never_alarm,2026-03,105,16.0,0.0,0.0,0.0,16.0,0.0,0.0,,0.13714285714285715,0.8760278748907337
EQ,own_scale,F,calibrated,-20.0,nonoverlap,ml_selected,2025-12,40,2.0,7.0,1.0,6.0,1.0,0.175,0.5,0.14285714285714285,0.0375,0.2633872441683853
EQ,own_scale,F,calibrated,-20.0,nonoverlap,ml_selected,2026-01,37,1.0,4.0,1.0,3.0,0.0,0.10810810810810811,1.0,0.25,0.008108108108108109,0.0
EQ,own_scale,F,calibrated,-20.0,nonoverlap,ml_selected,2026-02,36,5.0,12.75,5.0,7.75,0.0,0.3541666666666667,1.0,0.39215686274509803,0.021527777777777774,0.0
EQ,own_scale,F,calibrated,-20.0,nonoverlap,ml_selected,2026-03,25,4.0,5.25,3.25,2.0,0.75,0.21,0.8125,0.6190476190476191,0.035,0.013635183748492565
EQ,own_scale,F,calibrated,-20.0,nonoverlap,linear,2025-12,40,2.0,13.0,1.0,12.0,1.0,0.325,0.5,0.07692307692307693,0.052500000000000005,0.2633872441683853
EQ,own_scale,F,calibrated,-20.0,nonoverlap,linear,2026-01,37,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.024324324324324326,0.000467531716768736
EQ,own_scale,F,calibrated,-20.0,nonoverlap,linear,2026-02,36,5.0,11.0,4.0,7.0,1.0,0.3055555555555556,0.8,0.36363636363636365,0.04444444444444445,0.3710679755841145
EQ,own_scale,F,calibrated,-20.0,nonoverlap,linear,2026-03,25,4.0,4.0,2.0,2.0,2.0,0.16,0.5,0.5,0.08,0.2266859960960494
EQ,own_scale,F,calibrated,-20.0,nonoverlap,threshold,2025-12,40,2.0,10.0,1.0,9.0,1.0,0.25,0.5,0.1,0.045,0.2633872441683853
EQ,own_scale,F,calibrated,-20.0,nonoverlap,threshold,2026-01,37,1.0,2.0,0.0,2.0,1.0,0.05405405405405406,0.0,0.0,0.02972972972972973,0.000467531716768736
EQ,own_scale,F,calibrated,-20.0,nonoverlap,threshold,2026-02,36,5.0,10.0,4.0,6.0,1.0,0.2777777777777778,0.8,0.4,0.04166666666666667,0.15072060635094953
EQ,own_scale,F,calibrated,-20.0,nonoverlap,threshold,2026-03,25,4.0,2.0,1.0,1.0,3.0,0.08,0.25,0.5,0.11199999999999999,0.45526276110630876
EQ,own_scale,F,calibrated,-20.0,nonoverlap,historical,2025-12,40,2.0,7.0,0.0,7.0,2.0,0.175,0.0,0.0,0.0625,0.5054741335863545
EQ,own_scale,F,calibrated,-20.0,nonoverlap,historical,2026-01,37,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.024324324324324326,0.000467531716768736
EQ,own_scale,F,calibrated,-20.0,nonoverlap,historical,2026-02,36,5.0,14.0,1.0,13.0,4.0,0.3888888888888889,0.2,0.07142857142857142,0.13611111111111107,0.8886496450410003
EQ,own_scale,F,calibrated,-20.0,nonoverlap,historical,2026-03,25,4.0,24.0,4.0,20.0,0.0,0.96,1.0,0.16666666666666666,0.08,0.0
EQ,own_scale,F,calibrated,-20.0,nonoverlap,state_hist,2025-12,40,2.0,7.0,1.0,6.0,1.0,0.175,0.5,0.14285714285714285,0.0375,0.2633872441683853
EQ,own_scale,F,calibrated,-20.0,nonoverlap,state_hist,2026-01,37,1.0,4.0,1.0,3.0,0.0,0.10810810810810811,1.0,0.25,0.008108108108108109,0.0
EQ,own_scale,F,calibrated,-20.0,nonoverlap,state_hist,2026-02,36,5.0,15.0,5.0,10.0,0.0,0.4166666666666667,1.0,0.3333333333333333,0.027777777777777776,0.0
EQ,own_scale,F,calibrated,-20.0,nonoverlap,state_hist,2026-03,25,4.0,6.0,4.0,2.0,0.0,0.24,1.0,0.6666666666666666,0.008,0.0
EQ,own_scale,F,calibrated,-20.0,nonoverlap,always_alarm,2025-12,40,2.0,40.0,2.0,38.0,0.0,1.0,1.0,0.05,0.095,0.0
EQ,own_scale,F,calibrated,-20.0,nonoverlap,always_alarm,2026-01,37,1.0,37.0,1.0,36.0,0.0,1.0,1.0,0.02702702702702703,0.09729729729729732,0.0
EQ,own_scale,F,calibrated,-20.0,nonoverlap,always_alarm,2026-02,36,5.0,36.0,5.0,31.0,0.0,1.0,1.0,0.1388888888888889,0.08611111111111112,0.0
EQ,own_scale,F,calibrated,-20.0,nonoverlap,always_alarm,2026-03,25,4.0,25.0,4.0,21.0,0.0,1.0,1.0,0.16,0.084,0.0
EQ,own_scale,F,calibrated,-20.0,nonoverlap,never_alarm,2025-12,40,2.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.045,0.5054741335863545
EQ,own_scale,F,calibrated,-20.0,nonoverlap,never_alarm,2026-01,37,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.024324324324324326,0.000467531716768736
EQ,own_scale,F,calibrated,-20.0,nonoverlap,never_alarm,2026-02,36,5.0,0.0,0.0,0.0,5.0,0.0,0.0,,0.125,1.2634332841976093
EQ,own_scale,F,calibrated,-20.0,nonoverlap,never_alarm,2026-03,25,4.0,0.0,0.0,0.0,4.0,0.0,0.0,,0.14400000000000002,0.6589389089679488
CAP,original,F,raw,-5.0,full,ml_selected,2025-12,139,44.0,98.0,44.0,54.0,0.0,0.7050359712230215,1.0,0.4489795918367347,0.03884892086330936,0.0
CAP,original,F,raw,-5.0,full,ml_selected,2026-01,137,34.0,62.0,28.0,34.0,6.0,0.45255474452554745,0.8235294117647058,0.45161290322580644,0.06423357664233577,0.13832101141405082
CAP,original,F,raw,-5.0,full,ml_selected,2026-02,128,32.0,84.0,30.0,54.0,2.0,0.65625,0.9375,0.35714285714285715,0.05625000000000001,0.038798621832738335
CAP,original,F,raw,-5.0,full,ml_selected,2026-03,105,33.0,51.0,29.0,22.0,4.0,0.4857142857142857,0.8787878787878788,0.5686274509803921,0.055238095238095246,0.250368770462155
CAP,original,F,raw,-5.0,full,linear,2025-12,139,44.0,133.0,44.0,89.0,0.0,0.9568345323741008,1.0,0.3308270676691729,0.06402877697841726,0.0
CAP,original,F,raw,-5.0,full,linear,2026-01,137,34.0,100.0,32.0,68.0,2.0,0.7299270072992701,0.9411764705882353,0.32,0.06277372262773724,0.03457592553136408
CAP,original,F,raw,-5.0,full,linear,2026-02,128,32.0,109.0,32.0,77.0,0.0,0.8515625,1.0,0.29357798165137616,0.060156249999999994,0.0
CAP,original,F,raw,-5.0,full,linear,2026-03,105,33.0,57.0,29.0,28.0,4.0,0.5428571428571428,0.8787878787878788,0.5087719298245614,0.06095238095238095,0.250368770462155
CAP,original,F,raw,-5.0,full,threshold,2025-12,139,44.0,85.0,41.0,44.0,3.0,0.6115107913669064,0.9318181818181818,0.4823529411764706,0.05107913669064749,0.07966039017036475
CAP,original,F,raw,-5.0,full,threshold,2026-01,137,34.0,76.0,29.0,47.0,5.0,0.5547445255474452,0.8529411764705882,0.3815789473684211,0.06715328467153284,0.11866093721080855
CAP,original,F,raw,-5.0,full,threshold,2026-02,128,32.0,94.0,31.0,63.0,1.0,0.734375,0.96875,0.32978723404255317,0.05625,0.026379941651331715
CAP,original,F,raw,-5.0,full,threshold,2026-03,105,33.0,70.0,31.0,39.0,2.0,0.6666666666666666,0.9393939393939394,0.44285714285714284,0.0542857142857143,0.14783139154625746
CAP,original,F,raw,-5.0,full,historical,2025-12,139,44.0,139.0,44.0,95.0,0.0,1.0,1.0,0.31654676258992803,0.0683453237410072,0.0
CAP,original,F,raw,-5.0,full,historical,2026-01,137,34.0,137.0,34.0,103.0,0.0,1.0,1.0,0.24817518248175183,0.07518248175182482,0.0
CAP,original,F,raw,-5.0,full,historical,2026-02,128,32.0,128.0,32.0,96.0,0.0,1.0,1.0,0.25,0.075,0.0
CAP,original,F,raw,-5.0,full,historical,2026-03,105,33.0,105.0,33.0,72.0,0.0,1.0,1.0,0.3142857142857143,0.06857142857142856,0.0
CAP,original,F,raw,-5.0,full,state_hist,2025-12,139,44.0,81.0,41.0,40.0,3.0,0.5827338129496403,0.9318181818181818,0.5061728395061729,0.04820143884892086,0.07966039017036475
CAP,original,F,raw,-5.0,full,state_hist,2026-01,137,34.0,56.0,25.0,31.0,9.0,0.40875912408759124,0.7352941176470589,0.44642857142857145,0.08175182481751826,0.18398243753767554
CAP,original,F,raw,-5.0,full,state_hist,2026-02,128,32.0,75.0,28.0,47.0,4.0,0.5859375,0.875,0.37333333333333335,0.06484375,0.14311769613477401
CAP,original,F,raw,-5.0,full,state_hist,2026-03,105,33.0,47.0,27.0,20.0,6.0,0.44761904761904764,0.8181818181818182,0.574468085106383,0.07047619047619048,0.2783621901423404
CAP,original,F,raw,-5.0,full,always_alarm,2025-12,139,44.0,139.0,44.0,95.0,0.0,1.0,1.0,0.31654676258992803,0.0683453237410072,0.0
CAP,original,F,raw,-5.0,full,always_alarm,2026-01,137,34.0,137.0,34.0,103.0,0.0,1.0,1.0,0.24817518248175183,0.07518248175182482,0.0
CAP,original,F,raw,-5.0,full,always_alarm,2026-02,128,32.0,128.0,32.0,96.0,0.0,1.0,1.0,0.25,0.075,0.0
CAP,original,F,raw,-5.0,full,always_alarm,2026-03,105,33.0,105.0,33.0,72.0,0.0,1.0,1.0,0.3142857142857143,0.06857142857142856,0.0
CAP,original,F,raw,-5.0,full,never_alarm,2025-12,139,44.0,0.0,0.0,0.0,44.0,0.0,0.0,,0.2848920863309352,2.0628731908550457
CAP,original,F,raw,-5.0,full,never_alarm,2026-01,137,34.0,0.0,0.0,0.0,34.0,0.0,0.0,,0.22335766423357664,0.9953896576640119
CAP,original,F,raw,-5.0,full,never_alarm,2026-02,128,32.0,0.0,0.0,0.0,32.0,0.0,0.0,,0.22499999999999998,1.5726888965958539
CAP,original,F,raw,-5.0,full,never_alarm,2026-03,105,33.0,0.0,0.0,0.0,33.0,0.0,0.0,,0.28285714285714286,2.8611311800325967
CAP,original,F,raw,-5.0,nonoverlap,ml_selected,2025-12,40,9.0,23.0,9.0,14.0,0.0,0.575,1.0,0.391304347826087,0.035,0.0
