definition,variant,information,fold,candidate,kind,n,score
PCA,own_scale,R,2026-02,4,linear,400,1.9325950681765118
PCA,own_scale,R,2026-02,5,linear,400,1.9399352356325616
PCA,own_scale,R,2026-02,6,linear,400,2.0692230518777266
PCA,own_scale,R,2026-02,7,linear,400,2.047003062958185
PCA,own_scale,R,2026-02,8,linear,400,2.0785140257434764
PCA,own_scale,R,2026-02,9,linear,400,2.069223051877726
PCA,own_scale,R,2026-02,10,linear,400,1.9930910464152283
PCA,own_scale,R,2026-02,11,linear,400,1.9506857795326227
PCA,own_scale,R,2026-02,12,qrf,400,2.076443570087367
PCA,own_scale,R,2026-02,13,qrf,400,2.049418404208106
PCA,own_scale,R,2026-02,14,qrf,400,2.073933580505653
PCA,own_scale,R,2026-02,15,qrf,400,1.7683767456891983
PCA,own_scale,R,2026-02,16,qrf,400,1.7520258372915878
PCA,own_scale,R,2026-02,17,qrf,400,1.7640563598902739
PCA,own_scale,R,2026-02,18,qrf,400,2.086579862652134
PCA,own_scale,R,2026-02,19,qrf,400,2.1027212679110487
PCA,own_scale,R,2026-02,20,qrf,400,2.0960434216084853
PCA,own_scale,R,2026-02,21,qrf,400,1.7796176298195991
PCA,own_scale,R,2026-02,22,qrf,400,1.7532973594775536
PCA,own_scale,R,2026-02,23,qrf,400,1.7449884540451615
PCA,own_scale,R,2026-02,24,boosting,400,2.073093863137244
PCA,own_scale,R,2026-02,25,boosting,400,2.055960738004581
PCA,own_scale,R,2026-02,26,boosting,400,2.0080061609131032
PCA,own_scale,R,2026-02,27,boosting,400,1.7749087721143484
PCA,own_scale,R,2026-02,28,boosting,400,1.78293067045574
PCA,own_scale,R,2026-02,29,boosting,400,1.7783327877303394
PCA,own_scale,R,2026-02,30,boosting,400,2.0738690804790987
PCA,own_scale,R,2026-02,31,boosting,400,2.0265259157672917
PCA,own_scale,R,2026-02,32,boosting,400,2.0169417141811166
PCA,own_scale,R,2026-02,33,boosting,400,1.792028813373617
PCA,own_scale,R,2026-02,34,boosting,400,1.7792466727327911
PCA,own_scale,R,2026-02,35,boosting,400,1.7961288024566726
PCA,own_scale,R,2026-02,36,threshold,400,1.9018422963431354
PCA,own_scale,R,2026-02,37,threshold,400,1.928450550749236
PCA,own_scale,R,2026-02,38,threshold,400,2.0101066655461057
PCA,own_scale,R,2026-02,39,threshold,400,1.9185039863274413
PCA,own_scale,R,2026-02,40,threshold,400,1.9186040689589714
PCA,own_scale,R,2026-02,41,threshold,400,2.018991897377945
PCA,own_scale,R,2026-02,42,threshold,400,1.9018422963431347
PCA,own_scale,R,2026-02,43,threshold,400,1.8467186086048768
PCA,own_scale,R,2026-02,44,threshold,400,1.9042921044827823
PCA,own_scale,R,2026-02,45,threshold,400,1.9185039863274411
PCA,own_scale,R,2026-02,46,threshold,400,1.9092285635533182
PCA,own_scale,R,2026-02,47,threshold,400,1.8944688057088956
PCA,own_scale,R,2026-02,48,threshold,400,2.036460764127698
PCA,own_scale,R,2026-02,49,threshold,400,2.052972548380117
PCA,own_scale,R,2026-02,50,threshold,400,2.0838835911494824
PCA,own_scale,R,2026-02,51,threshold,400,1.926557162997795
PCA,own_scale,R,2026-02,52,threshold,400,1.940000127805132
PCA,own_scale,R,2026-02,53,threshold,400,2.0684774824974252
PCA,own_scale,R,2026-02,54,threshold,400,2.0364607641276975
PCA,own_scale,R,2026-02,55,threshold,400,1.9926117443126707
PCA,own_scale,R,2026-02,56,threshold,400,1.9479354428058537
PCA,own_scale,R,2026-02,57,threshold,400,1.9265571629977944
PCA,own_scale,R,2026-02,58,threshold,400,1.905326907734975
PCA,own_scale,R,2026-02,59,threshold,400,1.798905284857268
PCA,own_scale,R,2026-03,0,linear,404,1.9411612810145438
PCA,own_scale,R,2026-03,1,linear,404,1.9684662329783713
PCA,own_scale,R,2026-03,2,linear,404,2.0051036422722364
PCA,own_scale,R,2026-03,3,linear,404,1.9411612810145444
PCA,own_scale,R,2026-03,4,linear,404,1.9355689590453757
PCA,own_scale,R,2026-03,5,linear,404,2.057728154930332
PCA,own_scale,R,2026-03,6,linear,404,1.9960117285353218
PCA,own_scale,R,2026-03,7,linear,404,2.0371875401753874
PCA,own_scale,R,2026-03,8,linear,404,2.0185474148937566
PCA,own_scale,R,2026-03,9,linear,404,1.9960117285353218
PCA,own_scale,R,2026-03,10,linear,404,1.9932582608193479
PCA,own_scale,R,2026-03,11,linear,404,2.1362528824203864
PCA,own_scale,R,2026-03,12,qrf,404,2.035087653972248
PCA,own_scale,R,2026-03,13,qrf,404,2.014581786124502
PCA,own_scale,R,2026-03,14,qrf,404,1.9999777297770445
PCA,own_scale,R,2026-03,15,qrf,404,1.8000155980087635
PCA,own_scale,R,2026-03,16,qrf,404,1.7988344357964228
PCA,own_scale,R,2026-03,17,qrf,404,1.8023381888237178
PCA,own_scale,R,2026-03,18,qrf,404,2.053627804880944
PCA,own_scale,R,2026-03,19,qrf,404,2.0796613916034397
PCA,own_scale,R,2026-03,20,qrf,404,2.0668314793691005
PCA,own_scale,R,2026-03,21,qrf,404,1.838246565196723
PCA,own_scale,R,2026-03,22,qrf,404,1.8294523783633163
PCA,own_scale,R,2026-03,23,qrf,404,1.8230116230825593
PCA,own_scale,R,2026-03,24,boosting,404,2.024405212202294
PCA,own_scale,R,2026-03,25,boosting,404,1.988556344428945
PCA,own_scale,R,2026-03,26,boosting,404,1.9410213013843183
PCA,own_scale,R,2026-03,27,boosting,404,1.821467770659548
PCA,own_scale,R,2026-03,28,boosting,404,1.8083302300958808
PCA,own_scale,R,2026-03,29,boosting,404,1.7994630010513437
PCA,own_scale,R,2026-03,30,boosting,404,2.0376214642161083
PCA,own_scale,R,2026-03,31,boosting,404,1.9981652785212503
PCA,own_scale,R,2026-03,32,boosting,404,1.9762770481386691
PCA,own_scale,R,2026-03,33,boosting,404,1.8508307587613517
PCA,own_scale,R,2026-03,34,boosting,404,1.875917439999759
PCA,own_scale,R,2026-03,35,boosting,404,1.8866589907779665
PCA,own_scale,R,2026-03,36,threshold,404,1.8010533497350893
PCA,own_scale,R,2026-03,37,threshold,404,1.8630857340419655
PCA,own_scale,R,2026-03,38,threshold,404,1.9451941243395534
PCA,own_scale,R,2026-03,39,threshold,404,1.8778384771043677
PCA,own_scale,R,2026-03,40,threshold,404,1.904622838413875
PCA,own_scale,R,2026-03,41,threshold,404,1.9576437977581276
PCA,own_scale,R,2026-03,42,threshold,404,1.801053349735089
PCA,own_scale,R,2026-03,43,threshold,404,1.7995474002916514
PCA,own_scale,R,2026-03,44,threshold,404,1.8878592677241566
PCA,own_scale,R,2026-03,45,threshold,404,1.877838477104367
PCA,own_scale,R,2026-03,46,threshold,404,1.9227535132871765
PCA,own_scale,R,2026-03,47,threshold,404,1.946082957504821
PCA,own_scale,R,2026-03,48,threshold,404,2.0475226928908397
PCA,own_scale,R,2026-03,49,threshold,404,2.0021831939755717
PCA,own_scale,R,2026-03,50,threshold,404,2.048986190446791
PCA,own_scale,R,2026-03,51,threshold,404,1.8656145654352538
PCA,own_scale,R,2026-03,52,threshold,404,1.8930711736158037
PCA,own_scale,R,2026-03,53,threshold,404,2.037766494705529
PCA,own_scale,R,2026-03,54,threshold,404,2.0475226928908414
PCA,own_scale,R,2026-03,55,threshold,404,2.0056679254684915
PCA,own_scale,R,2026-03,56,threshold,404,1.9031030453105768
PCA,own_scale,R,2026-03,57,threshold,404,1.8656145654352538
PCA,own_scale,R,2026-03,58,threshold,404,1.8801802245558725
PCA,own_scale,R,2026-03,59,threshold,404,1.8242363621968773
PCA,own_scale,B,2025-12,0,linear,479,1.4443779390919786
PCA,own_scale,B,2025-12,1,linear,479,1.4196366441374673
PCA,own_scale,B,2025-12,2,linear,479,1.417403715532601
PCA,own_scale,B,2025-12,3,linear,479,1.4443779390919782
PCA,own_scale,B,2025-12,4,linear,479,1.3714780209707402
PCA,own_scale,B,2025-12,5,linear,479,1.4215251819940296
PCA,own_scale,B,2025-12,6,linear,479,1.4344452149580496
PCA,own_scale,B,2025-12,7,linear,479,1.4162524858391343
PCA,own_scale,B,2025-12,8,linear,479,1.4279797998748178
PCA,own_scale,B,2025-12,9,linear,479,1.4344452149580496
PCA,own_scale,B,2025-12,10,linear,479,1.404493605882625
PCA,own_scale,B,2025-12,11,linear,479,1.4155427916802215
PCA,own_scale,B,2025-12,12,qrf,479,1.4238788701953191
PCA,own_scale,B,2025-12,13,qrf,479,1.4255644114935133
PCA,own_scale,B,2025-12,14,qrf,479,1.4186628595594466
PCA,own_scale,B,2025-12,15,qrf,479,1.3532722538649518
PCA,own_scale,B,2025-12,16,qrf,479,1.369790731525033
PCA,own_scale,B,2025-12,17,qrf,479,1.371376241062113
PCA,own_scale,B,2025-12,18,qrf,479,1.4351745436770296
PCA,own_scale,B,2025-12,19,qrf,479,1.4360807933859183
PCA,own_scale,B,2025-12,20,qrf,479,1.4416392957803463
PCA,own_scale,B,2025-12,21,qrf,479,1.3556993669828092
PCA,own_scale,B,2025-12,22,qrf,479,1.3622294695539066
PCA,own_scale,B,2025-12,23,qrf,479,1.376134347770403
PCA,own_scale,B,2025-12,24,boosting,479,1.434890613278429
PCA,own_scale,B,2025-12,25,boosting,479,1.446365113833173
PCA,own_scale,B,2025-12,26,boosting,479,1.424282662770646
PCA,own_scale,B,2025-12,27,boosting,479,1.4092194612915205
PCA,own_scale,B,2025-12,28,boosting,479,1.3911533508784801
PCA,own_scale,B,2025-12,29,boosting,479,1.3742031982064267
PCA,own_scale,B,2025-12,30,boosting,479,1.4396312767199402
PCA,own_scale,B,2025-12,31,boosting,479,1.4411952060065871
PCA,own_scale,B,2025-12,32,boosting,479,1.4378949443112636
PCA,own_scale,B,2025-12,33,boosting,479,1.3941889148767903
PCA,own_scale,B,2025-12,34,boosting,479,1.4036599354739243
PCA,own_scale,B,2025-12,35,boosting,479,1.3806114227430415
PCA,own_scale,B,2025-12,36,threshold,479,1.610533014530868
PCA,own_scale,B,2025-12,37,threshold,479,1.5285699081456496
PCA,own_scale,B,2025-12,38,threshold,479,1.4255862657273692
PCA,own_scale,B,2025-12,39,threshold,479,1.5339885695873672
PCA,own_scale,B,2025-12,40,threshold,479,1.5017328994412078
PCA,own_scale,B,2025-12,41,threshold,479,1.421773591986976
PCA,own_scale,B,2025-12,42,threshold,479,1.6105330145308672
PCA,own_scale,B,2025-12,43,threshold,479,1.49431793477412
PCA,own_scale,B,2025-12,44,threshold,479,1.4327933465006744
PCA,own_scale,B,2025-12,45,threshold,479,1.533988569587359
PCA,own_scale,B,2025-12,46,threshold,479,1.4827947573441542
PCA,own_scale,B,2025-12,47,threshold,479,1.406512006103844
PCA,own_scale,B,2025-12,48,threshold,479,1.5551167574868232
PCA,own_scale,B,2025-12,49,threshold,479,1.4771915136788645
PCA,own_scale,B,2025-12,50,threshold,479,1.4313536958852378
PCA,own_scale,B,2025-12,51,threshold,479,1.5203345258399452
PCA,own_scale,B,2025-12,52,threshold,479,1.461621218843724
PCA,own_scale,B,2025-12,53,threshold,479,1.402357072786173
PCA,own_scale,B,2025-12,54,threshold,479,1.5551167574868408
PCA,own_scale,B,2025-12,55,threshold,479,1.4944735783946808
PCA,own_scale,B,2025-12,56,threshold,479,1.4164705996844094
PCA,own_scale,B,2025-12,57,threshold,479,1.5203345258399452
PCA,own_scale,B,2025-12,58,threshold,479,1.4479320365056605
PCA,own_scale,B,2025-12,59,threshold,479,1.4034305516366805
PCA,own_scale,B,2026-01,0,linear,445,1.963168640020442
PCA,own_scale,B,2026-01,1,linear,445,1.9328942053972271
PCA,own_scale,B,2026-01,2,linear,445,1.9696245645875168
PCA,own_scale,B,2026-01,3,linear,445,1.9631686400204418
PCA,own_scale,B,2026-01,4,linear,445,1.8044084466205093
PCA,own_scale,B,2026-01,5,linear,445,1.7654013128801607
PCA,own_scale,B,2026-01,6,linear,445,2.015979715859262
PCA,own_scale,B,2026-01,7,linear,445,1.9063047965217628
PCA,own_scale,B,2026-01,8,linear,445,1.9739392098729815
PCA,own_scale,B,2026-01,9,linear,445,2.015979715859261
PCA,own_scale,B,2026-01,10,linear,445,1.8712536843596652
PCA,own_scale,B,2026-01,11,linear,445,1.7484577986241532
PCA,own_scale,B,2026-01,12,qrf,445,1.9466831555593604
PCA,own_scale,B,2026-01,13,qrf,445,1.9470253340580392
PCA,own_scale,B,2026-01,14,qrf,445,1.9651312806640129
PCA,own_scale,B,2026-01,15,qrf,445,1.6925764206056089
PCA,own_scale,B,2026-01,16,qrf,445,1.6963553702842407
PCA,own_scale,B,2026-01,17,qrf,445,1.6877352861449677
PCA,own_scale,B,2026-01,18,qrf,445,1.964784320993085
PCA,own_scale,B,2026-01,19,qrf,445,1.9666196208018425
PCA,own_scale,B,2026-01,20,qrf,445,1.9998093059730058
PCA,own_scale,B,2026-01,21,qrf,445,1.6967583538613882
PCA,own_scale,B,2026-01,22,qrf,445,1.6834471894357996
PCA,own_scale,B,2026-01,23,qrf,445,1.7025091476877634
PCA,own_scale,B,2026-01,24,boosting,445,1.9557763514302025
PCA,own_scale,B,2026-01,25,boosting,445,1.991176318537801
PCA,own_scale,B,2026-01,26,boosting,445,1.9503476763324028
PCA,own_scale,B,2026-01,27,boosting,445,1.705367954879134
PCA,own_scale,B,2026-01,28,boosting,445,1.6840930934758769
PCA,own_scale,B,2026-01,29,boosting,445,1.6794078433534523
PCA,own_scale,B,2026-01,30,boosting,445,1.978818120988734
PCA,own_scale,B,2026-01,31,boosting,445,1.9936523272306832
PCA,own_scale,B,2026-01,32,boosting,445,2.0017544392586317
PCA,own_scale,B,2026-01,33,boosting,445,1.7040059692176552
PCA,own_scale,B,2026-01,34,boosting,445,1.7048255726458148
PCA,own_scale,B,2026-01,35,boosting,445,1.7059879216296772
PCA,own_scale,B,2026-01,36,threshold,445,2.5166868359166035
PCA,own_scale,B,2026-01,37,threshold,445,2.370048893892565
PCA,own_scale,B,2026-01,38,threshold,445,1.908450713196076
PCA,own_scale,B,2026-01,39,threshold,445,2.041935028378136
PCA,own_scale,B,2026-01,40,threshold,445,1.9980616302944818
PCA,own_scale,B,2026-01,41,threshold,445,1.8917324191506806
PCA,own_scale,B,2026-01,42,threshold,445,2.5166868359166017
PCA,own_scale,B,2026-01,43,threshold,445,2.3953954276845293
PCA,own_scale,B,2026-01,44,threshold,445,2.2680508526221623
PCA,own_scale,B,2026-01,45,threshold,445,2.041935028378116
PCA,own_scale,B,2026-01,46,threshold,445,1.9140942100388312
PCA,own_scale,B,2026-01,47,threshold,445,1.8644583427897825
PCA,own_scale,B,2026-01,48,threshold,445,2.2643123261945917
PCA,own_scale,B,2026-01,49,threshold,445,2.2437971314869394
PCA,own_scale,B,2026-01,50,threshold,445,1.9742106564330972
PCA,own_scale,B,2026-01,51,threshold,445,2.0394436304670096
PCA,own_scale,B,2026-01,52,threshold,445,1.9349114056825492
PCA,own_scale,B,2026-01,53,threshold,445,1.897583127125998
PCA,own_scale,B,2026-01,54,threshold,445,2.264312326194629
PCA,own_scale,B,2026-01,55,threshold,445,2.2165801578867392
PCA,own_scale,B,2026-01,56,threshold,445,1.9291276876938168
PCA,own_scale,B,2026-01,57,threshold,445,2.0394436304669896
PCA,own_scale,B,2026-01,58,threshold,445,1.855264331752764
PCA,own_scale,B,2026-01,59,threshold,445,1.786124713710648
PCA,own_scale,B,2026-02,0,linear,400,2.1151239675311997
PCA,own_scale,B,2026-02,1,linear,400,2.038552755396941
PCA,own_scale,B,2026-02,2,linear,400,2.0812931378846224
PCA,own_scale,B,2026-02,3,linear,400,2.1151239675312006
PCA,own_scale,B,2026-02,4,linear,400,1.9319528881934211
PCA,own_scale,B,2026-02,5,linear,400,1.9399352356325619
PCA,own_scale,B,2026-02,6,linear,400,2.1889986703017787
PCA,own_scale,B,2026-02,7,linear,400,2.0110054747939845
PCA,own_scale,B,2026-02,8,linear,400,2.0785140257434764
PCA,own_scale,B,2026-02,9,linear,400,2.188998670301777
PCA,own_scale,B,2026-02,10,linear,400,1.9885104488576621
PCA,own_scale,B,2026-02,11,linear,400,1.9506857795326227
PCA,own_scale,B,2026-02,12,qrf,400,2.119897920107844
PCA,own_scale,B,2026-02,13,qrf,400,2.102986133531952
PCA,own_scale,B,2026-02,14,qrf,400,2.1058334040577638
PCA,own_scale,B,2026-02,15,qrf,400,1.777699644495575
PCA,own_scale,B,2026-02,16,qrf,400,1.7622039040125443
PCA,own_scale,B,2026-02,17,qrf,400,1.7632319492738338
PCA,own_scale,B,2026-02,18,qrf,400,2.1763323598121276
PCA,own_scale,B,2026-02,19,qrf,400,2.1532969058479905
PCA,own_scale,B,2026-02,20,qrf,400,2.1443413122161057
PCA,own_scale,B,2026-02,21,qrf,400,1.7748262601022364
PCA,own_scale,B,2026-02,22,qrf,400,1.7478875844542257
PCA,own_scale,B,2026-02,23,qrf,400,1.7839394922663399
PCA,own_scale,B,2026-02,24,boosting,400,2.0840477507840176
PCA,own_scale,B,2026-02,25,boosting,400,2.134281217227972
PCA,own_scale,B,2026-02,26,boosting,400,2.072086427267182
PCA,own_scale,B,2026-02,27,boosting,400,1.771724089526968
PCA,own_scale,B,2026-02,28,boosting,400,1.7745041930210823
PCA,own_scale,B,2026-02,29,boosting,400,1.7591551826040859
PCA,own_scale,B,2026-02,30,boosting,400,2.1389935442359733
PCA,own_scale,B,2026-02,31,boosting,400,2.1682997831249535
PCA,own_scale,B,2026-02,32,boosting,400,2.1405112087692086
PCA,own_scale,B,2026-02,33,boosting,400,1.7887447489089936
PCA,own_scale,B,2026-02,34,boosting,400,1.7926644416549593
PCA,own_scale,B,2026-02,35,boosting,400,1.7837837152200304
PCA,own_scale,B,2026-02,36,threshold,400,2.7037109014761764
PCA,own_scale,B,2026-02,37,threshold,400,2.5302011204929205
PCA,own_scale,B,2026-02,38,threshold,400,2.0447200448061142
PCA,own_scale,B,2026-02,39,threshold,400,2.1277193218141583
PCA,own_scale,B,2026-02,40,threshold,400,2.0743827605986835
PCA,own_scale,B,2026-02,41,threshold,400,2.0032012844101676
PCA,own_scale,B,2026-02,42,threshold,400,2.7037109014761764
PCA,own_scale,B,2026-02,43,threshold,400,2.544349901964241
PCA,own_scale,B,2026-02,44,threshold,400,2.4277193834590842
PCA,own_scale,B,2026-02,45,threshold,400,2.1277193218141353
PCA,own_scale,B,2026-02,46,threshold,400,1.9845309807472251
PCA,own_scale,B,2026-02,47,threshold,400,1.9794639130069194
PCA,own_scale,B,2026-02,48,threshold,400,2.579023317889069
PCA,own_scale,B,2026-02,49,threshold,400,2.4931998472617694
PCA,own_scale,B,2026-02,50,threshold,400,2.170811200464698
PCA,own_scale,B,2026-02,51,threshold,400,2.2433394912737423
PCA,own_scale,B,2026-02,52,threshold,400,2.1496164562057016
PCA,own_scale,B,2026-02,53,threshold,400,2.101098354459261
PCA,own_scale,B,2026-02,54,threshold,400,2.579023317889114
PCA,own_scale,B,2026-02,55,threshold,400,2.4469794305660644
PCA,own_scale,B,2026-02,56,threshold,400,2.107702683349936
PCA,own_scale,B,2026-02,57,threshold,400,2.24333949127372
PCA,own_scale,B,2026-02,58,threshold,400,1.9684538596253387
PCA,own_scale,B,2026-02,59,threshold,400,1.9227231098054693
PCA,own_scale,B,2026-03,0,linear,404,2.0390162293203247
PCA,own_scale,B,2026-03,1,linear,404,1.9757426717072355
PCA,own_scale,B,2026-03,2,linear,404,2.0051036422722364
PCA,own_scale,B,2026-03,3,linear,404,2.0390162293203264
PCA,own_scale,B,2026-03,4,linear,404,1.936158090311184
PCA,own_scale,B,2026-03,5,linear,404,2.057728154930332
PCA,own_scale,B,2026-03,6,linear,404,2.2059503991862868
PCA,own_scale,B,2026-03,7,linear,404,2.031385519908952
PCA,own_scale,B,2026-03,8,linear,404,2.0185474148937566
PCA,own_scale,B,2026-03,9,linear,404,2.2059503991862837
PCA,own_scale,B,2026-03,10,linear,404,2.016440674369384
PCA,own_scale,B,2026-03,11,linear,404,2.1362528824203864
PCA,own_scale,B,2026-03,12,qrf,404,2.082387373442771
PCA,own_scale,B,2026-03,13,qrf,404,2.0661384575411197
PCA,own_scale,B,2026-03,14,qrf,404,2.053928079834476
PCA,own_scale,B,2026-03,15,qrf,404,1.810689140373178
PCA,own_scale,B,2026-03,16,qrf,404,1.805713584363595
PCA,own_scale,B,2026-03,17,qrf,404,1.8036953616337186
PCA,own_scale,B,2026-03,18,qrf,404,2.1451031393882207
PCA,own_scale,B,2026-03,19,qrf,404,2.1247619657755608
PCA,own_scale,B,2026-03,20,qrf,404,2.133439141746899
PCA,own_scale,B,2026-03,21,qrf,404,1.8459437994699148
PCA,own_scale,B,2026-03,22,qrf,404,1.8382599289243866
PCA,own_scale,B,2026-03,23,qrf,404,1.8662837399815315
PCA,own_scale,B,2026-03,24,boosting,404,2.0456080952634026
PCA,own_scale,B,2026-03,25,boosting,404,2.0847836057699642
PCA,own_scale,B,2026-03,26,boosting,404,2.016334675700686
PCA,own_scale,B,2026-03,27,boosting,404,1.8288757352770741
PCA,own_scale,B,2026-03,28,boosting,404,1.8389581843701546
PCA,own_scale,B,2026-03,29,boosting,404,1.81493332648818
PCA,own_scale,B,2026-03,30,boosting,404,2.0691467427288224
PCA,own_scale,B,2026-03,31,boosting,404,2.133745310054143
