mode,definition,model,info,calibration,reference_model,reference_info,reference_calibration,block_days,comparison,n,difference_bp,difference_lo,difference_hi,improvement_pct,improvement_lo,improvement_hi,p_centered_boot,winning_months,months
strict,PCA,qrf,full,calibrated,qrf,base,calibrated,5,position_levels,467,0.009165881974152912,-0.0198783749633764,0.03953124855300631,-0.5192040426429623,-2.3940731614604536,1.0895900980600697,0.5575,2,4
strict,PCA,qrf,full,calibrated,qrf,base,calibrated,10,position_levels,467,0.009165881974152912,-0.014585970753190005,0.03650932774121087,-0.5192040426429623,-2.1790273615532616,0.7932915123358254,0.4815,2,4
strict,PCA,qrf,history,calibrated,qrf,full,calibrated,1,position_changes,467,0.013534936395563616,-0.01865940766117799,0.045359130171839825,-0.7627302710209838,-2.4364684745969654,1.0747925160510543,0.414,2,4
strict,PCA,qrf,history,calibrated,qrf,full,calibrated,5,position_changes,467,0.013534936395563616,-0.024760654205353744,0.054324913095173656,-0.7627302710209838,-2.892525742949039,1.4798458038050888,0.513,2,4
strict,PCA,qrf,history,calibrated,qrf,full,calibrated,10,position_changes,467,0.013534936395563616,-0.02450985820427086,0.052144504653219424,-0.7627302710209838,-2.707568340484092,1.4916598591139558,0.4935,2,4
strict,PCA,qrf,history,calibrated,qrf,base,calibrated,1,position_all,467,0.022700818369716533,-0.00804966389050547,0.051735048108413624,-1.2858944400655714,-2.9023987930593167,0.46195664241732387,0.14,2,4
strict,PCA,qrf,history,calibrated,qrf,base,calibrated,5,position_all,467,0.022700818369716533,-0.01836448726925014,0.061634293806433545,-1.2858944400655714,-3.3717047497136807,1.0660825624153902,0.288,2,4
strict,PCA,qrf,history,calibrated,qrf,base,calibrated,10,position_all,467,0.022700818369716533,-0.01977087255830075,0.0625913706179043,-1.2858944400655714,-3.4201350313930075,1.1698825396538772,0.2905,2,4
strict,PCA,linear,base,calibrated,linear,base,raw,1,online_correction,467,-0.07478470923599517,-0.25527432455235044,0.08143637353784985,3.8367319483273765,-4.587036204905685,11.668483676696848,0.3945,2,4
strict,PCA,linear,base,calibrated,linear,base,raw,5,online_correction,467,-0.07478470923599517,-0.2537797606544389,0.10785028379579562,3.8367319483273765,-6.2295086354131275,11.423093212372159,0.414,2,4
strict,PCA,linear,base,calibrated,linear,base,raw,10,online_correction,467,-0.07478470923599517,-0.22893990779629406,0.09450496772126968,3.8367319483273765,-5.403879681198537,10.474162212172178,0.38,2,4
strict,PCA,linear,full,calibrated,linear,full,raw,1,online_correction,467,-0.06319895002235257,-0.27387697164595726,0.09756871114818431,3.2628205832738177,-5.622002117797998,12.278513939409997,0.517,3,4
strict,PCA,linear,full,calibrated,linear,full,raw,5,online_correction,467,-0.06319895002235257,-0.30320326246256324,0.15487894734864321,3.2628205832738177,-9.1785016042655,13.264505262266804,0.57,3,4
strict,PCA,linear,full,calibrated,linear,full,raw,10,online_correction,467,-0.06319895002235257,-0.2618730645451302,0.14721553098593937,3.2628205832738177,-8.859965213717407,11.679081686139202,0.574,3,4
strict,PCA,linear,history,calibrated,linear,history,raw,1,online_correction,467,-0.15227439080646685,-0.35092475097558296,0.02011908344979572,7.515989415431146,-1.0197842937196135,15.234284151618887,0.1095,2,4
strict,PCA,linear,history,calibrated,linear,history,raw,5,online_correction,467,-0.15227439080646685,-0.3354883215371063,0.04974582443815043,7.515989415431146,-2.7670898907179544,14.519024451886624,0.123,2,4
strict,PCA,linear,history,calibrated,linear,history,raw,10,online_correction,467,-0.15227439080646685,-0.3185191900309651,0.02640791649735542,7.515989415431146,-1.423434219900464,14.087283216568595,0.091,2,4
strict,PCA,boosting,base,calibrated,boosting,base,raw,1,online_correction,467,-0.08550509330144089,-0.19435310548762533,0.021313383550931105,4.480801581887572,-1.1504022744729832,9.675742504670406,0.135,4,4
strict,PCA,boosting,base,calibrated,boosting,base,raw,5,online_correction,467,-0.08550509330144089,-0.20502989509823333,0.04304603994217509,4.480801581887572,-2.693614465287834,10.007185369947397,0.1795,4,4
strict,PCA,boosting,base,calibrated,boosting,base,raw,10,online_correction,467,-0.08550509330144089,-0.19405638166320807,0.03195751829890081,4.480801581887572,-1.8367592500582317,9.553091755910591,0.138,4,4
strict,PCA,boosting,full,calibrated,boosting,full,raw,1,online_correction,467,-0.10358404695092248,-0.22260042592992754,0.013446400677642396,5.450502832914939,-0.7807486729371613,10.829253487790739,0.087,2,4
strict,PCA,boosting,full,calibrated,boosting,full,raw,5,online_correction,467,-0.10358404695092248,-0.23640886949511095,0.041462073048812706,5.450502832914939,-2.5411104247872096,11.506137167106345,0.145,2,4
strict,PCA,boosting,full,calibrated,boosting,full,raw,10,online_correction,467,-0.10358404695092248,-0.22051139128667324,0.023358748676588135,5.450502832914939,-1.3358795418140252,11.029280125099307,0.1035,2,4
strict,PCA,boosting,history,calibrated,boosting,history,raw,1,online_correction,467,-0.07851848631933181,-0.1911349579491058,0.03387531869410372,4.08581427167335,-1.900371738574942,9.279207118457204,0.175,2,4
strict,PCA,boosting,history,calibrated,boosting,history,raw,5,online_correction,467,-0.07851848631933181,-0.2010138747292249,0.059612348337862296,4.08581427167335,-3.4928014066697646,9.807619646399017,0.2245,2,4
strict,PCA,boosting,history,calibrated,boosting,history,raw,10,online_correction,467,-0.07851848631933181,-0.18677953654924023,0.042868454684332265,4.08581427167335,-2.3490528024305837,9.191445121077647,0.1875,2,4
strict,PCA,qrf,base,calibrated,qrf,base,raw,1,online_correction,467,-0.0470160225650407,-0.17189351274301687,0.0760238310680501,2.5941479453843175,-4.584098338761162,8.75643998054456,0.458,3,4
strict,PCA,qrf,base,calibrated,qrf,base,raw,5,online_correction,467,-0.0470160225650407,-0.1973397436101561,0.1044520665926369,2.5941479453843175,-6.274898750000043,9.907687339342589,0.5535,3,4
strict,PCA,qrf,base,calibrated,qrf,base,raw,10,online_correction,467,-0.0470160225650407,-0.16760455556654905,0.08346108563247394,2.5941479453843175,-5.160943877151603,8.753957471547992,0.4755,3,4
strict,PCA,qrf,full,calibrated,qrf,full,raw,1,online_correction,467,-0.019164555412133317,-0.14660490034263335,0.09786359338452341,1.0684356945184437,-6.056965489046991,7.579683983905937,0.769,2,4
strict,PCA,qrf,full,calibrated,qrf,full,raw,5,online_correction,467,-0.019164555412133317,-0.17356641869364473,0.1299627854103913,1.0684356945184437,-8.154649961562205,8.758989864048617,0.817,2,4
strict,PCA,qrf,full,calibrated,qrf,full,raw,10,online_correction,467,-0.019164555412133317,-0.1445102283863441,0.11285995875583754,1.0684356945184437,-6.939420018349212,7.467210418144845,0.78,2,4
strict,PCA,qrf,history,calibrated,qrf,history,raw,1,online_correction,467,-0.03703137623811003,-0.1585170323328367,0.08341627401924473,2.0290008396432024,-4.928144770953359,8.197147618763202,0.554,2,4
strict,PCA,qrf,history,calibrated,qrf,history,raw,5,online_correction,467,-0.03703137623811003,-0.18237095608880866,0.11887336417432023,2.0290008396432024,-7.054973405414031,9.210673137796451,0.638,2,4
strict,PCA,qrf,history,calibrated,qrf,history,raw,10,online_correction,467,-0.03703137623811003,-0.1611289856719129,0.1053528522845499,2.0290008396432024,-6.1235751348695455,8.390374849671147,0.583,2,4
